"old_name","current_name"
"Roseobacter sp. GAI101 [ref_mOTU_v31_11074]","Roseobacter sp. GAI101"
"Caminibacter mediatlanticus [ref_mOTU_v31_11075]","Caminibacter mediatlanticus"
"Roseobacter litoralis [ref_mOTU_v31_11076]","Roseobacter litoralis"
"Pedobacter sp. BAL39 [ref_mOTU_v31_11077]","Pedobacter sp. BAL39"
"Limnobacter sp. MED105 [ref_mOTU_v31_11078]","Limnobacter sp. MED105"
"Flavobacteriales bacterium ALC-1 [ref_mOTU_v31_11079]","Flavobacteriales bacterium ALC-1"
"gamma proteobacterium HTCC5015 [ref_mOTU_v31_11080]","gamma proteobacterium HTCC5015"
"Octadecabacter arcticus [ref_mOTU_v31_11081]","Octadecabacter arcticus"
"Plesiocystis pacifica [ref_mOTU_v31_11082]","Plesiocystis pacifica"
"Octadecabacter antarcticus [ref_mOTU_v31_11083]","Octadecabacter antarcticus"
"Verminephrobacter eiseniae [ref_mOTU_v31_11084]","Verminephrobacter eiseniae"
"Alcanivorax pacificus [ref_mOTU_v31_11085]","Isoalcanivorax pacificus"
"Nitratireductor pacificus [ref_mOTU_v31_11086]","Nitratireductor pacificus"
"Terriglobus roseus [ref_mOTU_v31_11087]","Terriglobus roseus"
"Natronincola ferrireducens [ref_mOTU_v31_11088]","Natronincola ferrireducens"
"Hyalangium minutum [ref_mOTU_v31_11089]","Hyalangium minutum"
"Bhargavaea cecembensis [ref_mOTU_v31_11090]","Bhargavaea cecembensis"
"Amycolatopsis saalfeldensis [ref_mOTU_v31_11091]","Amycolatopsis saalfeldensis"
"Sulfitobacter marinus [ref_mOTU_v31_11092]","Sulfitobacter marinus"
"Ruminiclostridium cellulolyticum [ref_mOTU_v31_11093]","Ruminiclostridium cellulolyticum"
"Andreesenia angusta [ref_mOTU_v31_11094]","Andreesenia angusta"
"Eubacterium uniforme [ref_mOTU_v31_11095]","Eubacterium uniforme"
"Beggiatoa alba [ref_mOTU_v31_11096]","Beggiatoa alba"
"Cyanothece sp. PCC 7425 [ref_mOTU_v31_11097]","Cyanothece sp. PCC 7425"
"Beijerinckia indica [ref_mOTU_v31_11098]","Beijerinckia indica"
"Methylocapsa acidiphila [ref_mOTU_v31_11099]","Methylocapsa acidiphila"
"Methylocella silvestris [ref_mOTU_v31_11100]","Methylocella silvestris"
"Brachybacterium phenoliresistens [ref_mOTU_v31_11101]","Brachybacterium phenoliresistens"
"Lactobacillus secaliphilus [ref_mOTU_v31_11102]","Lactobacillus secaliphilus"
"Mycolicibacterium moriokaense [ref_mOTU_v31_11103]","Mycolicibacterium moriokaense"
"Mycolicibacterium parafortuitum [ref_mOTU_v31_11104]","Mycolicibacterium parafortuitum"
"Marmoricola aequoreus [ref_mOTU_v31_11105]","Marmoricola aequoreus"
"Lachnospiraceae bacterium 28-4 [ref_mOTU_v31_11106]","Lachnospiraceae bacterium 28-4"
"Lachnospiraceae bacterium 3-1 [ref_mOTU_v31_11107]","Lachnospiraceae bacterium 3-1"
"Lachnospiraceae bacterium A2 [ref_mOTU_v31_11108]","Lachnospiraceae bacterium A2"
"Lachnospiraceae bacterium A4 [ref_mOTU_v31_11109]","Lachnospiraceae bacterium A4"
"Caldivirga maquilingensis [ref_mOTU_v31_11110]","Caldivirga maquilingensis"
"Thermodesulforhabdus norvegica [ref_mOTU_v31_11111]","Thermodesulforhabdus norvegica"
"Dinoroseobacter shibae [ref_mOTU_v31_11112]","Dinoroseobacter shibae"
"Mycobacterium shinjukuense [ref_mOTU_v31_11113]","Mycobacterium shinjukuense"
"Leeuwenhoekiella blandensis [ref_mOTU_v31_11114]","Leeuwenhoekiella blandensis"
"Geobacter lovleyi [ref_mOTU_v31_11115]","Trichlorobacter lovleyi"
"Rhodococcus kyotonensis [ref_mOTU_v31_11116]","Rhodococcus kyotonensis"
"Tessaracoccus flavescens [ref_mOTU_v31_11117]","Tessaracoccus flavescens"
"Staphylothermus marinus [ref_mOTU_v31_11118]","Staphylothermus marinus"
"Agrococcus jejuensis [ref_mOTU_v31_11119]","Agrococcus jejuensis"
"Robiginitalea myxolifaciens [ref_mOTU_v31_11120]","Robiginitalea myxolifaciens"
"Pontibacter korlensis [ref_mOTU_v31_11121]","Pontibacter korlensis"
"Terriglobus saanensis [ref_mOTU_v31_11122]","Terriglobus saanensis"
"Corynebacterium ureicelerivorans [ref_mOTU_v31_11123]","Corynebacterium ureicelerivorans"
"Halobacillus mangrovi [ref_mOTU_v31_11124]","Halobacillus mangrovi"
"Kushneria avicenniae [ref_mOTU_v31_11125]","Kushneria avicenniae"
"Nocardioides exalbidus [ref_mOTU_v31_11126]","Nocardioides exalbidus"
"Kamptonema formosum [ref_mOTU_v31_11127]","Kamptonema formosum"
"Parvibaculum lavamentivorans [ref_mOTU_v31_11128]","Parvibaculum lavamentivorans"
"Stenotrophomonas maltophilia [ref_mOTU_v31_11129]","Stenotrophomonas maltophilia"
"Petrotoga mobilis [ref_mOTU_v31_11130]","Petrotoga mobilis"
"Anaeromyxobacter sp. Fw109-5 [ref_mOTU_v31_11131]","Anaeromyxobacter sp. Fw109-5"
"Ruminococcus bromii [ref_mOTU_v31_11132]","Ruminococcus bromii"
"Sneathia sanguinegens [ref_mOTU_v31_11133]","Sneathia sanguinegens"
"Micromonospora pattaloongensis [ref_mOTU_v31_11134]","Micromonospora pattaloongensis"
"Stenotrophomonas humi [ref_mOTU_v31_11135]","Stenotrophomonas humi"
"Paracoccus saliphilus [ref_mOTU_v31_11136]","Paracoccus saliphilus"
"Thiomicrospira microaerophila [ref_mOTU_v31_11137]","Thiomicrospira microaerophila"
"Aquisalimonas asiatica [ref_mOTU_v31_11138]","Aquisalimonas asiatica"
"Methanococcus vannielii [ref_mOTU_v31_11139]","Methanococcus vannielii"
"Bosea sp. WAO [ref_mOTU_v31_11140]","Bosea sp. WAO"
"Pseudosphingobacterium domesticum [ref_mOTU_v31_11141]","Olivibacter domesticus"
"Sediminibacillus albus [ref_mOTU_v31_11142]","Sediminibacillus albus"
"Rhodobacter vinaykumarii [ref_mOTU_v31_11143]","Rhodobacter vinaykumarii"
"Thioploca ingrica [ref_mOTU_v31_11144]","Thioploca ingrica"
"Chitinophaga terrae Kim and Jung 2007 [ref_mOTU_v31_11145]","Chitinophaga terrae Kim and Jung 2007"
"Succiniclasticum ruminis [ref_mOTU_v31_11146]","Succiniclasticum ruminis"
"Dyadobacter koreensis [ref_mOTU_v31_11147]","Dyadobacter koreensis"
"Methanocorpusculum labreanum [ref_mOTU_v31_11148]","Methanocorpusculum labreanum"
"Pyrobaculum calidifontis [ref_mOTU_v31_11149]","Pyrobaculum calidifontis"
"Gramella forsetii [ref_mOTU_v31_11150]","Christiangramia forsetii"
"Eubacterium ventriosum [ref_mOTU_v31_11151]","Eubacterium ventriosum"
"Subdoligranulum variabile [ref_mOTU_v31_11152]","Subdoligranulum variabile"
"Ruminococcus callidus [ref_mOTU_v31_11153]","Ruminococcus callidus"
"Hoeflea phototrophica [ref_mOTU_v31_11154]","Hoeflea phototrophica"
"Calyptogena okutanii thioautotrophic gill symbiont [ref_mOTU_v31_11155]","Calyptogena okutanii thioautotrophic gill symbiont"
"Sediminibacterium ginsengisoli [ref_mOTU_v31_11156]","Sediminibacterium ginsengisoli"
"[Polyangium] brachysporum [ref_mOTU_v31_11157]",""
"Cenarchaeum symbiosum [ref_mOTU_v31_11158]","Candidatus Cenarchaeum symbiosum"
"Pedobacter insulae [ref_mOTU_v31_11159]","Pedobacter insulae"
"Rhodospirillum centenum [ref_mOTU_v31_11160]","Rhodospirillum centenum"
"Proteiniborus ethanoligenes [ref_mOTU_v31_11161]","Proteiniborus ethanoligenes"
"Flavobacterium terrae [ref_mOTU_v31_11162]","Flavobacterium terrae"
"Hyperthermus butylicus [ref_mOTU_v31_11163]","Hyperthermus butylicus"
"Thiohalomonas denitrificans [ref_mOTU_v31_11164]","Thiohalomonas denitrificans"
"Halomonas arcis [ref_mOTU_v31_11165]","Halomonas arcis"
"Azonexus hydrophilus [ref_mOTU_v31_11166]","Azonexus hydrophilus"
"Desulfoluna spongiiphila [ref_mOTU_v31_11167]","Desulfoluna spongiiphila"
"Methanococcus aeolicus [ref_mOTU_v31_11168]","Methanococcus aeolicus"
"Hyunsoonleella jejuensis [ref_mOTU_v31_11169]","Hyunsoonleella jejuensis"
"Epulopiscium sp. 'N.t. morphotype B' [ref_mOTU_v31_11170]","Epulopiscium sp. 'N.t. morphotype B'"
"Chryseobacterium hominis [ref_mOTU_v31_11171]","Chryseobacterium hominis"
"Paraburkholderia megapolitana [ref_mOTU_v31_11172]","Paraburkholderia megapolitana"
"Jannaschia donghaensis [ref_mOTU_v31_11173]","Jannaschia donghaensis"
"Cucumibacter marinus [ref_mOTU_v31_11174]","Cucumibacter marinus"
"Nitrospira moscoviensis [ref_mOTU_v31_11175]","Nitrospira moscoviensis"
"Aureimonas frigidaquae [ref_mOTU_v31_11176]","Aureimonas frigidaquae"
"Shewanella sediminis [ref_mOTU_v31_11177]","Shewanella sediminis"
"Helicobacter japonicus [ref_mOTU_v31_11178]","Helicobacter japonicus"
"Pedobacter hartonius [ref_mOTU_v31_11179]","Pedobacter hartonius"
"Natronincola peptidivorans [ref_mOTU_v31_11180]","Natronincola peptidivorans"
"[Clostridium] spiroforme [ref_mOTU_v31_11181]",""
"Pseudoxanthomonas indica [ref_mOTU_v31_11183]","Pseudoxanthomonas indica"
"Ammonifex degensii [ref_mOTU_v31_11184]","Ammonifex degensii"
"Devosia chinhatensis [ref_mOTU_v31_11185]","Devosia chinhatensis"
"Devosia crocina [ref_mOTU_v31_11186]","Devosia crocina"
"Marinobacter segnicrescens [ref_mOTU_v31_11187]","Marinobacter segnicrescens"
"Candidatus Synechococcus spongiarum [ref_mOTU_v31_11188]","Candidatus Synechococcus spongiarum"
"Acetobacter ghanensis [ref_mOTU_v31_11189]","Acetobacter ghanensis"
"Demequina lutea [ref_mOTU_v31_11190]","Demequina lutea"
"Candidatus Mycoplasma haemobos [ref_mOTU_v31_11191]","Candidatus Mycoplasma haemobos"
"Algoriphagus hitonicola [ref_mOTU_v31_11192]","Algoriphagus hitonicola"
"Idiomarina salinarum [ref_mOTU_v31_11193]","Idiomarina salinarum"
"Sulfurihydrogenibium sp. YO3AOP1 [ref_mOTU_v31_11194]","Sulfurihydrogenibium sp. YO3AOP1"
"Nitrosopumilus maritimus [ref_mOTU_v31_11195]","Nitrosopumilus maritimus"
"Candidatus Berkiella cookevillensis [ref_mOTU_v31_11196]","Candidatus Berkiella cookevillensis"
"Syntrophus gentianae [ref_mOTU_v31_11197]","Syntrophus gentianae"
"Methylomarinum vadi [ref_mOTU_v31_11198]","Methylomarinum vadi"
"Halobaculum gomorrense [ref_mOTU_v31_11199]","Halobaculum gomorrense"
"[Bacillus] selenitireducens [ref_mOTU_v31_11200]",""
"Aciduliprofundum boonei [ref_mOTU_v31_11201]","Candidatus Aciduliprofundum boonei"
"Mycobacterium conspicuum [ref_mOTU_v31_11202]","Mycobacterium conspicuum"
"Pelagibacterium luteolum [ref_mOTU_v31_11203]","Pelagibacterium luteolum"
"Tropicimonas isoalkanivorans [ref_mOTU_v31_11204]","Tropicimonas isoalkanivorans"
"Tranquillimonas alkanivorans [ref_mOTU_v31_11205]","Tranquillimonas alkanivorans"
"Rhodobaca barguzinensis [ref_mOTU_v31_11206]","Rhodobaca barguzinensis"
"Halomonas xianhensis [ref_mOTU_v31_11207]","Halomonas xianhensis"
"Paenibacillus macerans [ref_mOTU_v31_11208]","Paenibacillus macerans"
"Rubellimicrobium mesophilum [ref_mOTU_v31_11209]","Rubellimicrobium mesophilum"
"Halolactibacillus alkaliphilus [ref_mOTU_v31_11210]","Halolactibacillus alkaliphilus"
"Geobacter sp. M18 [ref_mOTU_v31_11211]","Geobacter sp. M18"
"Devosia geojensis [ref_mOTU_v31_11212]","Devosia geojensis"
"Pyrobaculum neutrophilum [ref_mOTU_v31_11213]","Pyrobaculum neutrophilum"
"Bacillus acidiproducens [ref_mOTU_v31_11214]","Heyndrickxia acidiproducens"
"Mycolicibacterium insubricum [ref_mOTU_v31_11215]","Mycolicibacterium insubricum"
"Nitrosomonas halophila [ref_mOTU_v31_11216]","Nitrosomonas halophila"
"Elusimicrobium minutum [ref_mOTU_v31_11217]","Elusimicrobium minutum"
"Chryseobacterium soli [ref_mOTU_v31_11218]","Chryseobacterium soli"
"Anaerofustis stercorihominis [ref_mOTU_v31_11219]","Anaerofustis stercorihominis"
"Actinosynnema mirum [ref_mOTU_v31_11220]","Actinosynnema mirum"
"Brachybacterium faecium [ref_mOTU_v31_11221]","Brachybacterium faecium"
"Cellulomonas flavigena [ref_mOTU_v31_11222]","Cellulomonas flavigena"
"Stackebrandtia nassauensis [ref_mOTU_v31_11223]","Stackebrandtia nassauensis"
"Xylanimonas cellulosilytica [ref_mOTU_v31_11224]","Xylanimonas cellulosilytica"
"Caldanaerovirga acetigignens [ref_mOTU_v31_11225]","Caldanaerovirga acetigignens"
"Tenacibaculum soleae [ref_mOTU_v31_11226]","Tenacibaculum soleae"
"Legionella erythra [ref_mOTU_v31_11227]","Legionella erythra"
"Halomonas cupida [ref_mOTU_v31_11228]","Halomonas cupida"
"Croceicoccus marinus [ref_mOTU_v31_11229]","Croceicoccus marinus"
"Microbacterium profundi [ref_mOTU_v31_11230]","Microbacterium profundi"
"Legionella adelaidensis [ref_mOTU_v31_11231]","Legionella adelaidensis"
"Legionella gratiana [ref_mOTU_v31_11232]","Legionella gratiana"
"Legionella londiniensis [ref_mOTU_v31_11233]","Legionella londiniensis"
"Legionella nautarum [ref_mOTU_v31_11234]","Legionella nautarum"
"Legionella quateirensis [ref_mOTU_v31_11235]","Legionella quateirensis"
"Legionella quinlivanii [ref_mOTU_v31_11236]","Legionella quinlivanii"
"Legionella worsleiensis [ref_mOTU_v31_11237]","Legionella worsleiensis"
"Phenylobacterium zucineum [ref_mOTU_v31_11238]","Phenylobacterium zucineum"
"Legionella spiritensis [ref_mOTU_v31_11239]","Legionella spiritensis"
"Candidatus Amoebophilus asiaticus [ref_mOTU_v31_11240]","Candidatus Amoebophilus asiaticus"
"Opitutus terrae [ref_mOTU_v31_11241]","Opitutus terrae"
"Polynucleobacter necessarius [ref_mOTU_v31_11242]","Polynucleobacter necessarius"
"Sphingobium sp. TCM1 [ref_mOTU_v31_11243]","Sphingobium sp. TCM1"
"Rhodobacter aestuarii [ref_mOTU_v31_11244]","Rhodobacter aestuarii"
"Ignicoccus hospitalis [ref_mOTU_v31_11245]","Ignicoccus hospitalis"
"Mycoplasma conjunctivae [ref_mOTU_v31_11246]","Mesomycoplasma conjunctivae"
"Legionella israelensis [ref_mOTU_v31_11247]","Legionella israelensis"
"Limnothrix rosea [ref_mOTU_v31_11248]","Limnothrix rosea"
"Phormidium ambiguum [ref_mOTU_v31_11249]","Phormidium ambiguum"
"Pyrinomonas methylaliphatogenes [ref_mOTU_v31_11250]","Pyrinomonas methylaliphatogenes"
"Nocardia terpenica [ref_mOTU_v31_11251]","Nocardia terpenica"
"Glaciecola sp. HTCC2999 [ref_mOTU_v31_11252]","Glaciecola sp. HTCC2999"
"Psychrobacter urativorans [ref_mOTU_v31_11253]","Psychrobacter urativorans"
"Methanococcus voltae [ref_mOTU_v31_11254]","Methanococcus voltae"
"Methanoregula boonei [ref_mOTU_v31_11255]","Methanoregula boonei"
"Synergistes sp. 3_1_syn1 [ref_mOTU_v31_11256]","Synergistes sp. 3_1_syn1"
"Natranaerobius thermophilus [ref_mOTU_v31_11257]","Natranaerobius thermophilus"
"Legionella rubrilucens [ref_mOTU_v31_11258]","Legionella rubrilucens"
"Bacillus cecembensis [ref_mOTU_v31_11259]","Bacillus cecembensis"
"Mycobacterium noviomagense [ref_mOTU_v31_11260]","Mycobacterium noviomagense"
"Legionella steigerwaltii [ref_mOTU_v31_11261]","Legionella steigerwaltii"
"Thermoflavimicrobium dichotomicum [ref_mOTU_v31_11262]","Thermoflavimicrobium dichotomicum"
"Bacillus sporothermodurans [ref_mOTU_v31_11263]","Bacillus sporothermodurans"
"Bordetella flabilis [ref_mOTU_v31_11264]","Bordetella flabilis"
"Halomonas korlensis [ref_mOTU_v31_11265]","Halomonas korlensis"
"Rhizobium oryzae [ref_mOTU_v31_11266]","Rhizobium oryzae"
"Steroidobacter denitrificans [ref_mOTU_v31_11267]","Steroidobacter denitrificans"
"Candidatus Pelagibacter ubique [ref_mOTU_v31_11268]","Candidatus Pelagibacter communis"
"Rhodobacteraceae bacterium KLH11 [ref_mOTU_v31_11269]","Rhodobacteraceae bacterium KLH11"
"Flavobacterium fluvii [ref_mOTU_v31_11270]","Flavobacterium fluvii"
"Pedobacter oryzae [ref_mOTU_v31_11271]","Daejeonella oryzae"
"Gordonia kroppenstedtii [ref_mOTU_v31_11272]","Jongsikchunia kroppenstedtii"
"Devosia riboflavina [ref_mOTU_v31_11273]","Devosia riboflavina"
"Thermobispora bispora [ref_mOTU_v31_11274]","Thermobispora bispora"
"Cryptobacterium curtum [ref_mOTU_v31_11275]","Cryptobacterium curtum"
"Dethiosulfovibrio peptidovorans [ref_mOTU_v31_11276]","Dethiosulfovibrio peptidovorans"
"Conexibacter woesei [ref_mOTU_v31_11277]","Conexibacter woesei"
"Fusobacterium mortiferum [ref_mOTU_v31_11278]","Fusobacterium mortiferum"
"Bacteroides coprocola [ref_mOTU_v31_11279]","Phocaeicola coprocola"
"Moraxella pluranimalium [ref_mOTU_v31_11280]","Moraxella pluranimalium"
"Psychroflexus sediminis [ref_mOTU_v31_11281]","Psychroflexus sediminis"
"Alicyclobacillus ferrooxydans [ref_mOTU_v31_11282]","Alicyclobacillus ferrooxydans"
"uncultured Termite group 1 bacterium [ref_mOTU_v31_11283]","uncultured Termite group 1 bacterium"
"Thermomonospora curvata [ref_mOTU_v31_11284]","Thermomonospora curvata"
"Beutenbergia cavernae [ref_mOTU_v31_11285]","Beutenbergia cavernae"
"Slackia heliotrinireducens [ref_mOTU_v31_11286]","Slackia heliotrinireducens"
"Jonesia denitrificans [ref_mOTU_v31_11287]","Jonesia denitrificans"
"Nitratireductor basaltis [ref_mOTU_v31_11288]","Nitratireductor basaltis"
"Nitratireductor basaltis [ref_mOTU_v31_11289]","Nitratireductor basaltis"
"Pseudomonas sabulinigri [ref_mOTU_v31_11290]","Pseudomonas sabulinigri"
"Devriesea agamarum [ref_mOTU_v31_11291]","Devriesea agamarum"
"Nitrosococcus halophilus [ref_mOTU_v31_11292]","Nitrosococcus halophilus"
"Methanobrevibacter cuticularis [ref_mOTU_v31_11293]","Methanobrevibacter cuticularis"
"Granulicella pectinivorans [ref_mOTU_v31_11294]","Granulicella pectinivorans"
"Hydrogenoanaerobacterium saccharovorans [ref_mOTU_v31_11295]","Hydrogenoanaerobacterium saccharovorans"
"Pedobacter nyackensis [ref_mOTU_v31_11296]","Pedobacter nyackensis"
"Altererythrobacter ishigakiensis [ref_mOTU_v31_11297]","Altererythrobacter ishigakiensis"
"Candidatus Ishikawaella capsulata [ref_mOTU_v31_11298]","Candidatus Ishikawella capsulata"
"Desulfosporosinus acididurans [ref_mOTU_v31_11299]","Desulfosporosinus acididurans"
"Filimonas lacunae [ref_mOTU_v31_11300]","Filimonas lacunae"
"Lishizhenia tianjinensis [ref_mOTU_v31_11301]","Lishizhenia tianjinensis"
"Candidatus Desulforudis audaxviator [ref_mOTU_v31_11302]","Candidatus Desulforudis audaxviator"
"Verrucomicrobia bacterium LP2A [ref_mOTU_v31_11303]","Verrucomicrobia bacterium LP2A"
"Lewinella agarilytica [ref_mOTU_v31_11304]","Lewinella agarilytica"
"Kytococcus sedentarius [ref_mOTU_v31_11305]","Kytococcus sedentarius"
"Nakamurella multipartita [ref_mOTU_v31_11306]","Nakamurella multipartita"
"Catenulispora acidiphila [ref_mOTU_v31_11307]","Catenulispora acidiphila"
"Sphaerobacter thermophilus [ref_mOTU_v31_11308]","Sphaerobacter thermophilus"
"Mycoplasma pullorum [ref_mOTU_v31_11309]","Mycoplasma pullorum"
"Virgibacillus siamensis [ref_mOTU_v31_11310]","Virgibacillus siamensis"
"Pediococcus argentinicus [ref_mOTU_v31_11311]","Pediococcus argentinicus"
"Methylacidiphilum infernorum [ref_mOTU_v31_11312]","Candidatus Methylacidiphilum infernorum"
"Ruminiclostridium hungatei [ref_mOTU_v31_11313]","Ruminiclostridium hungatei"
"Thermus arciformis [ref_mOTU_v31_11314]","Thermus arciformis"
"Geoalkalibacter subterraneus [ref_mOTU_v31_11315]","Geoalkalibacter subterraneus"
"Oleibacter marinus [ref_mOTU_v31_11316]","Oleibacter marinus"
"Prosthecobacter debontii [ref_mOTU_v31_11317]","Prosthecobacter debontii"
"Pelosinus sp. UFO1 [ref_mOTU_v31_11318]","Pelosinus sp. UFO1"
"Actinophytocola xinjiangensis [ref_mOTU_v31_11319]","Actinophytocola xinjiangensis"
"Ktedonobacter racemifer [ref_mOTU_v31_11320]","Ktedonobacter racemifer"
"Desulfohalobium retbaense [ref_mOTU_v31_11321]","Desulfohalobium retbaense"
"Desulfofarcimen acetoxidans [ref_mOTU_v31_11322]","Desulfofarcimen acetoxidans"
"Mycobacterium riyadhense [ref_mOTU_v31_11323]","Mycobacterium riyadhense"
"Pseudomonas xinjiangensis [ref_mOTU_v31_11324]","Pseudomonas xinjiangensis"
"Mycobacterium kyorinense [ref_mOTU_v31_11325]","Mycobacterium kyorinense"
"Methanolobus profundi [ref_mOTU_v31_11326]","Methanolobus profundi"
"Flavobacteria bacterium MS024-2A [ref_mOTU_v31_11327]","Flavobacteria bacterium MS024-2A"
"Methanofollis ethanolicus [ref_mOTU_v31_11328]","Methanofollis ethanolicus"
"Marinobacter mobilis [ref_mOTU_v31_11329]","Marinobacter mobilis"
"Marinobacter zhejiangensis [ref_mOTU_v31_11330]","Marinobacter zhejiangensis"
"Candidatus Puniceispirillum marinum [ref_mOTU_v31_11331]","Candidatus Puniceispirillum marinum"
"Solimonas aquatica [ref_mOTU_v31_11332]","Solimonas aquatica"
"Hydrocarboniphaga daqingensis [ref_mOTU_v31_11333]","Hydrocarboniphaga daqingensis"
"Flavobacterium caeni [ref_mOTU_v31_11334]","Flavobacterium caeni"
"Amycolatopsis marina [ref_mOTU_v31_11335]","Amycolatopsis marina"
"Lutimaribacter saemankumensis [ref_mOTU_v31_11336]","Lutimaribacter saemankumensis"
"Methylophilus rhizosphaerae [ref_mOTU_v31_11337]","Methylophilus rhizosphaerae"
"Gelidibacter algens [ref_mOTU_v31_11338]","Gelidibacter algens"
"Neisseria canis [ref_mOTU_v31_11339]","Neisseria canis"
"Paraglaciecola arctica [ref_mOTU_v31_11340]","Paraglaciecola arctica"
"Paeniglutamicibacter antarcticus [ref_mOTU_v31_11341]","Paeniglutamicibacter antarcticus"
"Methanobrevibacter curvatus [ref_mOTU_v31_11342]","Methanobrevibacter curvatus"
"Sulfurovum sp. enrichment culture clone C5 [ref_mOTU_v31_11343]","Sulfurovum sp. enrichment culture clone C5"
"Chthoniobacter flavus [ref_mOTU_v31_11344]","Chthoniobacter flavus"
"Cyanothece sp. PCC 7822 [ref_mOTU_v31_11345]","Cyanothece sp. PCC 7822"
"Cellvibrio japonicus [ref_mOTU_v31_11346]","Cellvibrio japonicus"
"Streptomyces specialis [ref_mOTU_v31_11347]","Streptomyces specialis"
"Heliobacterium modesticaldum [ref_mOTU_v31_11348]","Heliomicrobium modesticaldum"
"Dietzia timorensis [ref_mOTU_v31_11349]","Dietzia timorensis"
"Erythrobacter sp. AP23 [ref_mOTU_v31_11350]","Erythrobacter sp. AP23"
"Streptomyces avicenniae [ref_mOTU_v31_11351]","Streptomyces avicenniae"
"[Clostridium] hiranonis [ref_mOTU_v31_11352]",""
"Haliangium ochraceum [ref_mOTU_v31_11353]","Haliangium ochraceum"
"Gemella asaccharolytica [ref_mOTU_v31_11354]","Gemella asaccharolytica"
"Eggerthella sp. YY7918 [ref_mOTU_v31_11355]","Eggerthella sp. YY7918"
"Spirosoma linguale [ref_mOTU_v31_11356]","Spirosoma linguale"
"Cellulophaga tyrosinoxydans [ref_mOTU_v31_11357]","Cellulophaga tyrosinoxydans"
