species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Rickettsia japonica,2,NA,NA,NA,NA,2,NA,1
Rickettsia massiliae,2,NA,NA,NA,NA,1,NA,NA
Rickettsia monacensis,1,NA,NA,NA,NA,2,2,1
Rickettsia montanensis,1,NA,NA,NA,NA,1,NA,1
Rickettsia parkeri,1,NA,NA,NA,NA,1,1,1
Rickettsia philipii,1,NA,NA,NA,NA,1,1,1
Rickettsia prowazekii,NA,NA,NA,NA,NA,1,1,1
Rickettsia rhipicephali,2,NA,NA,NA,NA,2,1,NA
Rickettsia rickettsii,1,NA,NA,NA,NA,1,1,1
Rickettsia slovaca,1,NA,NA,NA,NA,2,1,1
Rickettsia typhi,NA,1,1,NA,NA,1,NA,1
Rickettsiales bacterium Ac37b,1,2,2,1,NA,1,2,2
Riemerella anatipestifer,7,NA,4,7,7,6,2,3
Rivularia sp. PCC 7116,8,2,1,3,5,2,1,1
Robiginitalea biformata,12,9,7,13,11,4,4,8
Roseateles,NA,2,NA,2,NA,NA,NA,NA
Roseateles depolymerans,5,12,11,14,3,1,5,3
Roseburia hominis,297,426,349,496,752,1728,1770,1762
Roseicyclus elongatus,3,8,3,NA,1,2,NA,1
Roseiflexus castenholzii,1,1,8,8,6,2,4,2
Roseiflexus sp. RS-1,3,2,5,5,NA,5,2,5
Roseobacter,NA,NA,1,NA,NA,NA,1,NA
Roseobacter denitrificans,2,2,1,3,NA,3,2,2
Roseobacter litoralis,6,4,2,6,1,NA,NA,2
Rothia <eudicots>,NA,NA,NA,NA,NA,NA,NA,1
Rothia dentocariosa,2,2,3,1,2,NA,1,3
Rothia mucilaginosa,5,4,7,5,4,3,4,2
Rubinisphaera brasiliensis,NA,NA,2,1,2,2,1,3
Rubrivivax gelatinosus,8,5,9,17,4,4,5,8
Rubrobacter radiotolerans,1,1,4,3,NA,1,1,NA
Rubrobacter xylanophilus,3,4,3,7,NA,1,NA,3
Rubrobacteraceae,NA,1,NA,NA,NA,NA,NA,NA
Ruegeria,NA,2,1,1,NA,NA,2,NA
Tritonibacter mobilis,5,2,2,4,1,4,3,3
Ruegeria pomeroyi,3,6,10,7,2,3,3,3
Ruegeria sp. TM1040,3,2,2,NA,NA,1,4,2
Rufibacter sp. DG15C,14,8,7,11,12,4,4,9
Rufibacter sp. DG31D,13,5,3,5,7,5,5,2
Rufibacter tibetensis,21,10,9,15,12,6,4,6
Ruminiclostridium,NA,1,1,NA,NA,NA,NA,NA
Ruminiclostridium sp. KB18,78,113,107,163,42,54,40,86
Acetivibrio thermocellus,3,9,4,6,4,11,10,12
Ruminococcus albus,39,64,55,63,25,34,25,40
Ruminococcus bicirculans (ex Liu et al. 2021) <Ruminococcus bicirculans (ex Liu et al. 2021)>,45,81,66,82,36,57,63,68
Rummeliibacillus stabekisii,NA,1,3,4,4,7,1,1
Runella slithyformis,9,3,8,10,9,6,6,2
Saccharomonospora viridis,1,2,4,1,2,1,3,NA
Saccharophagus degradans,2,3,2,5,2,2,1,2
Saccharopolyspora erythraea,4,5,8,6,3,1,2,8
Saccharothrix espanaensis,3,6,8,8,4,1,3,3
Salicola phage CGphi29,NA,NA,NA,NA,NA,NA,1,NA
Salimicrobium jeotgali,1,NA,NA,5,1,6,6,2
Salinarchaeum sp. Harcht-Bsk1,NA,NA,3,NA,3,1,2,NA
Salinibacter ruber,6,5,5,5,3,2,2,4
Salinicoccus halodurans,NA,4,5,3,3,2,3,1
Salinispira pacifica,5,5,7,7,1,8,1,6
Salinispora arenicola,2,3,2,6,2,1,3,4
Salinispora tropica,3,2,1,2,1,2,1,3
Salmonella bongori,1,3,NA,3,1,2,1,4
Salmonella enterica,4,12,7,10,18,18,34,27
Salmonella phage FSL SP-058,NA,NA,NA,1,NA,NA,NA,NA
Salmonella phage FSL SP-076,NA,NA,NA,1,NA,NA,NA,NA
Salmonella phage FSLSP088,2,1,1,NA,2,NA,NA,NA
Salmonella phage SJ46,NA,NA,NA,NA,NA,1,1,1
Salmonella phage SSU5,NA,NA,NA,NA,1,NA,NA,1
Sandaracinus amylolyticus,4,4,8,6,4,6,4,2
Sanguibacter,1,NA,NA,NA,2,NA,1,NA
Sanguibacter keddieii,2,2,6,5,NA,5,NA,2
Saprospira grandis,3,2,2,NA,4,3,2,3
Scardovia inopinata,1,6,2,6,NA,4,2,3
Sebaldella termitidis,6,6,2,5,4,3,6,3
secondary endosymbiont of Ctenarytaina eucalypti,NA,1,NA,NA,1,NA,NA,1
secondary endosymbiont of Heteropsylla cubana,1,1,NA,NA,NA,1,1,NA
Sedimenticola thiotaurini,5,5,4,4,2,2,1,5
Sediminicola sp. YIK13,9,2,4,1,5,3,2,5
Sediminispirochaeta smaragdinae,4,3,5,5,1,3,2,2
Segniliparus rotundus,NA,1,1,1,1,NA,NA,1
Selenomonas ruminantium,17,16,13,13,19,15,10,18
Selenomonas sp. oral taxon 136,8,5,11,20,9,4,NA,6
Selenomonas sp. oral taxon 478,7,8,9,20,7,3,3,8
Selenomonas sp. oral taxon 920,7,5,7,15,6,3,5,8
Selenomonas sputigena,5,15,8,13,5,7,6,13
Serinicoccus sp. JLT9,2,5,6,5,1,NA,2,3
Serratia <beetles>,NA,2,3,2,NA,NA,1,NA
Serratia fonticola,7,6,8,6,9,5,3,2
Serratia liquefaciens,4,1,1,6,4,2,2,5
Serratia marcescens,22,14,23,29,16,17,11,16
Serratia plymuthica,6,6,4,8,6,9,9,9
Serratia proteamaculans,6,4,7,4,2,5,3,3
Serratia rubidaea,4,2,4,4,5,3,3,2
Serratia sp. AS12,1,3,2,1,5,6,5,4
Serratia sp. AS13,1,3,2,1,5,6,5,4
Serratia sp. FS14,6,6,4,14,7,9,3,8
Serratia sp. SCBI,2,4,7,5,6,6,4,2
Serratia sp. YD25,3,4,2,5,4,3,3,5
Shewanella amazonensis,4,1,1,5,6,5,3,2
Shewanella baltica,6,5,4,3,6,6,1,3
Shewanella denitrificans,NA,1,1,1,1,NA,1,1
Shewanella frigidimarina,NA,3,NA,NA,2,NA,2,3
Shewanella halifaxensis,3,2,NA,1,5,1,2,NA
Shewanella loihica,6,5,4,5,10,2,4,7
Shewanella oneidensis,NA,NA,1,1,5,2,1,1
Shewanella pealeana,4,4,NA,2,10,2,2,3
Shewanella piezotolerans,3,NA,2,NA,4,6,NA,2
Shewanella putrefaciens,2,3,2,NA,1,NA,2,1
Shewanella sediminis,3,5,2,NA,4,1,1,4
Shewanella sp. ANA-3,1,3,2,2,1,4,2,NA
Shewanella sp. MR-4,4,NA,2,2,10,1,2,2
Shewanella sp. MR-7,5,2,1,NA,5,2,3,2
Shewanella sp. W3-18-1,2,2,1,NA,NA,NA,NA,1
Shewanella violacea,NA,3,NA,4,4,NA,3,3
Shewanella woodyi,1,NA,1,1,3,2,3,1
Shigella,NA,2,NA,NA,1,NA,NA,NA
Shigella boydii,5,6,4,6,55,99,56,80
Shigella dysenteriae,3,6,3,5,74,149,77,105
Shigella flexneri,1,4,4,5,60,94,52,71
Shigella sonnei,4,3,3,3,63,106,59,81
Shigella sp. PAMC 28760,3,6,4,7,77,157,66,87
Shimwellia blattae,6,8,3,4,4,2,2,10
Shinella sp. HZN7,6,12,14,6,2,7,2,5
Siansivirga zeaxanthinifaciens,1,4,3,1,2,5,4,2
Sideroxydans lithotrophicus,4,7,5,5,5,5,3,3
Simiduia agarivorans,2,4,5,3,3,1,NA,1
Simkania negevensis,1,1,1,NA,1,NA,1,1
Singulisphaera acidiphila,3,2,2,5,2,NA,2,3
Sinomonas atrocyanea,1,3,4,2,NA,1,1,2
Sinorhizobium fredii,3,4,3,12,6,2,2,5
Sinorhizobium medicae,2,2,9,11,2,3,3,4
Sinorhizobium meliloti,4,8,8,11,9,1,6,8
Sinorhizobium sp. RAC02,4,10,6,3,3,4,1,4
Slackia heliotrinireducens,29,50,58,52,17,26,25,22
Sneathia vaginalis,2,NA,NA,1,2,NA,3,4
Snodgrassella alvi,5,1,4,NA,3,NA,NA,4
Sodalis,NA,NA,NA,1,NA,NA,NA,NA
Sodalis glossinidius,5,1,1,1,6,3,NA,2
Sodalis praecaptivus,6,1,5,2,4,5,4,5
Solibacillus silvestris,5,2,NA,5,7,5,11,5
Solitalea canadensis,19,11,8,10,7,3,4,4
Sorangium,NA,NA,NA,NA,NA,NA,1,NA
Sorangium cellulosum,8,7,15,11,11,3,6,2
Sparus aurata papillomavirus 1,1,NA,NA,NA,NA,NA,NA,NA
Sphaerobacter thermophilus,5,5,3,5,4,5,2,4
Sphaerobacteraceae,NA,1,NA,NA,NA,NA,NA,NA
Parasphaerochaeta coccoides,9,6,5,2,1,NA,2,2
Sphaerochaeta globosa,5,3,6,4,3,4,1,9
Sphaerochaeta pleomorpha,4,NA,NA,5,5,4,1,4
Sphingobacterium sp. 21,16,7,4,7,13,5,4,5
Sphingobacterium sp. ML3W,12,2,5,5,11,3,2,5
Sphingobium baderi,4,3,4,5,5,2,1,6
Sphingobium chlorophenolicum,8,6,5,3,5,2,1,2
Sphingobium indicum,1,3,3,4,2,2,1,1
Sphingobium sp. EP60837,3,2,2,2,NA,1,1,1
Sphingobium sp. MI1205,3,3,5,NA,3,NA,2,NA
Sphingobium sp. RAC03,6,3,3,5,1,NA,4,3
Sphingobium sp. SYK-6,4,9,5,5,NA,1,1,4
Sphingobium sp. TKS,3,4,NA,4,2,1,1,1
Sphingobium sp. YBL2,2,5,2,2,2,1,4,3
Sphingomonadaceae,NA,2,2,3,NA,NA,NA,NA
Sphingomonas,1,NA,NA,1,NA,NA,1,NA
Sphingomonas hengshuiensis,2,4,4,4,1,NA,1,2
Sphingomonas melonis,7,5,5,2,2,1,3,2
Sphingomonas panacis,2,4,NA,1,NA,NA,2,4
Sphingomonas sanxanigenens,6,6,9,10,5,1,1,1
Sphingomonas sp. MM-1,5,1,6,8,2,1,3,2
Sphingomonas sp. NIC1,2,3,4,1,3,NA,4,2
Sphingomonas taxi,3,2,5,3,5,NA,NA,2
Rhizorhabdus wittichii,4,3,3,2,NA,2,4,2
Sphingopyxis,NA,NA,NA,NA,NA,1,NA,NA
Sphingopyxis alaskensis,1,1,2,2,1,1,1,NA
Sphingopyxis fribergensis,3,2,4,NA,1,NA,1,4
Sphingopyxis granuli,3,2,3,5,2,1,4,NA
Sphingopyxis macrogoltabida,4,7,6,6,2,1,2,2
Sphingopyxis sp. 113P3,7,4,6,7,6,1,NA,5
Sphingopyxis terrae,NA,1,3,1,NA,2,1,1
Sphingorhabdus sp. M41,2,3,2,2,3,2,3,3
Spiribacter salinus,2,3,2,1,2,NA,NA,NA
Spiribacter sp. UAH-SP71,2,2,4,4,1,NA,NA,2
Spirochaeta africana,7,6,1,6,2,1,7,1
Spirochaeta thermophila,1,1,3,4,NA,3,2,2
Spiroplasma apis,NA,NA,NA,NA,1,1,1,NA
Spiroplasma mirum,3,4,4,4,2,1,NA,6
Spiroplasma cantharicola,1,1,NA,1,1,3,3,NA
Spiroplasma chrysopicola,5,4,2,5,7,NA,1,4
Spiroplasma culicicola,NA,NA,NA,NA,NA,3,3,NA
Spiroplasma diminutum,1,1,NA,NA,NA,2,2,2
Spiroplasma eriocheiris,3,4,4,5,2,1,2,6
Spiroplasma helicoides,3,2,NA,1,4,1,1,1
Spiroplasma kunkelii,1,3,3,4,1,NA,3,6
Spiroplasma mirum,3,4,4,4,2,1,NA,6
Spiroplasma sabaudiense,NA,NA,1,NA,NA,NA,NA,1
Spiroplasma sp. TU-14,3,3,2,5,1,2,NA,5
Spiroplasma syrphidicola,3,3,2,5,1,1,3,4
Spiroplasma taiwanense,1,1,NA,NA,NA,2,3,1
Spirosoma radiotolerans,9,12,8,5,7,NA,5,1
Spodoptera exigua multiple nucleopolyhedrovirus,NA,NA,1,NA,NA,NA,NA,NA
Spodoptera frugiperda multiple nucleopolyhedrovirus,NA,NA,NA,NA,1,NA,NA,NA
Spodoptera litura nucleopolyhedrovirus,NA,1,NA,NA,NA,NA,NA,NA
Spodoptera litura nucleopolyhedrovirus II,NA,NA,NA,1,NA,NA,NA,NA
Spongiibacter sp. IMCC21906,2,2,3,3,4,NA,NA,NA
Sporosarcina psychrophila,NA,NA,NA,NA,2,3,3,1
Stackebrandtia,NA,NA,NA,1,NA,NA,NA,NA
Stackebrandtia nassauensis,6,6,5,3,1,2,2,1
Stanieria cyanosphaera,1,NA,NA,NA,5,4,1,5
Staphylococcus agnetis,1,NA,1,NA,2,1,NA,1
Staphylococcus argenteus,NA,NA,2,2,NA,1,2,3
Staphylococcus aureus,4,2,NA,1,4,7,6,6
Staphylococcus capitis,3,3,1,3,NA,2,2,1
Staphylococcus carnosus,1,2,2,NA,1,1,1,5
Staphylococcus condimenti,2,1,1,NA,2,3,2,4
Staphylococcus epidermidis,NA,NA,2,2,NA,4,4,2
Staphylococcus equorum,1,NA,NA,NA,1,3,8,3
Staphylococcus haemolyticus,4,6,NA,3,9,2,5,1
Staphylococcus hyicus,NA,1,3,NA,1,3,4,1
Staphylococcus lugdunensis,1,NA,NA,NA,1,NA,2,NA
Staphylococcus pasteuri,1,1,1,NA,4,3,2,5
Staphylococcus phage 6ec,NA,NA,NA,NA,NA,NA,1,NA
Staphylococcus phage phiIPLA-C1C,NA,NA,NA,NA,NA,NA,1,NA
Staphylococcus phage vB_SepS_SEP9,NA,NA,NA,NA,NA,NA,1,NA
Staphylococcus pseudintermedius,1,2,NA,2,1,1,1,1
Staphylococcus saprophyticus,1,NA,NA,1,2,NA,3,1
Staphylococcus schleiferi,1,3,1,3,1,1,5,7
Staphylococcus simulans,4,NA,2,3,8,NA,2,1
Staphylococcus sp. AntiMn-1,1,1,NA,2,1,NA,6,1
Staphylococcus warneri,2,1,1,1,5,3,5,3
Staphylococcus xylosus,NA,2,NA,2,NA,4,2,5
Staphylothermus hellenicus,NA,NA,NA,1,NA,1,NA,NA
Ancylobacter novellus,9,2,4,7,2,5,2,3
Stenotrophomonas,NA,NA,1,1,NA,NA,NA,1
Stenotrophomonas acidaminiphila,3,9,5,6,3,4,4,6
Stenotrophomonas maltophilia,20,31,19,16,13,10,11,12
Stenotrophomonas nitritireducens,6,10,3,3,1,4,1,5
Stenotrophomonas rhizophila,2,10,11,7,2,2,5,1
Stenotrophomonas sp. KCTC 12332,5,10,8,2,NA,3,1,3
Stenotrophomonas sp. LM091,5,7,2,3,3,4,5,5
Steroidobacter denitrificans,7,2,4,1,5,3,1,2
Stigmatella aurantiaca,6,6,9,8,3,1,2,5
Streptobacillus moniliformis,1,1,NA,1,3,2,8,2
Streptococcus agalactiae,1,6,2,3,11,30,56,15
Streptococcus anginosus,24,63,31,40,21,29,30,44
Streptococcus constellatus,2,4,2,5,1,5,11,7
Streptococcus cristatus,2,1,4,4,NA,8,2,4
Streptococcus dysgalactiae,4,NA,1,1,5,3,4,1
Streptococcus equi,1,1,NA,5,3,5,4,9
Streptococcus gallolyticus,13,15,5,4,14,16,9,16
Streptococcus gordonii,9,3,1,2,11,5,12,5
Streptococcus halotolerans,NA,1,NA,1,1,2,1,4
Streptococcus himalayensis,1,2,2,1,2,1,1,1
Streptococcus infantarius,11,3,10,4,14,34,11,16
Streptococcus iniae,2,2,NA,1,4,2,2,3
Streptococcus intermedius,2,1,2,NA,3,4,5,4
Streptococcus lutetiensis,3,1,8,2,9,35,12,17
Streptococcus macedonicus,NA,1,1,1,1,7,4,2
Streptococcus marmotae,3,6,3,1,7,6,NA,3
Streptococcus mitis,5,7,4,4,7,11,19,17
Streptococcus mutans,5,1,2,2,4,2,6,4
Streptococcus oralis,2,1,1,1,NA,3,4,6
Streptococcus pantholopis,3,6,2,4,5,2,3,3
Streptococcus parasanguinis,NA,3,NA,1,43,110,615,156
Streptococcus parauberis,NA,NA,NA,NA,NA,1,7,1
Streptococcus pasteurianus,8,6,2,2,13,25,12,12
Streptococcus phage 20617,NA,NA,NA,NA,NA,NA,NA,1
Streptococcus phage 2972,NA,NA,NA,NA,NA,NA,NA,1
Streptococcus phage Alq132,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage Cp1,2,NA,NA,NA,1,NA,NA,NA
Streptococcus phage O1205,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage Sfi11,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage Sfi19,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus phage Sfi21,NA,NA,NA,NA,NA,NA,1,NA
Streptococcus pneumoniae,4,3,3,5,7,9,12,7
Streptococcus pseudopneumoniae,2,4,2,7,2,6,4,5
Streptococcus pyogenes,4,5,1,4,10,17,24,20
Streptococcus salivarius,7,7,3,2,133,348,649,511
Streptococcus sanguinis,1,4,2,1,1,3,6,3
Streptococcus sp. A12,NA,1,2,1,2,4,9,6
Streptococcus sp. I-G2,1,1,1,NA,3,2,6,3
Streptococcus sp. I-P16,1,3,1,NA,3,3,10,1
Streptococcus sp. oral taxon 431,2,NA,2,NA,2,NA,2,1
Streptococcus suis,19,24,14,29,37,66,62,55
Streptococcus thermophilus,7,8,3,1,101,269,513,382
Streptococcus uberis,NA,NA,1,NA,NA,5,2,1
Streptomyces,2,6,1,1,3,1,1,1
Streptomyces noursei,1,4,4,4,3,2,1,6
Streptomyces albus,8,15,20,16,8,6,7,11
Streptomyces ambofaciens,6,4,4,2,3,NA,5,6
Streptomyces avermitilis,4,1,5,6,2,NA,4,2
Streptomyces bingchenggensis,8,8,7,4,1,NA,6,2
Streptantibioticus cattleyicolor,2,5,8,11,NA,6,3,2
Streptomyces clavuligerus,NA,6,7,1,2,1,2,4
Streptomyces coelicolor,3,6,8,10,3,1,2,6
Streptomyces collinus,8,7,9,7,3,NA,2,1
Streptomyces cyaneogriseus,3,7,5,7,1,1,3,2
Streptomyces microflavus,1,2,1,2,1,5,3,4
Streptomyces glaucescens,4,11,5,12,NA,4,1,3
Streptomyces globisporus,4,4,1,7,1,5,1,3
Streptomyces griseochromogenes,6,5,6,10,NA,NA,5,4
Streptomyces griseus,NA,3,3,7,2,3,NA,2
Streptomyces hygroscopicus,5,7,7,6,4,3,3,2
Streptomyces leeuwenhoekii,2,6,12,8,1,3,3,2
Streptomyces lincolnensis,2,6,2,5,1,3,3,2
Streptomyces lividans,2,5,5,2,2,5,3,3
Streptomyces lydicus,17,11,3,9,3,3,4,7
Streptomyces noursei,2,8,5,6,1,6,2,7
Streptomyces pactum,3,3,12,6,4,2,3,7
Streptomyces parvulus,3,5,7,3,1,1,NA,1
Streptomyces phage phiBT1,NA,NA,NA,NA,NA,NA,1,NA
Streptomyces pratensis,2,5,NA,3,3,NA,2,1
Streptomyces pristinaespiralis,4,6,5,7,2,4,5,1
Streptomyces puniciscabiei,4,4,13,8,2,1,3,5
Streptomyces reticuli,6,8,9,11,2,3,4,5
Streptomyces rubrolavendulae,5,6,8,2,1,2,2,3
Streptomyces sampsonii,6,7,4,8,NA,2,7,7
Streptomyces scabiei,3,2,5,8,3,2,6,5
Streptomyces sp. 4F,7,10,3,6,1,5,3,1
Streptomyces sp. 769,4,7,8,7,2,8,8,8
Streptomyces sp. CCM_MD2014,3,6,11,7,4,4,2,6
Streptomyces sp. CdTB01,6,4,7,12,4,2,1,8
Streptomyces sp. CFMR 7,1,7,3,4,1,3,1,2
Streptomyces sp. CNQ-509,4,4,5,6,NA,NA,1,1
Streptomyces sp. Mg1,6,4,9,3,3,2,4,5
Streptomyces sp. PAMC 26508,4,5,4,1,3,1,3,5
Streptomyces sp. RTd22,7,9,12,7,8,5,3,3
Streptomyces sp. S10(2016),4,5,4,7,4,3,6,2
Streptomyces sp. SAT1,3,6,12,9,4,2,5,7
Streptomyces sp. SirexAA-E,1,7,10,6,6,5,1,4
Streptomyces venezuelae,1,7,6,3,2,2,1,5
Streptomyces vietnamensis,8,6,2,7,3,5,3,1
Streptomyces violaceusniger,3,5,9,8,9,4,4,5
Streptomyces xiamenensis,3,4,8,4,NA,4,2,4
Streptomycetaceae,NA,1,NA,NA,NA,NA,NA,NA
Streptosporangium,NA,NA,NA,2,NA,NA,NA,NA
Streptosporangium roseum,6,8,7,6,4,2,7,6
Stx2 converting phage II,NA,NA,NA,NA,3,8,2,1
Stx2 converting phage vB_EcoP_24B,NA,NA,NA,NA,2,4,1,1
Stx2-converting phage 1717,NA,NA,NA,NA,1,2,1,1
Stx2-converting phage 86,NA,NA,NA,NA,NA,1,NA,NA
Sulfolobus acidocaldarius,NA,1,NA,NA,NA,NA,NA,1
Saccharolobus islandicus,NA,1,NA,NA,1,1,1,2
Saccharolobus solfataricus,NA,NA,NA,1,NA,NA,1,2
Sulfolobus sp. A20,NA,NA,NA,NA,NA,1,NA,NA
Sulfurisphaera tokodaii,NA,NA,NA,NA,NA,NA,2,1
Sulfuricella denitrificans,2,2,3,5,3,1,2,4
Sulfuricurvum kujiense,NA,2,NA,NA,2,1,1,1
Sulfurihydrogenibium azorense,NA,2,2,1,NA,2,1,NA
Sulfurihydrogenibium sp. YO3AOP1,NA,1,1,NA,4,3,1,2
Sulfurimonas autotrophica,NA,NA,1,NA,NA,2,2,2
Sulfurimonas denitrificans,NA,3,1,1,1,1,1,2
Sulfuritalea hydrogenivorans,6,1,6,16,5,4,6,6
Sulfurospirillum barnesii,NA,NA,NA,1,3,NA,3,1
Sulfurospirillum cavolei,1,NA,1,4,2,NA,NA,NA
Sulfurospirillum deleyianum,NA,NA,NA,1,1,NA,NA,1
Sulfurospirillum halorespirans,NA,1,2,NA,4,1,2,2
Sulfurospirillum multivorans,3,1,NA,4,4,3,1,3
Sulfurospirillum sp. UCH001,2,NA,2,NA,1,1,4,2
Sulfurovum lithotrophicum,3,4,1,4,5,1,1,1
Sulfurovum sp. NBC37-1,2,2,1,1,5,2,1,4
Symbiobacterium,NA,NA,NA,1,NA,NA,NA,NA
Symbiobacterium thermophilum,12,12,12,15,1,10,2,12
Synechococcus,1,NA,NA,NA,NA,NA,NA,NA
Synechococcus elongatus,2,1,1,2,1,1,2,2
Synechococcus phage ACG-2014f,NA,NA,NA,NA,NA,NA,1,NA
Synechococcus sp. CC9311,NA,NA,NA,NA,NA,NA,2,1
Synechococcus sp. CC9605,2,3,2,4,1,2,2,NA
Synechococcus sp. CC9902,4,3,3,2,6,NA,NA,NA
Synechococcus sp. JA-2-3B'a(2-13),5,1,1,7,2,2,4,6
Synechococcus sp. JA-3-3Ab,7,5,5,8,4,1,3,6
Synechococcus sp. KORDI-100,2,1,1,NA,6,NA,NA,1
Synechococcus sp. KORDI-49,1,3,NA,1,3,1,NA,2
Synechococcus sp. KORDI-52,1,4,2,4,1,NA,NA,NA
Synechococcus sp. PCC 6312,NA,NA,2,NA,1,NA,2,NA
Synechococcus sp. PCC 7002,NA,NA,2,NA,NA,1,2,NA
Synechococcus sp. PCC 7003,1,1,NA,NA,NA,NA,1,NA
Synechococcus sp. PCC 7117,NA,NA,1,NA,1,NA,NA,1
Synechococcus sp. PCC 73109,NA,NA,1,NA,1,NA,NA,1
Synechococcus sp. PCC 7502,NA,NA,1,1,NA,1,NA,NA
Synechococcus sp. PCC 8807,NA,NA,2,NA,1,NA,1,NA
Synechococcus sp. RCC307,NA,6,NA,5,NA,1,1,NA
Synechococcus sp. UTEX 2973,2,1,2,2,6,2,1,2
Synechococcus sp. WH 7803,3,3,4,1,1,NA,1,NA
Synechococcus sp. WH 8102,2,1,1,6,2,NA,1,4
Synechococcus sp. WH 8103,1,NA,1,4,NA,NA,1,4
Synechococcus sp. WH 8109,3,4,2,4,NA,1,1,NA
Synechocystis sp. PCC 6714,1,1,1,2,NA,3,2,NA
Synechocystis sp. PCC 6803,1,NA,1,NA,2,1,NA,NA
synthetic construct,NA,NA,4,6,2,27,8,17
Syntrophobacter fumaroxidans,3,4,NA,2,3,5,2,4
Syntrophobotulus glycolicus,8,5,8,7,2,2,9,9
Syntrophomonas wolfei,1,1,NA,1,2,2,NA,2
Syntrophothermus lipocalidus,1,3,5,5,3,NA,NA,5
Syntrophus aciditrophicus,1,NA,2,NA,3,1,2,2
Tannerella forsythia,55,51,51,85,59,57,87,90
Tannerella serpentiformis,72,58,46,53,65,25,22,28
Tatlockia micdadei,NA,1,1,NA,NA,1,2,1
Taylorella asinigenitalis,2,1,2,NA,NA,NA,2,3
Taylorella equigenitalis,NA,NA,NA,1,1,NA,1,NA
Tenacibaculum dicentrarchi,7,2,1,6,9,5,1,4
Tepidanaerobacter acetatoxydans,2,1,NA,2,4,4,2,2
Teredinibacter turnerae,1,7,4,4,3,3,2,1
Terribacillus aidingensis,NA,2,1,2,2,5,2,5
Terriglobus roseus,33,11,1,6,12,2,2,8
Terriglobus saanensis,NA,3,5,4,1,2,NA,1
Tetragenococcus halophilus,5,2,1,1,2,3,5,4
Thalassolituus oleivorans,2,1,NA,1,2,3,2,1
Thalassospira xiamenensis,4,NA,1,5,1,2,2,3
Thalassotalea sp. LPB0090,NA,NA,1,1,2,1,2,1
Thauera,NA,2,NA,1,NA,NA,1,NA
Thauera humireducens,6,5,8,4,2,3,3,9
Thauera aminoaromatica,4,9,12,14,4,1,NA,4
Thermacetogenium phaeum,NA,2,1,3,2,1,NA,1
Thermaerobacter marianensis,6,8,8,14,3,4,6,2
Thermanaerovibrio acidaminovorans,3,1,3,1,3,NA,1,1
Thermincola potens,4,3,5,3,3,6,4,3
Thermoanaerobacter brockii,3,2,NA,NA,8,4,4,4
Thermoanaerobacter italicus,1,1,NA,3,8,3,4,3
Thermoanaerobacter kivui,3,1,3,4,8,5,3,5
Thermoanaerobacter mathranii,NA,NA,1,3,3,2,3,2
Thermoanaerobacter pseudethanolicus,3,2,NA,NA,8,4,4,4
Thermoanaerobacter sp. X513,2,1,NA,NA,9,4,3,NA
Thermoanaerobacter sp. X514,2,2,1,NA,6,4,5,3
Thermoanaerobacter wiegelii,1,2,1,NA,8,6,4,2
Thermoanaerobacterium thermosaccharolyticum,3,2,1,8,4,8,9,6
Thermoanaerobacterium xylanolyticum,1,NA,1,3,1,6,5,4
Thermobacillus composti,7,8,6,2,9,6,10,8
Thermobaculum terrenum,NA,2,1,NA,2,2,2,1
Thermobifida fusca,2,2,4,1,2,1,4,1
Thermobispora bispora,5,5,3,2,NA,1,NA,3
Thermococcus barophilus,NA,3,1,1,NA,1,NA,1
Thermococcus chitonophagus,NA,NA,NA,NA,NA,NA,1,NA
Thermococcus cleftensis,NA,1,NA,NA,1,NA,NA,NA
Thermococcus eurythermalis,NA,NA,NA,NA,NA,NA,NA,1
Thermococcus gammatolerans,NA,1,1,NA,NA,NA,NA,NA
Thermococcus guaymasensis,NA,NA,NA,NA,NA,NA,NA,1
Thermococcus kodakarensis,NA,NA,1,1,NA,NA,NA,2
Thermococcus litoralis,1,NA,1,NA,NA,NA,1,NA
Thermococcus nautili,1,3,1,NA,NA,1,1,NA
Thermococcus onnurineus,NA,NA,2,1,1,1,NA,1
Thermococcus paralvinellae,NA,1,NA,NA,NA,NA,NA,1
Thermococcus peptonophilus,1,NA,1,NA,NA,NA,NA,NA
Thermococcus piezophilus,2,NA,1,NA,NA,NA,NA,NA
Thermococcus sibiricus,3,1,2,1,1,NA,3,1
Thermococcus sp. 2319x1,NA,NA,NA,NA,NA,1,NA,NA
Thermococcus sp. AM4,NA,1,NA,1,NA,NA,NA,NA
Thermocrinis albus,NA,3,NA,1,2,NA,NA,NA
Thermocrinis ruber,1,NA,1,NA,NA,1,1,1
Thermodesulfatator indicus,1,NA,2,1,1,NA,3,2
Thermodesulfobacterium commune,2,NA,NA,1,1,1,1,1
Thermodesulfobacterium geofontis,NA,2,NA,1,2,2,1,1
Thermodesulfobium narugense,NA,NA,1,2,NA,2,NA,2
