species,Healthy_stool_10_1_noerr,Healthy_stool_10_10_noerr,Healthy_stool_10_100_noerr,Healthy_stool_10_50_noerr,Healthy_stool_100_1_noerr,Healthy_stool_100_10_noerr,Healthy_stool_100_100_noerr,Healthy_stool_100_50_noerr
Bacillus phage Zuko,NA,NA,NA,NA,NA,4,4,5
Alkalihalophilus pseudofirmus,146,124,93,138,276,373,354,280
Bacillus pumilus,540,497,494,554,883,1160,1072,1000
Peribacillus simplex,273,197,141,192,370,405,330,326
Bacillus smithii,65,42,45,62,203,312,309,216
Bacillus sp.,224,229,209,234,305,429,359,344
Bacillus sp. 1NLA3E,126,101,119,140,206,345,336,283
Bacillus sp. ABP14,91,100,124,138,199,415,388,346
Bacillus sp. BH072,103,124,135,128,175,343,281,294
Bacillus sp. FJAT-14266,187,178,142,193,256,323,363,250
Priestia megaterium,37,76,78,82,142,384,351,277
Bacillus sp. JS,239,198,146,186,321,358,319,307
Bacillus sp. LM 4-2,114,169,164,189,193,377,316,297
Bacillus sp. OxB-1,148,110,102,128,233,327,234,223
Bacillus sp. Pc3,127,144,144,190,178,320,267,259
Bacillus sp. SDLI1,236,227,189,267,282,334,306,289
Bacillus sp. WP8,138,145,145,175,212,327,249,271
Bacillus sp. X1(2014),132,157,138,177,217,397,373,329
Bacillus sp. YP1,129,189,205,207,227,426,374,355
Bacillus subtilis,1069,1179,1132,1320,1484,2121,1840,1803
Bacillus thuringiensis,1005,931,826,1018,1763,2829,2881,2324
Bacillus toyonensis,120,87,78,95,230,347,395,313
Bacillus velezensis,416,411,348,430,584,761,662,691
Cecivirus cv250,NA,NA,NA,NA,2,1,4,3
Beecentumtrevirus B103,NA,NA,NA,NA,1,NA,NA,NA
Lwoffvirus BMBtp2,NA,NA,NA,NA,1,1,1,2
Andromedavirus finn,4,2,8,9,1,3,NA,1
Donellivirus gee,75,62,46,52,84,39,19,29
Gaunavirus GA1,NA,NA,NA,NA,1,NA,NA,NA
Cecivirus IEBH,NA,NA,NA,NA,2,1,3,3
Andromedavirus riggi,NA,NA,NA,NA,NA,5,1,2
Okubovirus SPO1,NA,NA,NA,NA,NA,3,4,NA
Wbetavirus wbeta,NA,NA,NA,NA,3,7,6,3
Bacillus mycoides,96,107,119,133,218,457,526,418
Bacillus xiamenensis,88,112,106,97,197,366,304,268
Bacteriophage APSE-2,NA,NA,NA,NA,NA,1,NA,NA
Bacteriophage Lily,NA,NA,NA,NA,NA,3,NA,1
bacterium L21-Spi-D4,723,474,310,471,773,366,379,391
Bacteroidaceae,NA,1,NA,1,NA,NA,1,NA
Bacteroidales,NA,NA,NA,NA,NA,1,1,NA
Bacteroidales bacterium CF,931,696,651,698,949,501,512,556
Bacteroides,NA,NA,NA,3,NA,6,4,6
Bacteroides cellulosilyticus,54621,68165,71317,79915,100368,197402,281895,163227
Phocaeicola dorei,479164,710835,1320156,494989,219428,203759,156424,341540
Bacteroides fragilis,51992,68624,84787,71422,100266,208660,243031,156753
Bacteroides helcogenes,53536,71267,70588,88990,36014,39775,31015,48227
Bacteroides ovatus,26839,29339,27277,34700,156143,369334,321395,245569
Bacteroides phage B124-14,NA,NA,NA,NA,2,5,2,2
Bacteroides phage B40-8,NA,NA,NA,NA,NA,1,NA,2
Phocaeicola salanitronis,19328,19139,21149,18852,22267,26510,26870,24260
Bacteroides caecimuris,38716,45718,56444,46991,60545,108916,134238,89202
Bacteroides thetaiotaomicron,57327,74065,91664,77230,141432,305903,341566,233688
Phocaeicola vulgatus,1200453,1794148,1723769,2243266,536541,503891,210985,852657
Ball python nidovirus,30,9,4,13,29,2,NA,4
Banana streak UA virus,NA,NA,NA,NA,2,1,3,NA
Banana streak virus,NA,NA,NA,NA,NA,1,1,2
Barnesiella,NA,NA,NA,NA,NA,1,1,1
Barnesiella viscericola,19772,19303,25557,15409,25377,33674,33361,28181
Bartonella ancashensis,85,59,18,35,84,75,59,50
Bartonella australis,4,2,3,2,26,41,46,32
Bartonella bacilliformis,31,44,37,39,32,86,89,66
Bartonella clarridgeiae,19,16,7,7,46,79,75,47
Bartonella grahamii,17,21,38,35,36,67,86,67
Bartonella henselae,4,5,6,6,49,90,93,79
Bartonella quintana,4,2,10,14,31,63,80,51
Bartonella tribocorum,21,18,42,37,45,88,93,75
Bartonella vinsonii,19,25,34,33,42,63,60,49
Basfia,NA,NA,NA,NA,NA,1,1,NA
Basilea psittacipulmonis,108,77,72,98,138,126,119,103
Bat adenovirus 2,NA,NA,NA,NA,NA,NA,1,NA
Bat mastadenovirus WIV10,NA,NA,NA,NA,4,9,3,3
Bat mastadenovirus WIV11,NA,NA,NA,NA,4,9,2,3
Bat mastadenovirus WIV9,NA,NA,NA,NA,4,9,2,3
Bat polyomavirus 6c,NA,NA,NA,NA,2,4,3,3
Bathycoccus sp. RCC1105 virus BpV1,NA,NA,NA,NA,NA,3,5,1
Bathymodiolus septemdierum thioautotrophic gill symbiont,75,60,54,73,90,84,80,76
Bdellovibrio,NA,NA,NA,NA,NA,1,NA,NA
Bdellovibrio bacteriovorus,422,369,308,400,468,422,426,409
Pseudobdellovibrio exovorus,230,145,97,135,255,151,139,130
Pseudobdellovibrionaceae,NA,NA,1,NA,NA,NA,NA,NA
Beet chlorosis virus,NA,NA,NA,NA,1,NA,NA,NA
Beggiatoa leptomitiformis,238,141,79,140,261,124,140,114
Beijerinckia indica,196,181,150,196,187,135,135,161
Beijerinckiaceae,1,1,NA,NA,1,NA,NA,NA
Bell pepper mottle virus,NA,NA,NA,NA,NA,NA,1,NA
Belliella baltica,545,346,191,366,687,321,348,315
beta proteobacterium CB,101,80,55,104,127,73,96,71
Beutenbergia,29,14,5,10,22,8,2,5
Beutenbergia cavernae,210,239,320,194,170,129,191,170
Bibersteinia,3,2,1,4,1,14,27,19
Bibersteinia trehalosi,84,57,55,53,122,218,253,166
Bifidobacteriaceae,2,4,4,3,NA,1,3,1
Bifidobacteriales,1,NA,1,NA,NA,NA,NA,NA
Bifidobacterium,110,123,85,121,102,67,74,79
Bifidobacterium actinocoloniiforme,269,401,479,280,188,194,175,233
Bifidobacterium adolescentis,281531,423080,600804,254403,121777,111949,61214,195596
Bifidobacterium angulatum,2732,3798,4968,2639,6656,14851,57923,21513
Bifidobacterium animalis,1306,1573,1450,1665,4694,10752,55557,15403
Bifidobacterium asteroides,476,604,633,590,296,274,251,353
Bifidobacterium bifidum,909,1259,1737,980,17386,44708,62081,27967
Bifidobacterium breve,2028,3064,3802,2555,3832,8945,4631,6500
Bifidobacterium catenulatum,4701,7066,9845,4491,9990,22335,62638,31218
Bifidobacterium coryneforme,125,210,240,179,107,254,246,239
Bifidobacterium dentium,772,1053,1154,981,492,506,506,727
Bifidobacterium indicum,180,256,332,219,166,253,257,254
Bifidobacterium catenulatum subsp. kashiwanohense,5562,8379,11402,5580,3884,6329,9166,7505
Bifidobacterium longum,4621,6959,8010,6061,82927,213086,72066,133517
Bifidobacterium pseudocatenulatum,3575,5450,7083,4022,17198,42295,69197,28300
Bifidobacterium pseudolongum,613,853,1031,701,380,408,422,568
Bifidobacterium scardovii,838,1165,1439,1017,488,677,609,791
Bifidobacterium thermophilum,1120,1615,1394,1853,770,899,1111,1194
Black grass varicosavirus-like virus,NA,NA,NA,NA,NA,NA,6,1
Black medic leafroll alphasatellite 1,NA,NA,NA,NA,NA,NA,1,NA
Blackberry Virus F,NA,NA,NA,NA,NA,4,NA,1
Blastochloris,NA,1,NA,1,1,1,1,4
Blastochloris viridis,340,294,291,300,299,200,229,248
Blastococcus,1,3,2,2,NA,3,1,NA
Blastococcus saxobsidens,209,307,346,273,124,168,175,223
Blastomonas,4,7,2,6,3,2,1,5
Blastomonas sp. RAC04,340,397,350,386,278,195,142,254
Blattabacteriaceae,NA,NA,NA,NA,NA,1,NA,NA
Blattabacterium,NA,NA,NA,1,NA,2,1,1
Blattabacterium punctulatus,71,37,21,47,91,44,55,39
Blattabacterium sp. (Blaberus giganteus),88,59,33,54,132,59,60,56
Blattabacterium sp. (Blatta orientalis),65,87,75,124,45,59,58,79
Blattabacterium sp. (Blattella germanica),137,109,87,147,128,78,85,114
Blattabacterium sp. (Mastotermes darwiniensis),65,85,61,120,45,55,73,69
Blattabacterium sp. (Nauphoeta cinerea),63,76,64,116,43,71,59,87
Blattabacterium cuenoti,98,100,72,141,86,69,77,82
Blattabacterium sp. (Periplaneta americana),79,99,79,144,48,64,64,88
Blautia,NA,NA,1,NA,1,2,NA,NA
Blautia sp. YL58,1241,1572,1317,1880,6745,16225,11973,11412
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus,157,76,52,73,169,39,31,44
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri,NA,NA,NA,NA,16,44,38,24
Bombyx mori nucleopolyhedrovirus,NA,NA,NA,NA,2,3,NA,1
Bordetella,32,30,23,51,15,20,22,26
Bordetella avium,227,305,283,285,172,149,180,216
Bordetella bronchialis,350,525,589,558,200,243,378,338
Bordetella bronchiseptica,687,937,940,923,399,450,666,710
Bordetella flabilis,332,374,458,415,225,202,249,272
Bordetella hinzii,421,563,505,468,351,303,357,351
Bordetella holmesii,266,241,210,223,185,123,162,181
Bordetella parapertussis,538,658,659,597,343,313,397,473
Bordetella pertussis,433,538,569,517,253,268,319,399
Bordetella petrii,416,388,426,435,307,257,341,300
Bordetella pseudohinzii,239,317,346,316,188,191,340,296
Bordetella sp. H567,325,454,449,536,200,262,321,341
Bordetella trematum,574,497,415,458,475,230,326,294
Rauchvirus BPP1,NA,NA,NA,NA,NA,2,4,2
Borrelia duttonii,135,98,68,91,159,99,75,104
Borrelia hermsii,24,19,25,32,49,91,81,53
Borrelia miyamotoi,5,4,10,10,25,51,48,38
Borrelia parkeri,6,12,12,13,33,70,54,49
Borrelia recurrentis,133,98,68,90,157,111,76,106
Borrelia turicatae,110,72,28,59,120,54,48,55
Borreliella afzelii,53,48,21,38,66,40,69,39
Borreliella bavariensis,55,37,16,34,71,41,57,50
Borreliella bissettii,4,6,3,10,21,38,72,45
Borreliella burgdorferi,139,94,31,71,139,58,69,66
Borreliella garinii,49,35,11,28,72,35,56,43
Borreliella valaisiana,5,7,3,10,13,33,41,34
Bosea
 
 <a-proteobacteria>
 
,1,2,2,1,4,3,4,2
Bosea sp. PAMC 26642,348,409,409,330,270,196,231,282
Bosea sp. RAC05,444,501,532,418,358,219,315,314
Bosea vaviloviae,391,498,504,467,298,239,271,324
Botrytis cinerea endornavirus 1,NA,NA,NA,NA,NA,2,1,2
Botrytis cinerea mitovirus 1,NA,NA,NA,NA,1,2,2,NA
Bovine coronavirus,NA,NA,NA,NA,NA,2,1,NA
bovine alphaherpesvirus 1,NA,2,NA,NA,NA,NA,4,NA
Bovine alphaherpesvirus 5,NA,NA,NA,NA,1,1,5,1
Bovine gammaherpesvirus 6,NA,NA,NA,NA,NA,NA,3,NA
Bovine papular stomatitis virus,52,79,60,111,22,21,6,36
Bovine viral diarrhea virus 1,NA,NA,NA,NA,NA,NA,1,NA
Brachybacterium,34,16,8,15,28,12,4,3
Brachybacterium faecium,293,447,482,485,152,198,257,276
Brachyspira hyodysenteriae,272,263,209,285,306,380,397,337
Brachyspira intermedia,312,385,302,410,314,386,367,377
Brachyspira murdochii,90,140,115,129,147,288,329,274
Brachyspira pilosicoli,431,486,427,554,619,751,780,660
Nitrobacteraceae,73,45,41,65,55,10,5,23
Bradyrhizobium,30,20,34,17,22,32,15,26
Bradyrhizobium diazoefficiens,741,685,700,647,557,358,426,464
Bradyrhizobium icense,234,270,305,269,218,163,235,252
Bradyrhizobium japonicum,501,557,668,505,343,282,295,352
Bradyrhizobium oligotrophicum,228,338,373,367,181,266,234,293
Bradyrhizobium sp.,321,409,468,346,298,234,272,273
Bradyrhizobium sp. BTAi1,255,337,436,312,178,217,262,266
Bradyrhizobium sp. CCGE-LA001,360,473,570,474,216,243,295,301
Bradyrhizobium sp. ORS 278,320,462,604,418,209,265,288,304
Bradyrhizobium sp. S23321,320,467,497,437,203,267,287,321
Brazilian marseillevirus,NA,NA,NA,NA,2,5,5,5
Brevibacillus,NA,NA,NA,NA,NA,NA,NA,1
Brevibacillus brevis,171,187,205,206,289,502,457,392
Brevibacillus laterosporus,157,140,92,132,276,454,400,348
Brevibacillus phage Abouo,NA,NA,NA,NA,NA,NA,1,NA
Brevibacillus phage Davies,NA,NA,NA,NA,NA,NA,1,NA
Brevibacillus phage Jenst,NA,NA,NA,NA,1,1,NA,2
Brevibacillus phage Sundance,NA,NA,NA,NA,1,2,1,2
Brevibacterium,4,7,8,2,2,4,NA,2
Brevibacterium linens,345,449,491,413,270,267,250,311
Brevundimonas,2,3,4,4,3,1,NA,1
Brevundimonas naejangsanensis,287,332,342,337,216,164,171,229
Brevundimonas sp. DS20,147,217,220,253,107,133,175,161
Brevundimonas sp. GW460-12-10-14-LB2,212,295,291,375,103,164,170,210
Brevundimonas subvibrioides,221,308,331,347,116,141,173,231
Brochothrix phage A9,NA,NA,NA,NA,NA,3,1,1
Brochothrix phage BL3,NA,NA,NA,NA,NA,1,4,NA
Brochothrix phage NF5,NA,NA,NA,NA,NA,1,1,NA
Brucella,2,5,3,3,8,11,6,5
Brucella abortus,191,244,187,215,125,171,199,211
Brucella canis,306,276,272,258,236,164,149,209
Brucella ceti,327,286,282,281,245,190,168,234
Brucella melitensis,212,259,221,253,152,186,209,217
Brucella microti,178,227,173,209,132,167,195,194
Brucella ovis,167,216,163,194,127,160,193,182
Brucella phage Pr,NA,NA,NA,NA,NA,2,4,1
Brucella phage Tb,NA,NA,NA,NA,NA,2,4,1
Brucella pinnipedialis,334,302,296,292,246,191,165,236
Brucella sp. 141012304,258,287,298,276,183,203,171,234
Brucella sp. 2002734562,167,214,167,187,118,167,186,196
Brucella suis,188,233,197,235,164,190,207,202
Brucella vulpis,206,260,258,234,157,155,183,182
Brucellaceae,NA,NA,2,NA,1,NA,NA,NA
BtMr-AlphaCoV/SAX2011,NA,NA,NA,NA,NA,NA,NA,1
Buchnera aphidicola,112,104,92,126,181,279,337,226
Burke virus,2,2,NA,1,2,NA,NA,1
Burkholderia,87,131,152,130,69,71,97,129
Burkholderia ambifaria,336,353,457,285,266,285,470,317
Burkholderia cenocepacia,879,1243,1390,1096,597,825,1233,1020
Burkholderia cepacia,920,1150,1355,1074,639,793,1253,1032
Burkholderia contaminans,199,315,344,256,139,188,305,271
Burkholderia diffusa,267,244,243,204,241,135,239,184
Burkholderia dolosa,167,219,310,182,123,152,230,184
Burkholderia gladioli,557,708,740,739,411,358,538,472
Burkholderia glumae,550,696,736,664,424,435,623,542
Burkholderia lata,574,544,478,474,511,300,515,393
Burkholderia latens,238,307,336,258,146,178,276,222
Burkholderia mallei,117,155,217,114,96,142,257,155
Burkholderia metallica,186,255,371,210,121,155,250,231
Burkholderia multivorans,759,869,906,794,577,398,691,620
Burkholderia oklahomensis,330,293,379,291,232,187,259,203
Burkholderia phage BcepB1A,NA,NA,NA,NA,NA,NA,1,NA
Burkholderia phage BcepGomr,NA,NA,NA,NA,NA,2,NA,NA
Burkholderia phage BcepNazgul,8,12,7,20,4,4,NA,6
Burkholderia phage KL3,NA,NA,NA,NA,NA,NA,2,NA
Burkholderia phage KS10,NA,NA,NA,NA,NA,NA,1,NA
Burkholderia phage KS5,NA,NA,NA,NA,NA,NA,NA,2
Burkholderia phage KS9,NA,NA,NA,NA,1,1,1,2
Burkholderia plantarii,364,471,490,464,311,253,361,380
Burkholderia pseudomallei,405,538,725,429,327,371,618,500
Burkholderia pseudomultivorans,260,339,413,325,155,217,272,283
Burkholderia pyrrocinia,183,277,358,216,133,183,320,240
Burkholderia seminalis,225,290,369,247,123,157,285,213
Burkholderia sp. 2002721687,363,382,443,322,301,151,266,252
Burkholderia humptydooensis,338,345,429,269,262,148,236,244
Burkholderia sp. Bp7605,240,394,463,339,159,180,217,250
Burkholderia sp. CCGE1001,385,380,413,334,264,163,257,255
Burkholderia sp. CCGE1002,200,282,321,265,136,198,246,229
Burkholderia sp. CCGE1003,354,368,397,333,254,218,311,262
Burkholderia sp. HB1,263,280,290,238,223,215,301,246
Burkholderia sp. KJ006,346,443,506,357,239,191,260,297
Burkholderia sp. OLGA172,284,349,362,373,204,224,275,296
Burkholderia sp. PAMC 26561,213,239,253,203,178,170,214,191
Burkholderia sp. PAMC 28687,134,174,209,168,117,161,219,161
Burkholderia sp. RPE64,448,430,422,465,349,214,293,262
Burkholderia sp. RPE67,308,427,475,384,200,268,374,348
Burkholderia sp. YI23,269,358,415,342,191,290,542,348
Burkholderia stabilis,172,209,254,176,145,171,282,208
Burkholderia stagnalis,136,202,249,126,117,173,317,204
Burkholderia territorii,252,299,295,272,188,162,314,222
Burkholderia thailandensis,478,618,823,497,352,359,571,502
Burkholderia ubonensis,557,690,856,706,402,503,757,635
Burkholderia vietnamiensis,425,570,694,449,319,310,482,428
Naesvirus bcep1,NA,NA,NA,NA,NA,NA,1,NA
Lessievirus bcep22,NA,NA,1,2,NA,2,NA,NA
Naesvirus bcep43,NA,NA,NA,NA,NA,2,2,2
Naesvirus bcep781,NA,NA,NA,NA,NA,2,2,2
Ryyoungvirus bcepC6B,NA,NA,NA,NA,NA,NA,2,1
Bcepfunavirus bcepF1,NA,NA,NA,NA,NA,NA,1,NA
Lessievirus bcepil02,2,1,4,1,NA,NA,1,NA
Lessievirus bcepmigl,1,1,2,NA,1,1,3,NA
Naesvirus bcepNY3,NA,NA,NA,NA,1,2,NA,NA
Lessievirus DC1,12,14,18,4,5,1,5,5
Tigrvirus phi52237,52,16,10,33,47,1,2,9
Burkholderia virus phiE122,52,16,10,33,47,1,2,9
Stanholtvirus E125,1,2,NA,1,NA,NA,NA,1
Burkholderiaceae,23,25,32,38,11,20,11,20
Burkholderiales,21,18,15,10,11,NA,7,11
Burkholderiales bacterium GJ-E10,121,171,162,182,75,101,106,132
Burkholderiales bacterium YL45,257,215,141,206,469,590,1598,721
Butyrivibrio,NA,NA,NA,NA,NA,1,NA,1
Butyrivibrio hungatei,1063,1046,1006,1187,2889,5842,4441,4119
Butyrivibrio proteoclasticus,1136,1081,1139,1225,3071,6062,4493,4345
Buzura suppressaria nucleopolyhedrovirus,NA,NA,NA,NA,NA,1,1,1
Bixzunavirus,NA,NA,NA,NA,NA,1,4,1
Cactus mild mottle virus,NA,NA,NA,NA,1,2,1,3
Cafeteria roenbergensis virus BV-PW1,15,14,21,22,26,24,14,17
Caldanaerobacter subterraneus,61,77,60,84,154,298,270,235
Caldicellulosiruptor,24,49,30,57,8,10,4,28
Caldicellulosiruptor bescii,87,147,152,134,162,314,320,236
Caldicellulosiruptor hydrothermalis,157,165,179,181,231,398,351,320
Caldicellulosiruptor acetigenus,253,286,284,337,332,392,316,317
Caldicellulosiruptor kronotskyensis,92,126,124,116,198,340,362,269
Caldicellulosiruptor acetigenus,178,234,265,263,222,375,329,262
Caldicellulosiruptor obsidiansis,134,171,209,174,203,314,375,280
Caldicellulosiruptor owensensis,173,211,223,241,255,334,325,284
Caldicellulosiruptor saccharolyticus,220,195,172,183,296,338,293,298
Caldilinea,1,NA,2,NA,NA,1,2,NA
Caldilinea aerophila,314,388,356,439,220,230,235,275
Caldimicrobium thiodismutans,25,14,4,17,55,76,72,46
Caldisericum exile,53,74,87,113,50,99,82,90
Caldisphaera lagunensis,93,59,48,62,124,69,65,57
Calditerrivibrio nitroreducens,867,486,243,490,957,235,198,272
Caldivirga maquilingensis,99,65,63,78,58,21,11,25
California sea lion adenovirus 1,76,31,9,37,69,9,2,13
Calothrix,NA,NA,NA,NA,NA,NA,NA,1
Calothrix parietina,61,87,90,96,73,143,160,127
Calothrix sp. 336/3,189,120,105,142,224,140,169,135
Calothrix sp. PCC 7507,41,34,34,40,81,146,119,108
Calyptogena okutanii thioautotrophic gill symbiont,NA,NA,NA,NA,20,46,75,29
Camelpox virus,NA,NA,NA,NA,NA,2,2,2
Campylobacter,4,5,4,3,1,2,NA,4
Campylobacter coli,227,248,347,291,840,1805,1480,1302
Campylobacter concisus,243,171,121,231,241,212,180,167
Campylobacter curvus,280,182,111,191,294,97,88,98
Campylobacter fetus,46,38,33,51,103,170,185,128
Campylobacter gracilis,38,46,54,25,39,77,106,73
Campylobacter hominis,49,71,69,85,91,132,206,131
Campylobacter hyointestinalis,27,24,49,41,75,146,130,100
Campylobacter iguaniorum,27,39,47,44,39,82,98,54
Campylobacter insulaenigrae,87,69,53,89,120,134,123,110
Campylobacter jejuni,95,100,135,109,551,1308,1113,907
Campylobacter lari,153,115,89,114,230,298,303,266
Campylobacter peloridis,63,38,33,48,76,99,114,99
Campylobacter phage CP30A,NA,NA,NA,NA,3,16,12,9
Campylobacter sp. RM16704,118,65,40,58,131,75,83,63
Campylobacter subantarcticus,137,96,54,88,163,151,120,116
Campylobacter ureolyticus,109,72,59,85,147,137,197,146
Firehammervirus CP21,NA,NA,NA,NA,3,3,5,3
Firehammervirus CP220,NA,NA,NA,NA,4,10,7,9
Firehammervirus CPt10,NA,NA,NA,NA,2,3,4,3
Fletchervirus CPX,30,13,5,20,25,4,1,5
Fletchervirus NCTC12673,38,18,8,36,53,21,13,16
Campylobacter volucris,4,11,15,12,63,143,137,97
Campylobacteraceae,NA,NA,2,NA,NA,NA,NA,NA
Canarypox virus,NA,NA,NA,NA,1,5,1,NA
Candidatus Accumulibacter,1,NA,3,NA,1,NA,1,NA
Candidatus Accumulibacter phosphatis,268,353,338,352,204,177,233,269
Candidatus Amoebophilus asiaticus,127,98,57,107,140,72,102,87
Candidatus Arthromitus sp. SFB-mouse,82,113,82,131,155,227,253,204
Candidatus Arthromitus sp. SFB-mouse-NL,150,150,92,157,244,233,249,211
Candidatus Arthromitus sp. SFB-rat-Yit,196,223,144,217,249,244,234,236
Candidatus Atelocyanobacterium thalassae,10,13,16,22,28,82,81,64
Candidatus Azobacteroides pseudotrichonymphae,150,133,100,151,226,335,335,267
Candidatus Babela massiliensis,163,99,89,141,151,80,69,97
Candidatus Palibaumannia cicadellinicola,129,66,44,61,140,108,114,102
Candidatus Blochmanniella chromaiodes,4,2,1,4,11,18,34,23
Candidatus Blochmannia floridanus,8,5,5,11,8,31,39,28
Candidatus Blochmanniella pennsylvanica,1,2,NA,1,10,26,38,24
Candidatus Blochmanniella vafra,5,7,2,5,26,53,46,36
Candidatus Carsonella ruddii,1,4,4,1,3,10,7,10
Candidatus Cloacimonas acidaminovorans,513,324,154,285,517,201,169,214
Candidatus Desulforudis audaxviator,172,215,257,215,140,190,189,191
Candidatus Doolittlea endobia,65,43,33,41,61,27,38,28
Candidatus Endolissoclinum faulkneri,37,6,7,16,51,67,74,66
Candidatus Evansia muelleri,9,29,14,22,9,19,37,23
Candidatus Filomicrobium marinum,176,171,158,199,173,134,90,106
Candidatus Gullanella endobia,8,8,16,6,12,51,47,41
Candidatus Hoaglandella endobia,75,72,31,58,90,44,36,46
Candidatus Ishikawella capsulata,7,5,12,16,17,52,71,40
Candidatus Izimaplasma sp. HR1,62,53,73,76,115,223,280,215
Candidatus Kinetoplastidibacterium crithidiae,4,12,11,7,39,61,63,48
Candidatus Kinetoplastidibacterium desouzai,12,11,12,16,28,38,48,35
Candidatus Kinetoplastidibacterium galati,3,3,11,7,14,38,64,30
Candidatus Kinetoplastidibacterium stringomonadis,8,6,10,8,13,38,46,27
Candidatus Korarchaeum cryptofilum,NA,1,1,NA,3,13,14,8
Candidatus Korobacter,NA,1,NA,1,NA,NA,NA,1
Candidatus Korobacter versatilis,514,429,366,449,391,211,188,259
Candidatus Liberibacter africanus,28,14,3,4,28,31,71,23
Candidatus Liberibacter americanus,56,42,21,28,80,46,74,47
Candidatus Liberibacter asiaticus,3,5,1,4,23,52,71,43
Candidatus Liberibacter solanacearum,119,53,26,48,121,61,84,55
Candidatus Methanomassiliicoccus intestinalis,55,88,104,112,90,147,103,134
Methanomethylophilus,NA,NA,NA,NA,NA,1,NA,NA
Methanomethylophilus alvi,42,51,60,72,36,60,79,83
Candidatus Methanoplasma termitum,13,17,32,23,16,48,28,61
Candidatus Methylopumilus planktonicus,24,21,16,21,50,101,107,75
Candidatus Methylopumilus turicensis,54,60,45,65,79,78,83,66
Candidatus Midichloria mitochondrii,7,6,8,9,9,15,56,26
Candidatus Mikella endobia,14,25,26,23,7,18,26,25
Candidatus Moranella endobia,15,8,7,11,22,19,32,19
Candidatus Nitrosopelagicus brevis,34,42,22,34,39,44,46,49
Candidatus Nitrosopumilus adriaticus,103,47,33,59,93,73,79,60
Candidatus Nitrosopumilus sp. AR2,9,8,5,2,30,63,52,50
Candidatus Nitrosotenuis cloacae,NA,1,7,NA,5,28,24,15
Candidatus Nitrospira inopinata,155,193,166,179,135,89,103,118
Candidatus Pantoea carbekii,2,2,2,NA,15,45,59,33
Candidatus Paracaedibacter acanthamoebae,46,61,51,80,34,75,69,79
Candidatus Paracaedibacteraceae,NA,NA,NA,NA,NA,1,1,NA
Candidatus Pelagibacter sp. IMCC9063,20,27,28,41,37,63,88,57
Candidatus Pelagibacter communis,17,25,18,19,58,93,101,71
Candidatus Phytoplasma australiense,17,24,11,36,26,49,56,52
Candidatus Phytoplasma mali,NA,NA,NA,NA,13,30,62,25
Candidatus Portiera aleyrodidarum,5,4,5,7,6,16,25,7
Candidatus Profftella armatura,NA,1,NA,NA,11,16,19,17
Candidatus Puniceispirillum,NA,NA,NA,NA,NA,1,NA,NA
Candidatus Puniceispirillum marinum,41,43,54,43,76,82,94,76
Candidatus Rhodoluna planktonica,41,52,45,43,25,49,71,55
Candidatus Riesia pediculicola,3,5,3,4,10,34,42,17
Candidatus Ruthturnera calyptogenae,48,34,33,40,54,49,81,59
Candidatus Sodalis pierantonii,311,232,168,215,298,138,130,158
Candidatus Solibacter usitatus,429,384,391,407,352,272,297,266
Candidatus Symbiobacter mobilis,98,170,164,151,67,128,118,136
Candidatus Tachikawaea gelatinosa,18,12,3,12,37,47,51,30
Candidatus Thioglobus autotrophicus,17,21,29,41,28,62,72,63
Candidatus Pseudothioglobus singularis,196,104,60,93,257,179,134,129
Candidatus Xiphinematobacter sp. Idaho Grape,105,48,26,46,81,27,24,34
Canid herpesvirus 1,NA,1,NA,2,1,3,4,3
Capnocytophaga,NA,NA,NA,NA,NA,NA,1,NA
Capnocytophaga canimorsus,659,399,231,418,677,314,348,321
Capnocytophaga haemolytica,954,724,547,750,969,405,396,520
Capnocytophaga ochracea,684,528,397,517,756,404,424,426
Capnocytophaga sp. oral taxon 323,595,463,340,476,657,359,373,376
Caprine arthritis encephalitis virus,NA,NA,NA,NA,NA,NA,NA,1
Caprine kobuvirus,NA,NA,NA,NA,NA,NA,1,NA
Carboxydothermus hydrogenoformans,256,192,130,214,256,206,169,197
Cardinium endosymbiont of Encarsia pergandiella,89,76,49,81,105,68,64,67
Carnobacterium,NA,NA,NA,NA,NA,NA,1,NA
Carnobacterium inhibens,28,30,41,41,124,329,328,241
Carnobacterium maltaromaticum,123,86,56,103,227,324,370,242
Carnobacterium sp. 17-4,58,61,70,91,189,364,345,267
Carnobacterium sp. CP1,112,96,69,101,217,308,279,227
CAS virus,NA,NA,NA,NA,NA,1,1,NA
Cassava brown streak virus,NA,NA,NA,NA,NA,4,NA,1
Castellaniella,NA,2,2,2,2,3,3,2
Castellaniella defragrans,360,439,448,473,298,243,294,311
Casuarina virus,NA,NA,NA,NA,NA,3,1,1
