species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Fervidobacteriaceae,1,NA,NA,NA,NA,NA,NA,NA
Fervidobacterium,NA,NA,1,NA,NA,NA,NA,NA
Fervidobacterium islandicum,123,88,59,84,152,108,85,86
Fervidobacterium nodosum,41,49,53,66,66,102,118,80
Fervidobacterium pennivorans,207,164,161,167,255,170,193,157
Fibrobacter,NA,NA,NA,NA,NA,1,NA,1
Fibrobacter succinogenes,1770,1265,847,1359,1732,620,420,675
Fibrobacteraceae,1,NA,NA,NA,NA,NA,NA,NA
Fictibacillus arsenicus,294,288,275,321,307,533,428,425
Fictibacillus phosphorivorans,80,145,120,148,179,396,362,333
Fiji disease virus,NA,NA,NA,NA,3,4,2,NA
Filifactor alocis,69,103,101,102,301,702,922,559
Filomicrobium,NA,NA,3,NA,NA,1,NA,NA
Fimbriimonas ginsengisoli,280,283,262,285,202,157,148,179
Finegoldia magna,247,334,352,419,3512,8838,39457,12286
Fischerella,NA,NA,NA,NA,NA,NA,NA,1
Fischerella sp. NIES-3754,137,110,115,127,146,170,173,168
Flammeovirga sp. MY04,992,625,442,684,1034,625,663,644
Flammeovirgaceae bacterium 311,1607,1180,893,1294,1531,605,498,761
Flavisolibacter,NA,NA,NA,NA,NA,NA,NA,2
Flavisolibacter sp. LCS9,1128,604,394,714,1147,476,441,540
Flavobacteriaceae,1,NA,1,NA,1,3,2,3
Flavobacteriaceae bacterium 3519-10,643,556,500,544,644,360,352,423
Flavobacterium,NA,NA,1,NA,1,1,NA,NA
Flavobacterium branchiophilum,425,272,175,297,466,255,314,259
Flavobacterium columnare,1376,812,630,828,1353,670,672,748
Flavobacterium gilvum,538,398,322,391,633,547,586,503
Flavobacterium indicum,277,191,137,187,341,303,285,258
Flavobacterium johnsoniae,2235,1504,1159,1539,2258,1265,1293,1360
Flavobacterium phage 6H,NA,NA,NA,NA,NA,11,6,4
Flavobacterium phage FCL-2,NA,NA,NA,NA,NA,1,NA,NA
Flavobacterium psychrophilum,1183,687,386,701,1285,564,599,630
Flavobacterium sp. LPB0076,679,325,164,343,678,214,200,260
Flavobacterium sp. PK15,656,493,343,422,604,412,412,454
Flavonifractor,2,NA,1,2,NA,NA,3,NA
Flavonifractor plautii,11256,16900,13294,20753,15958,32333,93710,47202
Bernardetia litoralis,324,240,173,257,389,336,392,336
Flexistipes sinusarabici,136,142,134,152,180,219,203,187
Fluviicola,NA,NA,NA,NA,1,1,NA,NA
Fluviicola taffensis,1083,661,369,631,1115,396,418,457
Formosa sp. Hel1_33_131,326,247,182,249,365,230,219,207
Formosa sp. Hel3_A1_48,212,109,46,107,261,136,155,137
Fowl aviadenovirus 5,1,NA,NA,NA,NA,NA,NA,NA
Fowl aviadenovirus A,NA,NA,NA,NA,NA,NA,4,NA
Fowl aviadenovirus E,NA,NA,NA,NA,1,5,1,NA
Fowlpox virus,NA,NA,NA,NA,1,1,6,3
Francisella noatunensis,58,53,44,57,77,122,97,86
Francisella persica,94,74,78,90,70,58,86,81
Francisella philomiragia,412,254,161,285,485,362,385,331
Francisella sp. FSC1006,437,254,114,244,477,157,126,144
Francisella sp. TX077308,157,81,59,119,185,123,129,113
Francisella tularensis,401,354,303,374,412,373,463,397
Frankia,12,12,12,14,8,7,6,9
Frankia alni,323,509,526,391,189,211,303,292
Frankia casuarinae,215,301,294,321,125,138,153,201
Frankia inefficax,481,548,518,551,370,267,284,373
Frankia sp. EAN1pec,324,418,485,456,204,252,309,315
Frankia symbiont of Datisca glomerata,188,267,303,268,99,146,185,172
Frankiaceae,4,2,3,4,1,3,2,3
Frateuria,9,5,10,17,3,5,3,3
Frateuria aurantia,336,435,307,457,205,217,218,265
French bean severe leaf curl virus,NA,NA,NA,NA,1,2,2,NA
Frischella,NA,NA,NA,NA,NA,1,NA,NA
Frischella perrara,30,56,48,68,60,124,171,111
Frondihabitans,NA,NA,NA,NA,NA,NA,1,NA
Frondihabitans sp. PAMC 28766,218,244,233,244,193,143,188,190
Fruit bat alphaherpesvirus 1,NA,1,NA,1,NA,NA,1,1
Fusarium poae fusarivirus 1,NA,1,NA,NA,NA,NA,NA,NA
Fusobacteriaceae,NA,NA,NA,NA,1,NA,NA,NA
Fusobacterium hwasookii,258,196,175,227,366,495,636,518
Fusobacterium nucleatum,534,408,357,433,966,1393,1728,1238
Gallibacterium,NA,NA,NA,NA,NA,1,NA,NA
Gallibacterium anatis,317,182,90,161,357,218,197,196
Gallid alphaherpesvirus 1,NA,NA,NA,NA,NA,NA,NA,1
Gallid alphaherpesvirus 2,NA,NA,NA,NA,NA,3,2,NA
Gallionella,NA,NA,NA,NA,NA,NA,1,NA
Gallionella capsiferriformans,392,342,274,342,363,252,186,215
Gallionellaceae,3,2,NA,1,2,1,NA,NA
Nitrosomonadales,NA,NA,NA,NA,NA,NA,NA,1
gamma proteobacterium HdN1,217,309,209,415,147,138,166,197
Gammaproteobacteria,NA,NA,NA,NA,NA,NA,NA,2
Gammaproteobacteria bacterium TR3.2,402,526,488,549,272,236,261,324
Gardnerella,5,8,12,4,4,NA,1,4
Gardnerella vaginalis,542,404,281,424,600,345,317,347
Garlic virus C,NA,NA,NA,NA,NA,NA,NA,1
Geitlerinema,NA,NA,NA,NA,NA,NA,NA,1
Geitlerinema sp. PCC 7407,356,354,361,382,266,205,168,238
Gemella sp. oral taxon 928,146,123,84,170,247,477,459,397
Geminocystis,NA,NA,1,NA,NA,NA,1,NA
Geminocystis sp. NIES-3708,228,164,111,182,214,166,184,164
Geminocystis sp. NIES-3709,185,140,97,154,190,223,222,186
Gemmatimonadaceae,1,NA,NA,1,NA,NA,NA,NA
Gemmatimonas,4,1,1,2,5,1,NA,2
Gemmatimonas aurantiaca,663,637,523,567,559,287,248,385
Gentian Kobu-sho-associated virus,NA,NA,NA,NA,1,4,1,2
Geoalkalibacter,NA,NA,NA,1,NA,NA,NA,1
Geoalkalibacter subterraneus,641,839,780,897,465,428,354,556
Geobacillus,NA,NA,NA,1,1,3,4,9
Geobacillus kaustophilus,128,138,116,92,173,202,240,217
Geobacillus phage GBK2,NA,NA,NA,NA,NA,NA,1,NA
Geobacillus sp. 12AMOR1,139,131,139,144,185,186,206,186
Geobacillus sp. C56-T3,208,220,196,202,256,255,227,242
Geobacillus sp. GHH01,167,203,196,163,187,203,227,234
Geobacillus sp. JF8,180,123,145,108,191,185,202,160
Geobacillus sp. JS12,199,245,249,191,218,266,230,272
Geobacillus sp. LC300,143,138,147,150,172,195,225,216
Geobacillus sp. WCH70,129,124,118,139,176,328,256,203
Geobacillus sp. Y4.1MC1,107,87,88,79,215,362,325,239
Geobacillus sp. Y412MC52,201,201,159,134,268,225,253,253
Geobacillus sp. Y412MC61,206,201,158,145,261,220,236,242
Geobacillus stearothermophilus,139,170,153,102,201,206,210,222
Geobacillus subterraneus,310,278,240,303,380,266,233,250
Geobacillus thermodenitrificans,164,137,162,151,196,182,189,181
Geobacillus thermoleovorans,223,220,187,180,260,239,286,260
Geobacillus virus E2,NA,NA,NA,NA,1,1,NA,1
Geobacillus virus E3,NA,NA,NA,NA,2,1,10,4
Geobacter,83,37,38,58,70,14,4,22
Geobacter anodireducens,536,610,678,764,318,364,327,430
Citrifermentans bemidjiense,563,723,734,833,374,439,487,533
Geotalea daltonii,330,480,506,582,220,335,273,396
Trichlorobacter lovleyi,541,602,499,747,452,410,376,485
Geobacter metallireducens,452,609,511,694,313,297,276,394
Geobacter pickeringii,636,609,571,690,518,319,314,413
Geobacter sp. M18,583,936,1011,990,408,491,551,638
Geobacter sp. M21,1058,983,818,1054,962,506,514,626
Geobacter sulfurreducens,400,501,589,602,267,340,321,414
Geotalea uraniireducens,609,673,566,860,412,350,288,471
Geobacteraceae,18,23,13,18,11,10,5,6
Geodermatophilaceae,47,28,10,22,38,8,6,9
Geodermatophilus,49,36,7,17,38,5,4,7
Geodermatophilus obscurus,291,496,498,451,187,200,271,311
Geoglobus acetivorans,234,147,58,135,195,53,34,65
Geoglobus ahangari,25,42,43,29,38,32,31,32
Geosporobacter ferrireducens,457,614,546,799,668,1218,937,961
Gilliamella apicola,273,246,228,297,240,263,238,253
Brumicola nitratireducens,122,84,41,78,131,122,117,104
Glaciecola sp. 4H-3-7+YE-5,111,93,79,95,111,114,105,108
Gloeobacter,6,9,2,6,3,4,1,3
Gloeobacter kilaueensis,375,372,423,397,277,188,208,284
Gloeobacter violaceus,320,459,442,528,206,214,197,319
Gloeobacteraceae,NA,NA,NA,NA,1,2,2,2
Gloeobacterales,1,NA,1,NA,NA,NA,1,NA
Gloeocapsa,NA,NA,NA,NA,NA,NA,NA,1
Gloeocapsa sp. PCC 7428,144,86,56,100,143,134,134,114
Glossina pallidipes salivary gland hypertrophy virus,7,13,13,11,5,8,1,8
Gluconacetobacter,3,3,2,3,3,1,NA,2
Gluconacetobacter diazotrophicus,285,434,463,447,174,178,242,284
Gluconobacter,4,4,2,4,NA,1,4,4
Gluconobacter oxydans,1110,900,650,880,1092,442,389,592
Glutamicibacter,2,2,NA,1,3,2,1,1
Glutamicibacter arilaitensis,637,687,594,798,480,375,323,518
Glycomycetaceae,9,3,10,4,2,2,3,7
Glypta fumiferanae ichnovirus,NA,NA,NA,NA,NA,1,1,NA
Goatpox virus Pellor,NA,NA,NA,NA,2,12,8,9
Golden mussel marseillevirus,NA,NA,NA,NA,4,7,7,6
Gordonia <eudicots>,18,20,23,14,18,6,12,13
Gordonia bronchialis,274,402,427,363,226,159,164,227
Gordonia phage Bantam,NA,NA,NA,1,NA,NA,1,1
Gordonia phage BetterKatz,NA,1,NA,NA,NA,NA,NA,NA
Gordonia phage Blueberry,NA,NA,1,2,NA,NA,1,2
Gordonia phage Bowser,NA,NA,NA,NA,NA,NA,3,2
Gordonia phage BritBrat,NA,NA,NA,1,NA,NA,NA,NA
Gordonia phage CaptainKirk2,NA,NA,NA,NA,NA,NA,NA,1
Gordonia phage Cucurbita,NA,NA,NA,NA,NA,1,NA,NA
Gordonia phage Demosthenes,NA,NA,NA,NA,NA,NA,1,NA
Gordonia phage Emalyn,1,8,12,4,2,3,NA,2
Gordonia phage Eyre,NA,1,NA,NA,NA,NA,NA,NA
Gordonia phage GMA1,NA,NA,NA,NA,NA,NA,1,NA
Gordonia phage GMA3,NA,1,NA,NA,NA,NA,NA,NA
Gordonia phage GMA6,NA,NA,NA,NA,NA,2,NA,NA
Gordonia phage GRU3,NA,NA,NA,1,NA,NA,NA,NA
Gordonia phage GTE2,1,NA,NA,NA,NA,NA,NA,NA
Gordonia phage GTE6,NA,NA,NA,NA,NA,NA,1,NA
Gordonia phage GTE7,NA,NA,NA,NA,NA,NA,NA,1
Gordonia phage GTE8,NA,NA,NA,NA,NA,NA,NA,1
Gordonia phage Guacamole,NA,NA,NA,NA,NA,NA,NA,1
Gordonia phage JSwag,NA,NA,NA,NA,NA,1,NA,NA
Gordonia phage KatherineG,NA,NA,NA,NA,NA,1,1,NA
Gordonia phage Kvothe,NA,NA,NA,NA,NA,NA,1,NA
Gordonia phage McGonagall,NA,NA,NA,NA,1,NA,NA,NA
Gordonia phage Monty,NA,NA,NA,NA,1,2,NA,NA
Gordonia phage Obliviate,NA,NA,NA,NA,NA,NA,1,NA
Gordonia phage OneUp,NA,NA,NA,NA,1,NA,NA,NA
Gordonia phage Orchid,1,NA,1,NA,NA,1,8,1
Gordonia phage Phinally,NA,NA,NA,1,NA,NA,3,3
Gordonia phage Remus,NA,NA,NA,NA,NA,1,1,NA
Gordonia phage Rosalind,NA,NA,NA,NA,NA,1,1,NA
Gordonia phage Smoothie,4,12,11,8,7,NA,1,7
Gordonia phage Soups,NA,NA,NA,NA,NA,1,1,NA
Gordonia phage Splinter,NA,NA,NA,NA,1,NA,3,1
Gordonia phage Terrapin,NA,NA,NA,NA,NA,NA,NA,1
Gordonia phage Twister6,NA,NA,NA,NA,NA,1,NA,NA
Gordonia phage Utz,NA,NA,NA,NA,NA,NA,1,NA
Gordonia phage Vendetta,NA,NA,NA,NA,1,NA,3,1
Gordonia phage Vivi2,8,5,6,4,1,2,2,4
Gordonia phage Wizard,NA,NA,NA,1,NA,NA,NA,NA
Gordonia phage Woes,NA,NA,NA,NA,1,NA,1,2
Gordonia polyisoprenivorans,579,618,572,567,510,242,181,340
Gordonia sp. KTR9,563,527,491,447,546,181,205,236
Gordonia sp. QH-11,250,313,397,289,183,195,224,236
Gordonia terrae,375,418,468,372,291,201,206,254
Gordoniaceae,8,14,7,10,1,2,NA,3
Gottschalkia acidurici,369,269,182,271,516,579,639,488
Christiangramia forsetii,1062,620,326,609,1103,458,382,455
Granulibacter,11,8,11,10,11,NA,NA,5
Granulibacter bethesdensis,640,648,534,831,599,351,272,383
Granulicella,41,23,5,18,34,6,3,5
Granulicella mallensis,527,460,446,520,476,260,220,317
Granulicella tundricola,230,281,241,302,170,182,171,218
Grapevine berry inner necrosis virus,1,3,1,3,4,1,NA,NA
Grapevine leafroll-associated virus 13,NA,NA,1,2,NA,NA,NA,1
Grapevine leafroll-associated virus 4,NA,NA,NA,NA,1,1,NA,3
Grapevine Pinot gris virus,NA,NA,1,NA,NA,NA,NA,NA
Grimontia,NA,NA,NA,1,NA,NA,1,NA
Grimontia hollisae,289,247,186,261,301,278,219,274
Gryllus bimaculatus nudivirus,NA,NA,NA,NA,1,1,7,3
Gynuella,NA,NA,NA,NA,NA,5,2,2
Gynuella sunshinyii,210,223,247,281,181,245,193,219
Gyrovirus 4,NA,NA,NA,NA,2,NA,2,NA
Haematospirillum,NA,NA,NA,NA,NA,2,NA,NA
Haematospirillum jordaniae,96,112,110,115,95,119,105,119
Haemophilus,NA,NA,NA,NA,NA,2,4,1
Haemophilus influenzae,417,234,189,273,445,424,409,368
Haemophilus parainfluenzae,61,65,77,92,82,124,122,108
Haemophilus phage Aaphi23,NA,NA,NA,NA,NA,NA,NA,1
Haemophilus phage HP1,NA,NA,NA,NA,11,6,6,6
Haemophilus phage HP2,2,NA,2,2,11,6,6,6
Haemophilus phage SuMu,NA,NA,1,NA,NA,NA,NA,NA
Hafnia,1,1,NA,3,3,2,2,3
Hafnia alvei,378,334,267,375,460,438,458,428
Hafniaceae,NA,NA,1,NA,NA,6,3,2
Hahella chejuensis,192,222,206,262,234,169,209,205
Halalkalicoccus jeotgali,46,81,98,39,26,34,74,54
Halanaeroarchaeum sulfurireducens,14,15,37,17,10,21,41,20
Halanaerobium hydrogeniformans,126,119,111,140,219,404,344,308
Halanaerobium praevalens,121,174,143,212,177,328,385,263
Haliangium,NA,NA,NA,NA,1,2,2,1
Haliangium ochraceum,665,952,1096,969,412,438,491,636
Haliscomenobacter,NA,NA,1,NA,NA,NA,NA,NA
Haliscomenobacter hydrossis,1596,1182,1020,1390,1474,668,523,729
haloarchaeon HTSR1,5,21,8,7,9,15,32,30
Haloarcula californiae icosahedral virus 1,NA,NA,NA,NA,NA,NA,2,NA
Haloarcula hispanica,26,60,58,40,25,45,62,45
Haloarcula hispanica icosahedral virus 2,1,NA,3,1,1,NA,NA,1
Haloarcula hispanica pleomorphic virus 2,NA,NA,NA,NA,1,NA,4,NA
Haloarcula marismortui,32,61,75,57,40,51,81,83
Haloarcula sp. CBA1115,38,74,83,57,30,51,58,59
Halobacillus,NA,2,2,NA,NA,NA,NA,1
Halobacillus halophilus,111,112,127,131,163,314,272,261
Halobacteriaceae,NA,3,1,5,NA,1,NA,2
Halobacteriales,1,NA,NA,NA,NA,NA,NA,2
Halobacteriovorax,NA,NA,NA,NA,NA,2,NA,NA
Halobacteriovorax marinus,37,58,59,66,80,158,141,130
Halobacterium hubeiense,121,192,212,209,61,82,105,130
Halobacterium salinarum,47,78,93,57,21,48,55,64
Halobacterium sp. DL1,140,246,200,212,54,72,85,121
Halobacteroides halobius,121,94,73,87,188,246,314,231
Halocynthia phage JM-2012,NA,1,2,1,2,3,1,2
Halocynthiibacter,1,NA,NA,NA,NA,NA,NA,NA
Halocynthiibacter arcticus,45,44,39,54,48,85,75,73
Haloferacaceae,NA,NA,NA,NA,NA,NA,NA,1
Haloferax,NA,NA,NA,1,NA,NA,1,1
Haloferax gibbonsii,209,228,227,212,139,100,114,121
Haloferax mediterranei,123,108,109,107,134,88,66,85
Haloferax volcanii,155,167,185,134,120,85,93,109
Halogeometricum,NA,NA,NA,1,NA,NA,NA,NA
Halogeometricum borinquense,182,160,119,136,125,43,54,78
Halomicrobium,NA,NA,NA,1,NA,NA,NA,NA
Halomicrobium mukohataei,75,106,149,136,56,72,91,86
Halomonadaceae,9,14,7,9,6,8,6,6
Halomonas,4,7,4,9,3,4,7,5
Halomonas campaniensis,119,111,109,129,125,111,105,127
Halomonas chromatireducens,448,582,542,601,366,276,232,387
Halomonas elongata,594,579,524,638,482,273,281,364
Halomonas huangheensis,170,198,164,218,198,205,198,208
Halomonas phage phiHAP-1,NA,NA,NA,NA,NA,NA,1,1
Halomonas sp. KO116,445,348,319,397,412,210,188,258
halophilic archaeon DL31,38,28,40,35,43,34,52,40
Halopiger,NA,NA,NA,NA,1,1,1,1
Halopiger xanaduensis,113,152,287,121,76,89,114,115
Haloquadratum walsbyi,75,41,31,42,86,48,63,57
Halorhabdus tiamatea,56,87,102,58,37,52,44,61
Halorhabdus utahensis,90,142,120,137,45,64,71,84
Halorhodospira,3,NA,1,2,NA,2,1,2
Halorhodospira halophila,243,393,396,458,160,196,219,266
Halorubrum lacusprofundi,48,80,96,33,29,60,59,58
Halorubrum phage HF2,NA,NA,NA,1,NA,NA,2,NA
Halostagnicola larsenii,62,98,149,76,43,52,60,75
Halotalea,1,1,2,NA,NA,NA,1,2
Halotalea alkalilenta,361,454,502,368,277,216,207,273
Haloterrigena turkmenica,91,86,163,62,40,79,89,104
Halothece,NA,NA,NA,NA,NA,NA,1,1
Halothece sp. PCC 7418,88,94,94,128,95,90,83,111
Halothermothrix orenii,149,153,97,169,265,314,285,278
Halothiobacillaceae,NA,NA,1,NA,NA,NA,NA,NA
Halothiobacillus,2,1,NA,NA,NA,NA,3,2
Halothiobacillus neapolitanus,497,303,190,345,456,163,118,201
Halothiobacillus sp. LS2,219,244,224,261,184,161,174,203
Halovirus HCTV-1,NA,NA,NA,NA,1,3,1,1
Halovirus HCTV-2,1,NA,NA,NA,NA,2,4,1
Halovirus HCTV-5,NA,NA,NA,NA,1,1,NA,1
Haloferacalesvirus HF1,NA,NA,NA,1,NA,NA,2,NA
Halovirus HGTV-1,5,4,11,3,2,1,NA,3
Halovirus HHTV-1,9,17,22,8,2,3,2,9
Halovirus HRTV-4,NA,NA,NA,NA,NA,NA,3,NA
Halovirus HVTV-1,NA,NA,NA,NA,NA,NA,1,NA
Halyomorpha halys virus,NA,NA,NA,NA,1,2,NA,NA
Sendosyvirus APSE1,NA,1,NA,NA,NA,3,1,2
Hapalosiphonaceae,NA,NA,NA,NA,NA,NA,1,NA
Hardenbergia mosaic virus,NA,NA,NA,NA,NA,NA,1,NA
Helicobacter acinonychis,39,43,58,66,35,54,54,51
Helicobacter cetorum,45,38,51,42,82,75,100,87
Helicobacter cinaedi,43,44,55,45,48,86,75,66
Helicobacter felis,22,32,34,26,33,37,39,41
Helicobacter hepaticus,119,60,66,88,111,103,111,115
Helicobacter himalayensis,40,40,57,34,44,85,65,83
Helicobacter mustelae,65,41,37,36,64,66,72,58
Helicobacter phage 1961P,1,NA,NA,NA,1,2,NA,1
Helicobacter phage KHP40,NA,NA,NA,NA,1,2,NA,1
Helicobacter pylori,463,383,343,390,556,479,564,442
Helicobacter sp. MIT 01-6242,368,182,88,178,299,99,70,96
Helicobacter typhlonius,31,42,51,44,46,72,81,74
Helicoverpa armigera granulovirus,1,NA,NA,NA,NA,NA,2,2
Helicoverpa armigera stunt virus,NA,NA,NA,NA,NA,1,NA,NA
Helicoverpa zea nudivirus 2,NA,1,2,2,1,1,NA,1
Heliobacteriaceae,NA,NA,NA,NA,NA,1,1,NA
Heliobacterium,NA,NA,1,NA,NA,2,1,1
Heliomicrobium modesticaldum,562,917,810,961,426,601,592,700
Heliothis virescens ascovirus 3e,NA,NA,NA,NA,1,3,2,NA
Hemileuca sp. nucleopolyhedrovirus,NA,NA,NA,NA,5,7,5,3
Herbaspirillum,6,4,16,16,8,9,7,9
Herbaspirillum hiltneri,751,758,597,768,632,314,351,456
Herbaspirillum rubrisubalbicans,698,741,647,788,487,365,387,452
Herbaspirillum seropedicae,736,979,829,1024,507,417,473,603
Herminiimonas arsenicoxydans,108,166,165,203,111,185,202,180
Himetobi P virus,NA,NA,NA,NA,NA,1,NA,NA
Hippea maritima,89,62,74,70,105,114,89,99
Hippeastrum mosaic virus,NA,NA,NA,NA,1,NA,NA,NA
Hirschia baltica,274,236,224,245,242,156,95,184
His 1 virus,NA,NA,NA,NA,1,1,2,2
Histophilus,NA,NA,NA,NA,NA,1,1,NA
Histophilus somni,462,252,156,282,462,227,234,249
Hoeflea,NA,2,1,1,1,1,NA,NA
Hoeflea sp. IMCC20628,193,278,286,296,143,215,190,238
Holosporaceae,NA,NA,NA,NA,NA,NA,NA,1
Homo sapiens,61531,41140,28394,41935,68532,45223,43423,42713
Honeysuckle yellow vein virus,81,31,14,22,87,5,2,11
Horseradish latent virus,60,29,11,20,81,10,2,8
Hoyosella,49,36,7,17,38,4,2,5
Hoyosella subflava,355,256,179,232,313,105,112,146
Huangpi Tick Virus 2,NA,NA,NA,NA,NA,4,1,1
Human alphaherpesvirus 3,NA,NA,NA,NA,1,NA,1,2
Human coronavirus HKU1,NA,NA,NA,NA,NA,NA,1,NA
Human alphaherpesvirus 2,NA,NA,NA,NA,1,NA,5,2
Human betaherpesvirus 5,NA,NA,NA,NA,NA,NA,1,NA
Human betaherpesvirus 7,NA,NA,NA,NA,2,6,3,2
Human gammaherpesvirus 8,NA,NA,NA,NA,NA,1,1,NA
Human mastadenovirus D,NA,NA,NA,NA,NA,1,NA,NA
human metapneumovirus,NA,NA,NA,NA,NA,NA,1,NA
human papillomavirus 128,1,1,3,2,NA,2,NA,2
Human rotavirus B,NA,NA,NA,NA,NA,1,NA,NA
Hydrogenobacter thermophilus,57,40,29,29,64,54,54,41
Hydrogenobaculum,1,NA,NA,NA,NA,NA,NA,NA
Hydrogenobaculum sp. 3684,185,270,221,360,104,183,86,180
Hydrogenobaculum sp. HO,185,270,221,360,104,183,86,180
Hydrogenobaculum sp. SHO,185,270,221,360,104,183,86,180
Hydrogenobaculum sp. SN,185,270,221,360,104,183,86,180
Hydrogenobaculum sp. Y04AAS1,188,269,221,355,92,154,77,172
Hydrogenophaga,NA,5,1,6,2,4,4,3
Hydrogenophaga sp. LPB0072,614,550,461,540,497,228,276,298
Hydrogenophaga sp. PBC,583,815,886,865,368,404,572,624
Hydrogenophaga sp. RAC07,478,663,686,734,283,333,394,451
Hydrogenophilaceae,18,12,3,9,11,2,4,5
Hydrogenophilales,NA,NA,NA,NA,NA,NA,4,2
Hyellaceae,NA,NA,NA,NA,NA,NA,1,NA
Hymenobacter,19,14,7,11,10,5,6,8
Hymenobacter sp. APR13,1449,1490,1482,1518,1121,751,680,991
Hymenobacter sp. DG25A,1043,1108,1015,1216,752,502,501,722
Hymenobacter sp. DG25B,1409,1359,1273,1414,1249,635,577,862
Hymenobacter sp. DG5B,1515,1517,1339,1604,1211,675,682,944
Hymenobacter sp. PAMC 26554,1702,1583,1421,1655,1342,720,642,914
Hymenobacter sp. PAMC 26628,1677,1660,1607,1644,1338,752,702,1057
Hymenobacter swuensis,1144,1198,1085,1186,887,580,621,806
Hymenobacteraceae,18,15,3,13,11,3,7,4
Hyperthermus butylicus,12,18,16,26,7,8,7,10
Hyphomicrobiaceae,14,21,11,20,9,6,4,10
Hyphomicrobium,5,10,15,16,2,8,1,6
Hyphomicrobium denitrificans,550,480,538,518,522,272,334,389
Hyphomicrobium nitrativorans,294,435,357,565,144,174,184,258
Hyphomicrobium sp. MC1,269,375,309,389,167,175,191,225
Hyphomonadaceae,NA,NA,NA,NA,NA,NA,3,NA
Hyphomonas,3,4,1,12,3,3,4,3
Hyphomonas neptunium,243,279,303,315,203,175,150,222
Hyphomonas sp. Mor2,245,217,142,239,235,148,98,162
Hyposoter fugitivus ichnovirus,NA,NA,NA,NA,NA,1,2,NA
Idiomarina,NA,NA,NA,NA,3,5,NA,5
Idiomarina loihiensis,82,85,90,120,78,169,94,145
Idiomarinaceae phage Phi1M2-2,NA,NA,NA,NA,NA,NA,2,NA
Ignavibacterium album,208,144,133,130,297,270,289,242
Ignicoccus hospitalis,4,3,5,7,6,24,11,7
Ilumatobacter,1,2,1,2,NA,2,2,2
Ilumatobacter coccineus,709,631,537,606,585,224,241,344
Ilyobacter polytropus,387,231,168,276,491,572,521,492
Inachis io cypovirus 2,NA,NA,NA,NA,NA,NA,NA,1
Indian cassava mosaic virus,NA,NA,NA,2,NA,NA,NA,1
Indian citrus ringspot virus,NA,NA,NA,NA,NA,1,NA,NA
Infectious salmon anemia virus,NA,NA,NA,NA,3,1,3,1
Infectious spleen and kidney necrosis virus,NA,1,NA,NA,NA,NA,NA,NA
Influenza C virus (C/Ann Arbor/1/50),NA,NA,NA,NA,NA,NA,3,NA
Intestinimonas,2,NA,1,1,1,NA,1,NA
Intestinimonas butyriciproducens,7673,11230,9129,14085,5613,8840,7606,9611
Intrasporangiaceae,1,NA,1,1,NA,3,4,3
Intrasporangium,NA,1,NA,NA,2,3,2,4
Intrasporangium calvum,148,285,308,212,104,135,169,176
Invertebrate iridescent virus 22,1,NA,NA,1,6,10,2,4
Invertebrate iridescent virus 3,1,NA,NA,NA,NA,NA,NA,NA
Invertebrate iridescent virus 30,1,4,2,4,2,8,6,3
Invertebrate iridescent virus 6,2,3,1,1,NA,4,6,3
Invertebrate iridescent virus 22,2,2,NA,2,7,5,2,4
Invertebrate iridovirus 25,NA,NA,NA,NA,NA,2,2,1
Ipomoea yellow vein virus,NA,NA,NA,NA,NA,1,NA,NA
Isoptericola,60,53,30,29,43,11,11,18
Isoptericola dokdonensis,526,562,577,505,403,236,264,341
Isoptericola variabilis,283,383,461,271,193,152,230,238
Isosphaera,NA,NA,NA,NA,NA,NA,1,NA
Isosphaera pallida,207,289,237,273,152,129,125,168
Isosphaeraceae,NA,NA,1,NA,1,NA,3,1
Ixeridium yellow mottle virus 1,NA,NA,NA,1,NA,NA,NA,NA
Jannaschia,NA,1,NA,2,3,NA,NA,NA
Jannaschia sp. CCS1,210,262,231,267,153,138,117,180
Janthinobacterium,3,6,3,13,2,7,11,5
Janthinobacterium agaricidamnosum,256,356,455,396,175,261,321,343
Janthinobacterium sp. 1_2014MBL_MicDiv,499,562,599,631,372,333,430,484
Janthinobacterium sp. B9-8,124,196,149,185,147,196,197,199
Janthinobacterium sp. Marseille,84,166,142,149,86,166,198,164
Japanese encephalitis virus,4,8,13,8,4,NA,2,4
Jeongeupia,13,7,2,7,8,6,3,3
Jeongeupia sp. USM3,388,543,537,590,263,260,340,397
Jeotgalibacillus,1,NA,1,1,NA,NA,1,NA
Jeotgalibacillus malaysiensis,137,214,233,245,246,583,484,438
Jonesia,5,8,12,4,4,NA,2,5
Jonesia denitrificans,345,375,246,473,211,148,90,206
Jurona virus,NA,NA,NA,NA,NA,1,NA,NA
Kangiella,NA,NA,NA,NA,4,12,3,7
Kangiella geojedonensis,65,74,43,81,79,102,91,82
Kangiella koreensis,31,28,55,50,45,102,98,93
Kangiella sediminilitoris,110,122,131,144,83,70,88,105
Ketogulonicigenium,1,NA,NA,NA,NA,1,NA,1
Ketogulonicigenium vulgare,264,349,343,387,181,210,186,257
Kibdelosporangium,NA,NA,NA,NA,2,3,6,6
Kibdelosporangium phytohabitans,267,437,485,421,202,254,336,360
