species,Healthy_stool_10_1_noerr,Healthy_stool_10_10_noerr,Healthy_stool_10_100_noerr,Healthy_stool_10_50_noerr,Healthy_stool_100_1_noerr,Healthy_stool_100_10_noerr,Healthy_stool_100_100_noerr,Healthy_stool_100_50_noerr
Mycoplasma capricolum,2,3,2,2,1,10,6,10
Mycoplasma crocodyli,NA,9,1,6,6,9,8,9
Mycoplasmopsis cynos,2,5,1,9,7,11,6,7
Mycoplasma dispar,2,4,2,7,5,6,3,4
Mycoplasmopsis fermentans,NA,NA,NA,NA,2,10,14,8
Mesomycoplasma flocculare,NA,NA,NA,NA,2,2,1,4
Mycoplasmoides gallisepticum,20,1,9,10,17,10,11,11
Mycoplasmoides genitalium,1,NA,NA,2,2,4,4,2
Mycoplasma haemocanis,NA,NA,1,1,1,8,5,4
Mycoplasma haemofelis,10,15,5,11,12,7,1,6
Metamycoplasma hominis,3,3,4,4,9,11,16,12
Mesomycoplasma hyopneumoniae,9,6,3,9,11,10,5,11
Mesomycoplasma hyorhinis,1,NA,NA,NA,3,6,3,2
Mycoplasma leachii,3,6,6,2,1,5,8,4
[Mycoplasma] mobile,6,8,3,2,3,5,6,7
Mycoplasma mycoides,7,6,11,6,5,8,16,10
Mycoplasma ovis,NA,NA,NA,NA,2,3,1,NA
Mycoplasma parvum,1,NA,NA,NA,4,2,1,2
Malacoplasma penetrans,NA,1,2,NA,4,6,11,4
Mycoplasmoides pneumoniae,NA,NA,NA,NA,NA,1,NA,1
Mycoplasmopsis pulmonis,8,7,2,7,14,3,10,7
Mycoplasma putrefaciens,1,NA,2,NA,2,4,5,5
Mycoplasma suis,NA,1,2,NA,NA,3,7,2
Mycoplasmopsis synoviae,3,5,1,NA,11,5,6,6
Mycoplasma wenyonii,6,6,3,7,9,4,3,4
Mycoplasma yeatsii,9,4,2,2,15,7,10,7
Mycoreovirus 1,NA,NA,NA,NA,NA,1,NA,NA
Myroides,NA,NA,NA,NA,NA,2,3,1
Myroides odoratimimus,40,33,24,21,75,51,65,41
Myroides profundi,44,33,19,25,61,26,32,44
Myroides sp. A21,41,33,22,23,63,23,29,36
Myroides sp. ZB35,36,25,16,23,48,25,32,36
Myxococcaceae,NA,1,NA,NA,NA,NA,NA,NA
Myxococcales,NA,1,NA,NA,NA,NA,NA,NA
Myxococcus,NA,NA,1,2,NA,NA,NA,1
Myxococcus fulvus,160,149,135,164,121,69,85,111
Myxococcus hansupus,49,57,63,51,23,26,46,44
Myxococcus stipitatus,45,45,44,41,31,21,40,25
Myxococcus xanthus,62,64,64,59,41,28,36,43
Nakamurella multipartita,27,46,44,53,21,23,24,31
Natranaerobius thermophilus,5,4,5,4,9,28,28,27
Natrialba magadii,13,17,5,14,20,5,6,8
Natrinema,NA,NA,NA,1,NA,NA,NA,NA
Natrinema pellirubrum,4,11,13,9,4,3,4,6
Natrinema sp. J7-2,2,10,11,9,5,7,5,6
Natronobacterium gregoryi,7,10,7,7,6,7,NA,4
Natronococcus occultus,8,12,4,7,6,11,4,8
Natronomonas moolapensis,4,2,8,3,3,4,2,3
Natronomonas pharaonis,5,7,7,4,3,1,3,3
Nautilia profundicola,14,15,18,14,20,16,13,26
Neisseria,1,NA,NA,NA,1,NA,NA,NA
Neisseria elongata,8,14,10,15,8,15,24,19
Neisseria gonorrhoeae,11,16,22,29,4,17,12,19
Neisseria lactamica,7,11,14,15,6,14,14,24
Neisseria meningitidis,78,89,71,90,51,51,52,56
Neisseria weaveri,29,26,21,28,29,20,18,20
Neorhizobium galegae,35,75,52,65,34,47,34,44
Neorickettsia helminthoeca,NA,NA,NA,NA,1,2,2,5
Neorickettsia risticii,3,2,2,1,3,8,4,3
Ehrlichia sennetsu,3,NA,2,1,2,6,1,3
Niabella ginsenosidivorans,83,59,53,64,72,55,47,36
Niabella soli,51,38,31,37,71,47,61,48
Niastella koreensis,94,83,56,76,89,61,54,56
Nile crocodilepox virus,NA,NA,NA,NA,NA,1,NA,NA
Henipavirus nipahense,NA,NA,NA,NA,NA,1,1,NA
Nitratifractor salsuginis,19,27,31,23,17,15,21,24
Nitratiruptor sp. SB155-2,20,28,16,9,13,17,12,15
Nitrobacter,1,NA,1,NA,1,NA,NA,2
Nitrobacter hamburgensis,13,17,17,20,9,7,16,10
Nitrobacter winogradskyi,15,27,29,23,14,9,12,12
Nitrosococcus halophilus,20,14,8,13,13,11,8,9
Nitrosococcus oceani,7,6,4,4,6,8,10,13
Nitrosococcus watsonii,4,6,5,7,6,8,5,6
Nitrosomonas communis,12,10,6,16,19,10,23,15
Nitrosomonas europaea,9,12,12,7,10,14,4,15
Nitrosomonas eutropha,5,6,5,5,3,5,7,6
Nitrosomonas sp. AL212,3,8,2,5,2,9,9,12
Nitrosomonas sp. Is79A3,5,2,6,6,5,5,12,11
Nitrosomonas ureae,14,11,NA,13,16,11,11,9
Nitrosospira,NA,NA,1,1,NA,NA,NA,NA
Nitrosospira briensis,18,22,14,16,17,11,18,17
Nitrosospira multiformis,7,11,10,9,7,12,12,11
Nitrospira
 
 
 <genus>
 
,NA,NA,NA,NA,NA,NA,NA,2
Nitrospira defluvii,13,19,13,17,13,17,9,14
Nitrospira moscoviensis,41,40,22,55,46,17,25,31
Nocardia,2,2,2,2,1,1,NA,NA
Nocardia brasiliensis,35,42,50,56,25,22,25,28
Nocardia cyriacigeorgica,45,58,48,48,26,16,30,33
Nocardia farcinica,44,55,52,38,12,11,31,34
Nocardia nova,22,34,39,40,18,21,24,21
Nocardia seriolae,56,68,51,45,26,21,34,39
Nocardiaceae,NA,NA,NA,NA,NA,1,1,2
Nocardioidaceae,NA,1,1,1,NA,NA,NA,1
Nocardioides,7,3,NA,1,5,1,NA,1
Nocardioides dokdonensis,24,35,56,34,15,17,10,29
Nocardioides sp. JS614,25,32,49,35,14,22,19,23
Nocardiopsidaceae,NA,NA,NA,NA,NA,NA,NA,1
Nocardiopsis,NA,NA,4,2,NA,NA,NA,NA
Nocardiopsis alba,30,40,41,42,19,19,29,28
Nocardiopsis dassonvillei,37,52,48,64,17,33,30,30
Nonlabens dokdonensis,27,23,14,33,39,22,31,28
Nonlabens sp. MIC269,32,20,9,25,41,19,19,32
Nostoc,NA,NA,NA,NA,NA,NA,NA,1
Nostoc punctiforme,25,22,15,34,27,16,17,14
Nostoc sp. NIES-3756,15,21,6,15,14,8,15,15
Nostoc sp. PCC 7107,4,3,3,5,5,13,15,8
Nostoc sp. PCC 7120,22,17,15,18,26,23,23,16
Nostoc sp. PCC 7524,10,6,9,4,8,16,13,8
Novosphingobium,NA,2,NA,NA,NA,NA,1,2
Novosphingobium aromaticivorans,19,42,42,15,13,18,16,17
Novosphingobium pentaromativorans,30,37,41,31,14,16,19,25
Novosphingobium resinovorum,25,33,26,20,24,23,26,19
Novosphingobium sp. PP1Y,26,33,40,34,20,17,21,23
Obesumbacterium proteus,24,16,10,17,25,36,22,29
Oblitimonas alkaliphila,20,12,13,17,26,10,9,16
Oceanimonas,NA,NA,NA,NA,NA,NA,NA,2
Oceanimonas sp. GK1,35,54,36,48,19,30,26,32
Oceanithermus profundus,28,47,57,34,25,28,22,37
Oceanobacillus,NA,1,NA,NA,NA,NA,NA,NA
Oceanobacillus iheyensis,5,5,9,10,6,22,25,27
Oceanospirillaceae,NA,NA,NA,NA,NA,NA,NA,1
Ochrobactrum,NA,1,NA,NA,1,NA,NA,NA
Brucella anthropi,33,34,50,25,26,29,21,32
Ochrobactrum pseudogrignonense,57,36,21,36,39,26,28,29
Octadecabacter,3,5,NA,1,NA,NA,NA,1
Octadecabacter antarcticus,18,18,16,11,17,12,13,13
Octadecabacter arcticus,21,25,9,19,15,10,9,11
Octadecabacter temperatus,6,8,8,6,6,16,6,10
Odoribacter splanchnicus,893,1139,1346,1087,4010,9447,13640,6245
Oenococcus,NA,1,NA,NA,NA,NA,NA,NA
Oenococcus oeni,30,30,21,46,31,21,16,24
Okra mottle virus,3,NA,NA,1,3,NA,NA,NA
Oleispira antarctica,33,15,10,13,28,18,19,13
Afipia carboxidovorans,14,15,19,17,10,16,18,21
Olsenella,1,NA,NA,NA,1,NA,NA,NA
Olsenella sp. oral taxon 807,232,320,405,231,122,111,88,144
Olsenella uli,462,665,900,461,207,189,169,341
Onion yellows phytoplasma,1,2,3,1,3,4,4,7
Opitutaceae bacterium IG16b,63,65,43,48,59,28,26,34
Opitutaceae bacterium TAV5,85,72,56,70,75,33,32,56
Opitutus terrae,29,44,41,32,18,23,30,37
Orf virus,NA,NA,NA,NA,NA,1,NA,NA
Orientia tsutsugamushi,1,4,1,7,1,6,9,10
Ornithobacterium rhinotracheale,190,211,285,188,281,435,607,349
Oxynema acuminatum,10,14,12,15,9,15,15,23
Phormidium nigroviride,13,9,10,12,5,13,16,18
Oscillatoriaceae,NA,NA,NA,NA,NA,NA,NA,1
Oscillibacter,NA,1,NA,NA,1,NA,NA,NA
Oscillibacter valericigenes,350,466,395,598,200,214,153,310
Ostreococcus lucimarinus virus 2,NA,NA,NA,NA,1,NA,1,1
Ostreococcus lucimarinus virus 7,NA,NA,NA,NA,NA,NA,1,NA
Ostreococcus mediterraneus virus 1,NA,NA,NA,NA,1,NA,NA,1
Ostreococcus tauri virus 2,NA,NA,NA,NA,1,NA,1,1
Ostreococcus tauri virus OtV5,NA,NA,NA,NA,1,NA,NA,1
Ottowia sp. oral taxon 894,17,35,45,34,17,15,17,35
Owenweeksia hongkongensis,42,32,46,32,55,31,29,49
Oxalobacteraceae,1,NA,1,1,NA,NA,1,1
Paenarthrobacter aurescens,32,35,43,43,17,11,22,25
Paenibacillaceae,NA,NA,NA,1,NA,NA,NA,1
Paenibacillus,3,4,3,3,4,4,3,2
Paenibacillus beijingensis,37,63,66,75,34,55,46,48
Paenibacillus borealis,65,55,55,68,71,87,72,80
Paenibacillus bovis,25,43,39,54,41,74,59,64
Paenibacillus durus,50,72,76,83,61,71,56,63
Paenibacillus graminis,88,63,68,59,108,60,47,76
Paenibacillus larvae,13,12,13,12,29,47,34,34
Paenibacillus mucilaginosus,48,47,51,52,47,66,59,83
Paenibacillus naphthalenovorans,36,33,54,55,34,27,35,45
Paenibacillus odorifer,22,15,30,27,48,56,45,38
Paenibacillus peoriae,33,50,24,58,46,50,44,55
Paenibacillus phage Fern,NA,NA,NA,NA,NA,NA,1,2
Paenibacillus phage Harrison,NA,NA,NA,NA,NA,NA,1,2
Paenibacillus phage phiIBB_Pl23,NA,NA,NA,NA,NA,NA,1,2
Paenibacillus phage Tripp,1,2,6,1,NA,NA,NA,4
Paenibacillus phage Xenia,NA,NA,NA,NA,NA,NA,NA,1
Paenibacillus polymyxa,106,108,67,116,132,159,111,137
Paenibacillus riograndensis,125,83,81,91,136,60,59,82
Paenibacillus sabinae,51,62,58,59,69,53,27,66
Paenibacillus sp. 32O-W,25,29,21,28,26,21,36,37
Paenibacillus sp. FSL H7-0357,28,43,37,41,50,64,62,74
Paenibacillus sp. FSL H7-0737,9,14,2,6,26,57,48,30
Paenibacillus sp. FSL P4-0081,60,57,50,68,69,84,63,81
Paenibacillus sp. FSL R5-0345,12,12,21,23,34,63,38,40
Paenibacillus sp. FSL R5-0912,84,61,64,78,94,69,68,76
Paenibacillus sp. FSL R7-0273,53,40,51,71,53,73,57,69
Paenibacillus sp. FSL R7-0331,47,57,50,61,45,105,53,73
Paenibacillus sp. IHBB 10380,3,5,3,3,10,32,27,30
Paenibacillus sp. JDR-2,39,36,34,43,41,60,53,39
Paenibacillus sp. LPB0068,8,12,11,13,17,37,33,31
Paenibacillus sp. Y412MC10,21,21,22,39,29,60,42,51
Paenibacillus stellifer,40,55,52,69,73,74,46,63
Paenibacillus swuensis,11,11,9,13,9,33,30,21
Paenibacillus terrae,35,36,27,53,44,48,34,40
Paenibacillus yonginensis,43,39,34,49,63,63,64,61
Palaeococcus pacificus,NA,3,1,3,NA,2,7,1
Paludibacter propionicigenes,236,139,103,171,264,139,156,133
Pandoraea,3,2,4,4,NA,4,2,1
Pandoraea apista,31,31,27,34,29,24,26,23
Pandoraea faecigallinarum,31,31,33,37,25,24,30,28
Pandoraea norimbergensis,26,40,48,36,12,27,26,26
Pandoraea oxalativorans,40,44,39,50,34,25,30,39
Pandoraea pnomenusa,29,41,38,47,20,31,65,41
Pandoraea pulmonicola,48,49,48,55,24,22,35,32
Pandoraea sputorum,19,28,42,34,14,11,24,27
Pandoraea thiooxydans,21,24,38,31,17,18,26,24
Pandoraea vervacti,23,26,33,33,24,20,35,23
Pandoravirus dulcis,5,3,8,4,5,4,4,4
Pandoravirus salinus,2,2,4,2,3,4,3,NA
Panine herpesvirus 2,NA,NA,NA,NA,1,NA,1,1
Pannonibacter,NA,2,NA,NA,NA,NA,NA,1
Pannonibacter phragmitetus,30,39,44,48,21,22,33,26
Pantoea,NA,3,4,2,3,1,4,3
Pantoea agglomerans,58,60,56,66,64,58,37,41
Pantoea ananatis,24,18,18,33,22,28,27,30
Pantoea phage LIMElight,NA,NA,NA,NA,NA,1,NA,NA
Pantoea rwandensis,26,27,16,42,20,19,17,19
Pantoea sp. At-9b,35,32,35,29,39,37,23,25
Pantoea sp. PSNIH1,51,51,35,55,58,40,40,47
Pantoea sp. PSNIH2,30,32,28,27,59,123,242,163
Pantoea vagans,58,45,42,45,47,33,25,23
Papiine herpesvirus 2,NA,NA,NA,NA,NA,NA,NA,1
Parabacteroides distasonis,987,967,1033,1043,8406,20050,12078,12806
Parabacteroides phage YZ-2015b,NA,NA,NA,NA,1,1,2,1
Parabacteroides sp. YL27,410,360,360,343,443,292,256,292
Paraburkholderia,3,7,5,4,7,3,2,3
Paraburkholderia caribensis,57,60,57,51,51,41,37,44
Paraburkholderia fungorum,22,27,37,32,14,27,33,34
Paraburkholderia phenoliruptrix,56,48,44,35,37,20,24,28
Paraburkholderia phymatum,39,46,41,40,32,40,45,34
Paraburkholderia phytofirmans,17,27,26,20,17,26,35,22
Mycetohabitans rhizoxinica,21,16,20,12,22,12,9,17
Paraburkholderia sprentiae,23,32,46,44,19,17,26,32
Paraburkholderia xenovorans,27,34,46,38,11,28,50,25
Parachlamydia acanthamoebae,2,3,4,3,6,6,9,11
Paracoccus
 
 <a-proteobacteria>
 
,NA,1,NA,1,NA,NA,NA,2
Paracoccus aminophilus,17,25,32,37,18,18,18,22
Paracoccus denitrificans,47,64,51,69,27,38,27,42
Parageobacillus thermoglucosidans,17,14,16,12,19,37,37,23
Paraglaciecola psychrophila,12,9,9,10,13,13,8,10
Paramecium bursaria Chlorella virus 1,NA,NA,NA,NA,NA,NA,1,NA
Paramecium bursaria Chlorella virus AR158,NA,NA,NA,NA,NA,1,NA,NA
Paramecium bursaria Chlorella virus NY2A,NA,NA,NA,NA,NA,1,NA,NA
Parapoxvirus red deer/HL953,NA,NA,NA,NA,NA,NA,1,NA
Pararhodospirillum,NA,NA,NA,NA,NA,NA,NA,2
Pararhodospirillum photometricum,36,31,18,38,42,6,11,17
Parascardovia denticolens,26,33,28,41,30,23,16,19
Parvibaculum lavamentivorans,7,12,17,22,10,12,15,17
Parvimonas micra,2,2,9,8,20,45,50,39
Parvularcula bermudensis,29,22,17,16,26,10,8,12
Parvularculaceae,NA,NA,NA,NA,NA,NA,NA,1
Pasteurella,NA,NA,NA,NA,NA,1,5,NA
Pasteurella multocida,19,17,7,12,27,25,35,31
Pasteurellaceae,NA,NA,NA,NA,NA,1,1,NA
Paucibacter sp. KCTC 42545,39,43,44,45,25,22,18,23
Pectobacteriaceae,2,NA,1,NA,NA,NA,NA,NA
Pectobacterium,1,1,3,1,NA,1,1,1
Pectobacterium atrosepticum,23,25,28,34,36,17,18,23
Pectobacterium bacteriophage PM2,NA,NA,NA,NA,NA,1,NA,NA
Pectobacterium carotovorum,47,61,40,60,47,40,32,35
Pectobacterium parmentieri,23,21,22,8,29,20,18,18
Pectobacterium phage phiTE,1,NA,NA,1,NA,NA,NA,NA
Pectobacterium parmentieri,21,18,14,7,28,18,14,18
Pectobacterium wasabiae,37,27,15,25,24,23,14,11
Pediococcus acidilactici,7,5,8,14,5,7,8,14
Pediococcus claussenii,16,6,5,8,15,20,12,18
Pediococcus damnosus,1,NA,NA,2,12,23,24,19
Pediococcus pentosaceus,12,14,6,7,32,30,23,21
Pedobacter cryoconitis,103,88,63,91,128,79,64,71
Pedobacter heparinus,101,68,48,68,86,54,62,54
Pedobacter sp. PACM 27299,128,86,53,76,125,59,52,62
Pedobacter steynii,71,42,29,53,88,60,52,50
Pelagibacterium,NA,NA,2,NA,NA,NA,NA,NA
Pelagibacterium halotolerans,39,66,47,61,19,17,23,38
Syntrophotalea carbinolica,50,49,33,46,53,25,31,27
Pelobacter propionicus,41,45,49,45,26,32,44,40
Pelodictyon luteolum,63,54,48,56,46,27,30,46
Pelodictyon phaeoclathratiforme,65,42,36,31,59,27,16,22
Pelosinus fermentans,25,14,8,9,43,83,62,66
Pelosinus sp. UFO1,13,9,11,6,27,45,56,51
Pelotomaculum thermopropionicum,21,38,28,58,27,41,29,34
Penaeus monodon nudivirus,NA,NA,NA,NA,NA,1,NA,NA
Penguinpox virus,NA,NA,NA,NA,NA,NA,NA,1
Peptoclostridium acidaminophilum,34,43,24,38,50,67,69,46
Peptococcaceae,NA,NA,NA,NA,NA,NA,NA,1
Peptoniphilus sp. 1-1,16,18,9,18,30,40,39,31
Periplaneta fuliginosa densovirus,NA,NA,NA,NA,1,1,1,1
Persephonella marina,15,17,10,14,29,17,15,14
Persicivirga phage P12024L,NA,NA,NA,NA,NA,1,NA,NA
Persicobacter sp. JZB09,82,77,50,66,92,61,73,72
Peruvian horse sickness virus,NA,NA,NA,NA,NA,1,NA,1
Petrimonas,NA,1,NA,NA,NA,NA,NA,NA
Petrimonas mucosa,335,272,200,280,362,180,195,191
Petrotoga mobilis,15,8,8,10,12,13,15,8
Phaeobacter gallaeciensis,35,44,63,59,47,28,30,35
Phaeobacter inhibens,10,28,26,22,15,21,23,24
Phaeocystis globosa virus,1,1,1,5,1,3,2,1
Phenylobacterium,3,3,NA,1,2,NA,NA,2
Phenylobacterium zucineum,38,67,35,57,24,21,36,27
Phocine morbillivirus,NA,1,NA,NA,NA,NA,NA,NA
Photobacterium gaetbulicola,17,25,14,18,17,26,23,28
Photobacterium profundum,26,16,10,13,24,10,19,19
Photorhabdus asymbiotica,45,37,18,31,50,14,22,20
Photorhabdus luminescens,27,26,27,31,21,15,31,22
Photorhabdus temperata,26,19,9,22,39,20,17,18
Phycisphaera,NA,NA,NA,NA,NA,1,NA,NA
Phycisphaera mikurensis,28,50,35,47,25,16,20,35
Phyllobacteriaceae,4,NA,2,3,1,NA,NA,NA
Picrophilus oshimae,NA,1,1,1,3,3,8,3
Pigeonpox virus,NA,NA,NA,NA,NA,NA,NA,3
Pimelobacter simplex,26,39,53,40,13,26,29,38
Pirellula,NA,NA,NA,NA,1,NA,NA,NA
Pirellula staleyi,8,14,16,10,10,11,10,13
Piscirickettsia,NA,NA,NA,NA,NA,1,2,NA
Piscirickettsia salmonis,12,9,24,10,10,13,20,13
Pithovirus sibericum,NA,1,NA,NA,1,3,1,NA
Planctomyces,NA,1,NA,NA,NA,NA,NA,NA
Planctomyces sp. SH-PL62,46,57,52,48,29,26,45,45
Planctomycetaceae,NA,NA,NA,NA,NA,NA,NA,1
Planctopirus limnophila,18,14,10,22,17,12,14,13
Planktomarina temperata,23,17,6,14,16,11,6,15
Planococcus antarcticus,2,3,8,3,11,18,25,16
Planococcus halocryophilus,3,4,5,6,9,19,19,13
Planococcus kocurii,17,15,7,12,24,12,18,15
Planococcus maritimus,5,4,13,5,7,24,22,19
Planococcus plakortidis,2,4,10,14,12,27,25,25
Planococcus rifietoensis,5,6,8,11,17,28,24,24
Planococcus sp. PAMC 21323,5,5,15,7,9,14,16,17
Plautia stali symbiont,42,27,25,30,34,21,17,23
Plesiomonas,1,NA,NA,NA,NA,NA,NA,NA
Plesiomonas shigelloides,19,24,7,9,21,12,21,12
Pleurocapsa,NA,NA,NA,NA,NA,NA,NA,1
Pleurocapsa minor,4,13,6,5,9,6,9,12
Pluralibacter gergoviae,67,69,65,76,39,34,37,64
Polaribacter sp. MED152,23,26,19,21,32,13,23,25
Polaribacter vadi,43,22,23,25,41,30,42,20
Polaromonas naphthalenivorans,40,58,56,56,25,29,37,45
Polaromonas sp. JS666,45,38,44,42,22,26,23,30
Polyangiaceae,NA,NA,NA,NA,NA,NA,NA,1
Polymorphum,NA,1,NA,NA,NA,NA,NA,NA
Polymorphum gilvum,16,33,26,19,11,13,20,23
Polynucleobacter asymbioticus,3,6,5,11,4,9,12,11
Polynucleobacter duraquae,16,7,4,9,21,9,7,12
Polynucleobacter necessarius,9,3,3,1,7,4,8,4
Pontibacter akesuensis,105,101,69,88,123,57,54,52
Pontibacter korlensis,180,106,78,117,173,54,53,66
Porcine epidemic diarrhea virus,NA,NA,NA,NA,NA,NA,1,NA
Porphyrobacter,3,6,NA,1,NA,NA,NA,1
Porphyrobacter neustonensis,17,27,18,36,15,22,16,19
Porphyrobacter sp. LM 6,16,25,42,30,12,13,14,13
Porphyromonas asaccharolytica,212,156,114,154,225,108,139,114
Porphyromonas gingivalis,284,220,216,247,303,224,299,218
Pragia fontium,41,24,20,21,38,23,15,25
Prevotella,NA,1,NA,1,1,NA,NA,NA
Prevotella dentalis,4029,2486,1375,2485,3933,759,836,1165
Prevotella denticola,4010,2140,967,2022,4098,757,1006,1145
Hoylesella enoeca,2102,1142,590,1092,2141,499,1055,728
Prevotella fusca,5936,3131,1412,3048,6024,952,1138,1420
Prevotella intermedia,2459,1358,665,1269,2495,536,1312,826
Prevotella melaninogenica,6653,3528,1544,3279,6716,1155,1454,1630
Xylanibacter ruminicola,6834,3528,1604,3467,6778,946,532,1547
Prevotella sp. oral taxon 299,1197,670,285,533,1202,315,761,493
Prevotellaceae,1,NA,1,NA,NA,NA,NA,NA
Prochlorococcus marinus,43,40,43,44,50,65,52,51
Prochlorococcus phage P-HM1,NA,1,NA,NA,NA,NA,NA,NA
Prochlorococcus phage P-HM2,NA,NA,NA,NA,NA,NA,NA,1
Prochlorococcus phage P-RSM4,NA,NA,NA,NA,NA,1,NA,NA
Prochlorococcus phage P-SSM2,NA,NA,NA,NA,NA,1,1,1
Prochlorococcus phage P-SSM3,3,3,1,3,8,2,NA,NA
Prochlorococcus phage P-SSM4,NA,NA,NA,NA,1,NA,NA,NA
Prochlorococcus phage Syn1,NA,NA,NA,NA,NA,1,NA,NA
Prochlorococcus phage Syn33,NA,NA,NA,NA,NA,1,NA,NA
Prochlorococcus sp. MIT 0604,3,7,2,2,6,13,7,6
Prochlorococcus sp. MIT 0801,4,4,4,2,3,10,8,6
Promicromonosporaceae,NA,1,NA,2,1,NA,NA,NA
Propionibacteriaceae,NA,NA,NA,NA,NA,NA,NA,1
Propionibacteriales,NA,1,NA,NA,NA,NA,NA,NA
Propionibacterium,NA,NA,2,2,1,NA,NA,NA
Cutibacterium acnes,33,28,25,24,33,11,15,17
Propionibacterium freudenreichii,37,38,53,60,18,19,19,21
Propionibacterium phage PFR1,NA,3,1,1,NA,NA,1,1
Propionibacterium phage PFR2,NA,3,1,1,NA,NA,1,1
Cutibacterium modestum,8,8,12,4,7,7,6,6
Prosthecochloris aestuarii,5,5,7,8,6,22,26,12
Prosthecochloris sp. CIB 2401,74,43,31,35,52,19,12,18
Proteus
 
 <enterobacteria>
 
,NA,NA,NA,NA,NA,NA,3,1
Proteus mirabilis,15,12,4,18,30,64,117,77
Proteus phage PM 85,NA,1,2,2,NA,NA,1,1
Proteus phage vB_PmiM_Pm5461,NA,NA,NA,NA,NA,NA,1,NA
Proteus vulgaris,15,12,4,18,21,35,29,24
Protochlamydia naegleriophila,12,8,4,7,12,9,11,5
Providencia,NA,NA,NA,NA,NA,1,2,NA
Providencia stuartii,20,17,16,11,24,37,64,43
Pseudanabaena sp. PCC 7367,9,12,12,20,14,9,5,6
Pseudarthrobacter,NA,NA,1,1,NA,NA,NA,NA
Pseudarthrobacter chlorophenolicus,31,43,47,42,14,25,24,34
Pseudarthrobacter phenanthrenivorans,25,41,38,39,18,18,17,34
Pseudarthrobacter sulfonivorans,35,41,43,52,17,22,17,28
Pseudoalteromonas,NA,2,NA,NA,NA,NA,NA,2
Pseudoalteromonas atlantica,15,10,8,10,15,22,13,14
Pseudoalteromonas haloplanktis,15,14,20,25,15,4,8,17
Pseudoalteromonas issachenkonii,13,15,11,21,28,14,18,20
Pseudoalteromonas luteoviolacea,3,1,9,2,5,13,22,8
Pseudoalteromonas phenolica,11,12,14,20,9,10,11,11
Pseudoalteromonas rubra,16,19,14,18,22,15,14,11
Pseudoalteromonas sp. Bsw20308,20,20,19,28,15,12,14,13
Pseudoalteromonas sp. OCN003,34,21,21,31,29,17,13,15
Pseudoalteromonas sp. SM9913,5,10,7,17,16,10,18,13
Pseudoalteromonas translucida,8,11,16,24,13,7,14,15
Pseudocowpox virus,1,NA,1,1,NA,NA,NA,NA
Pseudogulbenkiania,NA,NA,NA,NA,NA,NA,1,NA
Pseudogulbenkiania sp. NH8B,63,63,50,52,45,18,46,39
Pseudohongiella spirulinae,14,18,21,30,19,12,19,12
Pseudomonadaceae,3,2,2,4,3,1,NA,2
Pseudomonas,14,16,18,16,17,11,21,17
Pseudomonas aeruginosa,179,173,168,161,157,130,236,170
Aquipseudomonas alcaligenes,57,65,52,75,45,33,31,48
Pseudomonas alkylphenolia,39,37,27,48,28,27,26,37
Pseudomonas antarctica,73,51,48,63,59,20,19,38
Pseudomonas azotoformans,44,50,38,41,45,24,30,39
Stutzerimonas balearica,13,32,37,34,10,16,22,21
Pseudomonas brassicacearum,82,88,89,90,79,50,49,60
Pseudomonas cerasi,59,51,40,43,38,26,22,29
Pseudomonas chlororaphis,157,191,178,174,129,83,87,113
Pseudomonas cichorii,33,24,28,30,29,17,21,21
Pseudomonas citronellolis,121,128,114,146,72,63,63,84
Pseudomonas corrugata,47,50,46,58,41,20,22,38
Pseudomonas cremoricolorata,35,49,43,52,16,17,25,29
Pseudomonas denitrificans,37,38,51,37,31,18,31,40
Pseudomonas entomophila,35,45,30,50,25,22,26,28
Pseudomonas fluorescens,349,362,396,393,300,260,194,283
Pseudomonas fragi,19,23,17,32,16,11,13,19
Pseudomonas fulva,40,63,63,59,25,28,26,40
Pseudomonas knackmussii,48,44,57,54,34,33,31,45
Pseudomonas koreensis,41,52,57,56,39,40,31,45
Pseudomonas mandelii,50,48,43,55,38,26,15,39
Ectopseudomonas mendocina,102,131,114,98,74,62,52,77
Pseudomonas monteilii,69,89,66,63,54,47,30,58
Pseudomonas mosselii,46,74,54,64,30,32,31,39
Pseudomonas oryzihabitans,41,58,45,52,36,23,22,28
Pseudomonas parafulva,44,62,46,59,23,25,14,21
Pseudomonas phage 73,1,2,2,1,NA,NA,NA,NA
Pseudomonas phage DL62,2,5,3,2,2,1,NA,1
Pseudomonas phage DMS3,NA,1,NA,NA,1,NA,1,NA
Pseudomonas phage JBD30,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage JBD5,NA,2,NA,NA,NA,NA,NA,2
Pseudomonas phage JBD93,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage JD024,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage JG004,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage K5,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage K8,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage KPP21,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage KPP25,NA,NA,NA,NA,NA,1,NA,NA
Pseudomonas phage Lu11,NA,NA,NA,NA,NA,1,NA,NA
Pseudomonas phage LUZ19,2,5,3,2,2,1,NA,2
