species,Healthy_stool_10_1,Healthy_stool_10_10,Healthy_stool_10_100,Healthy_stool_10_50,Healthy_stool_100_1,Healthy_stool_100_10,Healthy_stool_100_100,Healthy_stool_100_50
Pseudogulbenkiania sp. NH8B,91,72,65,66,63,24,48,55
Pseudohongiella spirulinae,19,22,22,33,22,15,16,14
Pseudomonadaceae,4,6,2,5,6,2,2,2
Pseudomonadales,1,NA,NA,NA,NA,NA,NA,NA
Pseudomonas,20,27,25,30,25,9,11,22
Pseudomonas aeruginosa,199,200,200,204,174,105,177,150
Aquipseudomonas alcaligenes,72,77,69,104,60,37,31,57
Pseudomonas alkylphenolia,55,42,34,59,32,32,25,41
Pseudomonas antarctica,77,59,58,72,71,20,19,42
Pseudomonas azotoformans,50,56,40,53,60,28,35,43
Stutzerimonas balearica,21,35,44,41,14,21,33,27
Pseudomonas brassicacearum,91,108,90,102,100,59,55,70
Pseudomonas cerasi,85,61,45,62,67,26,22,41
Pseudomonas chlororaphis,202,208,204,230,161,98,91,138
Pseudomonas cichorii,42,25,32,37,39,21,21,27
Pseudomonas citronellolis,154,151,131,186,99,78,59,101
Pseudomonas corrugata,55,52,49,64,57,23,21,44
Pseudomonas cremoricolorata,56,67,48,64,33,25,23,29
Pseudomonas denitrificans,50,37,68,57,42,24,37,44
Pseudomonas entomophila,60,62,40,71,44,26,26,34
Pseudomonas fluorescens,443,431,451,477,380,300,189,322
Pseudomonas fragi,29,30,23,35,26,17,13,22
Pseudomonas fulva,70,93,81,89,56,31,28,41
Pseudomonas knackmussii,53,55,74,73,43,38,36,49
Pseudomonas koreensis,57,61,65,64,54,43,35,44
Pseudomonas mandelii,60,58,56,60,55,29,15,43
Ectopseudomonas mendocina,133,167,121,146,106,71,46,81
Pseudomonas monteilii,91,111,85,83,79,53,36,67
Pseudomonas mosselii,66,93,62,89,50,36,30,43
Pseudomonas oryzihabitans,47,71,52,78,37,27,24,28
Pseudomonas parafulva,68,74,59,96,44,34,19,31
Pseudomonas phage 73,1,1,2,1,NA,NA,NA,NA
Pseudomonas phage DL62,1,5,2,1,2,NA,NA,1
Pseudomonas phage DMS3,NA,1,NA,NA,1,NA,1,NA
Pseudomonas phage JBD30,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage JBD5,NA,1,NA,NA,NA,NA,NA,2
Pseudomonas phage JBD93,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage JD024,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage JG004,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage K5,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage K8,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage KPP21,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage KPP25,NA,NA,NA,NA,NA,1,NA,NA
Pseudomonas phage Lu11,NA,NA,NA,NA,NA,1,1,NA
Pseudomonas phage LUZ19,1,5,2,1,2,NA,NA,2
Pseudomonas phage LUZ7,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage M6,NA,NA,NA,NA,1,NA,NA,NA
Pseudomonas phage MP29,NA,1,NA,NA,NA,NA,NA,2
Pseudomonas phage MP38,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage MP42,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage MPK6,1,5,2,1,2,NA,NA,1
Pseudomonas phage MPK7,1,5,2,1,2,NA,NA,1
Pseudomonas phage PA1phi,NA,1,NA,NA,NA,NA,NA,2
Pseudomonas phage Pa2,NA,1,NA,NA,NA,NA,NA,NA
Pseudomonas phage PaBG,NA,2,2,NA,NA,NA,NA,NA
Pseudomonas phage PAE1,NA,NA,NA,NA,1,NA,NA,NA
Pseudomonas phage PAJU2,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage PAK_P3,NA,NA,1,NA,NA,1,NA,NA
Pseudomonas phage PaoP5,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage PaP1,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage phi3,1,NA,NA,NA,1,NA,NA,NA
Pseudomonas phage phikF77,1,5,2,1,2,NA,NA,1
Pseudomonas phage phiKMV,1,5,2,1,2,NA,NA,1
Pseudomonas phage phiKZ,3,2,2,5,NA,NA,1,NA
Pseudomonas phage PhiPA3,NA,NA,NA,NA,1,NA,NA,NA
Pseudomonas phage phiPsa374,NA,NA,NA,NA,NA,1,NA,1
Pseudomonas phage PPpW-3,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas phage PT2,1,5,2,1,2,NA,NA,1
Pseudomonas phage tf,1,NA,NA,NA,NA,NA,NA,NA
Pseudomonas phage vB_Pae-Kakheti25,1,1,2,1,NA,NA,1,NA
Pseudomonas phage vB_Pae-TbilisiM32,1,5,2,1,2,NA,NA,1
Pseudomonas phage vB_PaeP_PPA-ABTNL,1,5,2,1,2,NA,NA,2
Pseudomonas phage vB_PaeS_PM105,NA,1,NA,NA,1,NA,NA,NA
Pseudomonas phage YuA,NA,NA,NA,NA,1,NA,NA,NA
Pseudomonas plecoglossicida,52,60,52,50,54,32,26,29
Pseudomonas poae,61,52,42,52,51,26,23,35
Pseudomonas protegens,83,101,39,80,81,30,28,47
Ectopseudomonas oleovorans,36,51,39,47,31,24,26,22
Pseudomonas putida,336,401,373,442,240,212,192,266
Metapseudomonas resinovorans,85,86,63,113,59,28,31,57
Pseudomonas rhizosphaerae,38,40,34,42,38,25,21,31
Pseudomonas savastanoi,65,57,42,79,45,28,19,45
Pseudomonas sp. A3(2016),43,53,49,43,49,24,21,39
Pseudomonas sp. CCOS 191,46,69,50,62,33,21,26,29
Pseudomonas sp. DR 5-09,35,53,59,48,28,19,24,28
Pseudomonas sp. FGI182,60,78,59,60,33,38,25,32
Pseudomonas sp. GR 6-02,60,61,58,63,68,26,28,40
Pseudomonas sp. JY-Q,71,61,37,62,42,30,17,29
Pseudomonas sp. L10.10,21,33,36,32,18,16,12,24
Pseudomonas sp. MRSN12121,43,45,34,40,37,29,27,39
Pseudomonas sp. MS586,84,65,49,53,63,29,24,31
Pseudomonas sp. Os17,61,84,68,101,64,32,23,47
Pseudomonas sp. St29,64,79,72,108,64,37,22,52
Pseudomonas sp. StFLB209,55,36,44,53,35,31,20,34
Pseudomonas sp. TCU-HL1,56,65,64,67,40,35,42,40
Pseudomonas sp. TKP,44,49,50,50,39,23,15,41
Pseudomonas sp. URMO17WK12:I11,103,101,85,122,83,51,46,72
Pseudomonas sp. UW4,35,43,31,37,49,18,22,28
Pseudomonas sp. VLB120,70,67,47,74,53,29,22,41
Stutzerimonas stutzeri,250,271,267,294,189,145,157,193
Pseudomonas syringae,211,210,160,201,182,95,81,126
Pseudomonas syringae group genomosp. 3,33,45,33,43,31,26,15,23
Pseudomonas trivialis,42,35,38,42,55,18,21,23
Pseudonocardia,12,7,1,5,9,4,2,NA
Pseudonocardia dioxanivorans,36,50,62,49,17,25,43,33
Pseudonocardia sp. AL041005-10,67,57,69,54,36,34,24,35
Pseudonocardia sp. EC080610-09,38,57,54,33,18,27,26,38
Pseudonocardia sp. EC080619-01,35,56,52,33,17,27,28,36
Pseudonocardia sp. EC080625-04,29,48,48,26,9,24,26,32
Pseudonocardia sp. HH130629-09,28,44,48,38,25,28,28,31
Pseudonocardia sp. HH130630-07,32,63,51,32,30,32,21,24
Pseudonocardiaceae,5,2,NA,2,3,NA,2,3
Pseudopedobacter saltans,99,69,52,66,110,75,62,54
Pseudoplusia includens SNPV IE,NA,NA,NA,NA,NA,NA,NA,1
Arachnia propionica,28,46,34,44,17,16,15,31
Pseudothermotoga elfii,5,11,7,8,8,17,13,7
Pseudothermotoga hypogea,3,3,4,8,4,4,7,5
Pseudothermotoga lettingae,5,12,7,8,8,17,13,9
Pseudothermotoga thermarum,1,NA,1,NA,4,14,9,10
Pseudoxanthomonas,3,NA,2,2,NA,NA,1,1
Pseudoxanthomonas spadix,45,63,49,78,28,23,20,38
Pseudoxanthomonas suwonensis,116,114,78,122,91,71,53,54
Psittacid alphaherpesvirus 1,NA,NA,1,NA,NA,NA,NA,NA
Psychrobacter alimentarius,18,9,6,11,19,17,14,9
Psychrobacter arcticus,21,14,13,18,28,17,10,21
Psychrobacter cryohalolentis,20,18,7,13,39,18,11,15
Psychrobacter sp. AntiMn-1,16,6,6,18,20,17,12,10
Psychrobacter sp. G,16,16,6,17,31,13,7,13
Psychrobacter sp. P11G5,3,9,12,13,5,10,13,7
Psychrobacter sp. P2G3,2,4,7,9,4,10,11,6
Psychrobacter sp. PRwf-1,20,15,14,9,25,4,12,13
Psychrobacter urativorans,5,5,4,5,4,6,7,7
Psychroflexus torquis,24,21,16,16,31,13,33,35
Psychromonas ingrahamii,12,14,6,20,10,26,28,26
Psychromonas sp. CNPT3,11,19,15,21,11,12,12,17
Puniceicoccaceae,NA,NA,NA,1,NA,NA,NA,NA
Punta Toro virus,1,NA,NA,NA,NA,NA,NA,NA
Pusillimonas sp. T7-7,33,36,33,43,16,19,27,24
Pyrobaculum islandicum,NA,NA,NA,NA,NA,2,2,1
Pyrococcus abyssi,NA,3,NA,NA,1,2,1,NA
Pyrococcus furiosus,9,7,5,8,11,5,1,7
Pyrococcus horikoshii,2,2,1,1,5,3,9,4
Pyrococcus sp. NA2,NA,3,NA,NA,1,2,3,NA
Pyrococcus sp. NCB100,NA,3,3,NA,1,NA,3,NA
Pyrococcus sp. ST04,NA,NA,NA,NA,NA,2,3,3
Pyrococcus yayanosii,2,5,3,1,10,6,3,2
Pyrodictium delaneyi,5,3,6,8,1,2,2,4
Pyrolobus fumarii,2,1,NA,1,1,2,1,2
Rabbit coronavirus HKU14,4,2,NA,5,NA,2,NA,1
Rahnella,NA,NA,NA,1,NA,NA,NA,NA
Rahnella aquatilis,19,21,38,30,26,34,29,33
Rahnella sp. Y9602,18,19,36,25,22,33,27,31
Ralstonia,3,4,4,2,4,3,2,3
Ralstonia insidiosa,67,70,74,74,46,41,87,65
Ralstonia mannitolilytica,63,76,72,55,46,44,57,60
Ralstonia phage RS138,NA,4,3,NA,NA,NA,NA,NA
Ralstonia phage RS603,NA,NA,NA,1,NA,NA,NA,NA
Ralstonia phage RSB2,NA,NA,NA,NA,NA,NA,1,NA
Ralstonia phage RSL1,NA,NA,NA,NA,NA,NA,1,NA
Ralstonia phage RSM1,NA,NA,NA,1,NA,NA,NA,NA
Ralstonia phage RSP15,NA,NA,NA,NA,1,NA,NA,NA
Ralstonia pickettii,115,140,145,143,89,77,159,110
Ralstonia solanacearum,138,154,154,195,102,86,131,99
Ramlibacter,4,4,2,3,4,NA,1,2
Ramlibacter tataouinensis,113,176,168,177,82,63,74,89
Raoultella ornithinolytica,92,98,89,100,101,88,102,85
Rathayibacter toxicus,7,30,20,23,17,6,4,21
Rathayibacter tritici,39,23,24,29,22,15,16,14
Renibacterium salmoninarum,5,9,6,14,8,17,3,16
Rhizobiaceae,4,NA,2,NA,2,NA,NA,NA
Hyphomicrobiales,1,2,NA,1,1,1,1,NA
Rhizobium,3,11,5,8,4,5,4,6
Rhizobium etli,128,139,155,158,116,97,82,116
Rhizobium gallicum,58,28,40,44,52,38,32,31
Rhizobium leguminosarum,184,215,164,213,172,109,90,138
Rhizobium phage RR1-A,NA,NA,NA,NA,NA,1,NA,1
Rhizobium phage vB_RleM_P10VF,NA,NA,NA,NA,NA,1,1,NA
Rhizobium phage vB_RleM_PPF1,NA,NA,NA,NA,NA,NA,NA,2
Rhizobium phaseoli,66,74,77,86,54,55,37,62
Rhizobium sp. IRBG74,82,102,87,117,63,31,40,67
Rhizobium sp. N113,49,54,57,77,46,26,24,45
Rhizobium sp. N1314,46,53,61,74,47,29,26,45
Rhizobium sp. N1341,49,54,57,77,46,26,24,45
Rhizobium sp. N324,22,36,36,35,23,30,28,34
Rhizobium sp. N621,49,54,57,77,46,26,24,46
Rhizobium sp. N6212,49,54,57,77,46,26,24,46
Rhizobium sp. N731,46,53,61,74,47,29,26,45
Rhizobium sp. N741,49,54,57,77,46,26,24,46
Rhizobium sp. N871,49,54,57,77,46,26,24,46
Rhizobium sp. NT-26,29,40,38,52,15,26,21,22
Rhizobium sp. S41,71,91,93,105,44,27,38,65
Rhizobium tropici,29,48,42,43,24,26,23,28
Rhizoctonia fumigata mycovirus,1,NA,NA,NA,NA,NA,NA,NA
Rhodanobacter denitrificans,54,66,64,95,58,36,26,47
Rhodanobacteraceae,2,NA,1,1,3,1,3,1
Rhodobacter,NA,1,3,1,NA,1,NA,NA
Rhodobacter capsulatus,34,32,39,32,26,22,29,39
Rhodobacter phage RC1,NA,NA,NA,NA,NA,1,NA,NA
Rhodobacter sp. LPB0142,30,50,57,60,27,22,24,14
Cereibacter sphaeroides,115,107,82,122,87,53,56,73
Paracoccaceae,4,3,4,4,3,1,NA,2
Rhodobacterales,NA,1,NA,NA,NA,NA,NA,NA
Rhodococcus <high G+C Gram-positive bacteria>,2,4,2,7,3,2,4,1
Rhodococcus aetherivorans,38,55,66,51,28,32,31,38
Prescottella equi,29,52,58,51,19,27,22,30
Rhodococcus erythropolis,26,40,41,40,24,26,20,34
Rhodococcoides fascians,39,31,25,33,22,19,21,20
Rhodococcus jostii,25,45,44,34,12,19,16,30
Rhodococcus opacus,44,74,99,66,29,37,59,51
Rhodococcus phage E3,NA,1,NA,NA,NA,NA,NA,NA
Rhodococcus phage REQ3,NA,1,3,NA,NA,NA,NA,NA
Rhodococcus phage RGL3,NA,1,1,NA,NA,NA,NA,NA
Rhodococcus pyridinivorans,27,45,39,30,16,13,18,35
Rhodococcus sp. 008,19,29,38,27,19,22,15,18
Rhodococcus sp. B7740,27,33,33,38,26,15,13,25
Rhodococcus sp. p52,29,42,38,38,13,17,18,33
Rhodococcus sp. PBTS 1,25,41,41,39,12,15,17,23
Rhodococcoides fascians,49,44,45,40,18,21,29,25
Rhodococcus sp. WB1,30,48,47,47,20,28,23,38
Rhodococcus sp. WMMA185,15,16,16,4,11,8,7,10
Rhodocyclaceae,4,2,1,1,2,NA,1,2
Rhodocyclales,1,2,NA,NA,NA,NA,NA,NA
Rhodoferax,NA,1,NA,NA,NA,NA,NA,NA
Rhodoferax ferrireducens,47,48,42,42,30,23,31,32
Rhodoluna,1,1,1,1,2,NA,NA,1
Rhodoluna lacicola,47,11,13,19,28,10,4,4
Rhodomicrobium,1,NA,NA,NA,NA,NA,NA,NA
Rhodomicrobium vannielii,31,30,38,30,21,17,9,21
Rhodopirellula baltica,18,13,13,28,24,23,13,14
Rhodoplanes,NA,NA,2,1,NA,NA,NA,1
Rhodoplanes sp. Z2-YC6860,50,53,43,44,33,28,21,31
Rhodopseudomonas,3,1,1,NA,NA,NA,1,2
Rhodopseudomonas palustris,138,162,227,198,87,99,108,125
Rhodospirillaceae,1,3,2,3,4,1,1,2
Rhodospirillales,NA,1,NA,NA,NA,NA,NA,NA
Rhodospirillum,5,3,2,3,4,NA,NA,2
Rhodospirillum centenum,56,84,97,105,31,32,31,47
Rhodospirillum rubrum,30,51,40,47,20,14,27,32
Rhodothermaceae,NA,NA,NA,NA,NA,NA,NA,1
Rhodothermus,NA,1,NA,NA,NA,NA,NA,1
Rhodothermus marinus,105,129,111,116,46,46,54,62
Rhodothermus phage RM378,NA,NA,NA,NA,1,NA,NA,NA
Rhodovulum,NA,NA,1,1,NA,NA,NA,NA
Rhodovulum sulfidophilum,66,93,80,72,31,23,37,50
Rice black streaked dwarf virus,NA,NA,NA,NA,NA,1,NA,NA
Rickettsia,NA,NA,NA,1,NA,NA,NA,NA
Rickettsia africae,4,5,5,5,4,5,7,7
Rickettsia akari,6,5,3,NA,6,7,6,10
Rickettsia amblyommatis,2,2,2,1,1,5,8,5
Rickettsia australis,2,1,4,4,4,8,5,9
Rickettsia bellii,3,4,3,10,6,7,8,13
Rickettsia canadensis,2,4,NA,5,6,7,6,13
Rickettsia conorii,3,3,7,4,2,6,6,6
Rickettsia felis,5,5,8,6,4,10,4,12
Rickettsia conorii subsp. heilongjiangensis,7,6,7,8,2,10,4,6
Rickettsia japonica,6,6,7,8,1,10,5,7
Rickettsia massiliae,3,2,2,1,1,4,5,8
Rickettsia monacensis,3,3,7,3,4,12,12,7
Rickettsia montanensis,5,5,6,5,3,4,5,9
Rickettsia parkeri,3,5,5,5,2,5,3,5
Rickettsia philipii,3,5,5,4,2,5,4,5
Rickettsia prowazekii,NA,NA,1,NA,3,6,6,2
Rickettsia rhipicephali,3,1,2,1,2,7,6,8
Rickettsia rickettsii,5,5,5,4,2,4,4,6
Rickettsia slovaca,3,5,6,5,2,4,7,6
Rickettsia typhi,6,4,8,8,1,6,9,4
Rickettsiales bacterium Ac37b,17,11,18,14,10,13,14,15
Riemerella anatipestifer,73,36,37,43,74,48,56,47
Riemerella phage RAP44,1,NA,NA,NA,NA,NA,1,NA
Rivularia sp. PCC 7116,38,32,20,35,55,20,21,29
Robiginitalea biformata,107,89,58,83,124,37,38,58
Roseateles,7,4,3,3,5,NA,1,2
Roseateles depolymerans,76,95,79,98,53,26,32,40
Roseburia,NA,NA,NA,NA,NA,1,NA,NA
Roseburia hominis,2826,4151,3305,5083,7637,17821,18274,17292
Roseicyclus elongatus,24,39,41,24,7,14,17,13
Roseiflexus castenholzii,23,37,48,38,25,16,21,23
Roseiflexus sp. RS-1,33,38,25,44,32,27,14,28
Roseobacter,NA,NA,2,2,NA,1,1,NA
Roseobacter denitrificans,7,8,6,13,10,22,14,18
Roseobacter litoralis,30,27,30,32,25,19,6,22
Roseobacter phage RDJL Phi 1,NA,NA,NA,2,NA,NA,NA,NA
Rotavirus D chicken/05V0049/DEU/2005,NA,NA,NA,NA,NA,1,NA,NA
Rothia <eudicots>,1,1,NA,1,2,NA,NA,1
Rothia dentocariosa,17,28,21,27,17,9,9,25
Rothia mucilaginosa,35,40,45,60,42,27,16,28
Rubinisphaera brasiliensis,12,18,16,18,12,12,13,24
Rubrivivax,1,NA,NA,NA,NA,NA,NA,1
Rubrivivax gelatinosus,98,83,90,109,90,38,42,57
Rubrobacter,NA,1,NA,NA,NA,NA,NA,1
Rubrobacter radiotolerans,12,15,22,14,5,15,6,8
Rubrobacter xylanophilus,37,55,49,59,8,16,22,38
Rubrobacteraceae,NA,2,NA,NA,NA,NA,NA,1
Rubrobacterales,NA,1,NA,NA,NA,NA,NA,NA
Ruegeria,5,4,3,2,3,1,1,2
Tritonibacter mobilis,27,29,34,37,22,20,25,33
Ruegeria pomeroyi,29,64,66,61,26,31,33,45
Ruegeria sp. TM1040,21,23,27,24,21,18,17,15
Rufibacter sp. DG15C,140,98,68,127,137,46,55,63
Rufibacter sp. DG31D,101,64,44,67,80,50,43,57
Rufibacter tibetensis,220,99,67,119,184,70,43,55
Ruminiclostridium,1,1,NA,NA,NA,NA,NA,1
Ruminiclostridium sp. KB18,901,1262,1002,1608,458,575,345,802
Acetivibrio thermocellus,56,62,58,69,60,84,95,90
Oscillospiraceae,NA,NA,NA,1,1,NA,NA,NA
Ruminococcus,1,NA,NA,NA,NA,NA,NA,NA
Ruminococcus albus,468,579,553,761,316,277,199,369
Ruminococcus bicirculans (ex Liu et al. 2021) <Ruminococcus bicirculans (ex Liu et al. 2021)>,514,760,733,998,417,650,564,712
Rummeliibacillus stabekisii,35,39,32,40,35,62,38,20
Runella slithyformis,71,66,79,85,64,47,43,51
Saccharomonospora,1,NA,NA,NA,1,NA,NA,NA
Saccharomonospora viridis,9,26,22,17,11,8,20,12
Saccharophagus degradans,26,27,19,28,13,12,12,17
Saccharopolyspora,NA,NA,1,1,NA,NA,NA,NA
Saccharopolyspora erythraea,42,49,59,58,33,33,48,47
Saccharothrix,NA,NA,NA,NA,NA,1,NA,NA
Saccharothrix espanaensis,43,66,66,74,28,24,35,41
Saffold virus,NA,NA,NA,NA,NA,1,NA,NA
Saimiriine herpesvirus 1,NA,NA,NA,2,NA,NA,NA,2
Salicola phage CGphi29,NA,NA,NA,NA,NA,NA,1,NA
Salimicrobium,NA,1,NA,NA,NA,NA,NA,NA
Salimicrobium jeotgali,12,8,10,18,25,34,32,20
Salinarchaeum sp. Harcht-Bsk1,11,8,17,18,10,11,9,12
Salinibacter ruber,31,30,44,45,20,23,10,25
Salinicoccus halodurans,22,17,20,24,28,27,27,18
Salinispira pacifica,35,41,42,37,20,33,22,36
Salinispora,1,NA,NA,NA,1,NA,NA,NA
Salinispora arenicola,16,33,29,38,14,19,19,22
Salinispora tropica,19,17,25,25,12,10,13,21
Salinivibrio phage CW02,NA,NA,NA,NA,NA,1,NA,NA
Salisaeta icosahedral phage 1,1,NA,NA,1,NA,NA,NA,NA
Salmon gill poxvirus,NA,NA,NA,NA,NA,NA,1,NA
Salmonella bongori,15,28,23,30,14,19,15,28
Salmonella enterica,64,99,98,125,118,227,346,277
Salmonella phage 118970_sal4,NA,NA,NA,NA,NA,NA,1,NA
Salmonella phage f18SE,NA,NA,NA,NA,NA,NA,NA,1
Salmonella phage FSL SP-058,NA,NA,NA,4,1,1,1,1
Salmonella phage FSL SP-076,NA,NA,NA,4,1,1,1,1
Salmonella phage FSLSP088,8,5,3,2,8,NA,NA,NA
Salmonella phage PVP-SE1,NA,NA,1,1,2,1,NA,2
Salmonella phage SJ46,NA,NA,NA,NA,NA,NA,4,3
Salmonella phage SKML-39,NA,NA,NA,NA,NA,1,NA,NA
Salmonella phage SPN1S,NA,NA,NA,NA,NA,1,NA,NA
Salmonella phage SPN9CC,NA,NA,NA,NA,NA,NA,1,NA
Salmonella phage SSE121,1,NA,NA,1,NA,NA,NA,NA
Salmonella phage SSU5,NA,NA,NA,NA,1,NA,NA,1
Salmonella phage ST64B,NA,NA,1,2,NA,NA,NA,NA
Salmonella phage vB_SalM_PM10,NA,NA,NA,NA,NA,1,NA,NA
Salmonella phage vB_SemP_Emek,NA,NA,NA,NA,NA,NA,1,NA
Salmonella phage Vi II-E1,NA,NA,1,NA,NA,NA,NA,NA
Lederbergvirus P22,NA,NA,NA,NA,NA,NA,1,NA
Sandaracinus,1,NA,NA,NA,NA,NA,NA,NA
Sandaracinus amylolyticus,43,59,48,48,39,29,41,43
Sanguibacter,15,6,NA,5,11,1,1,NA
Sanguibacter keddieii,37,41,58,45,21,26,26,25
Sanxia water strider virus 6,NA,NA,NA,NA,NA,NA,1,NA
Saprospira grandis,26,23,20,25,38,25,19,21
Scardovia inopinata,13,28,25,40,12,26,17,23
Sebaldella termitidis,42,38,28,72,45,64,50,57
secondary endosymbiont of Ctenarytaina eucalypti,1,3,3,NA,2,11,6,4
secondary endosymbiont of Heteropsylla cubana,7,6,4,5,5,6,5,2
Sedimenticola,NA,NA,NA,NA,NA,1,NA,NA
Sedimenticola thiotaurini,35,45,48,47,23,28,16,19
Sediminicola sp. YIK13,49,30,16,34,37,27,26,35
Sediminispirochaeta smaragdinae,35,32,28,28,32,38,27,26
Segniliparus,NA,NA,NA,NA,NA,NA,NA,1
Segniliparus rotundus,9,16,15,11,8,4,10,9
Selenomonas,3,NA,NA,2,1,NA,NA,NA
Selenomonas ruminantium,156,174,124,190,134,175,135,189
Selenomonas sp. oral taxon 136,82,82,100,128,52,78,66,72
Selenomonas sp. oral taxon 478,72,91,77,134,59,78,53,77
Selenomonas sp. oral taxon 920,56,61,67,95,46,61,46,59
Selenomonas sputigena,64,101,98,137,64,78,59,78
Serinicoccus,NA,1,NA,1,NA,NA,NA,NA
Serinicoccus sp. JLT9,31,47,48,39,21,9,28,34
Serratia <beetles>,1,4,7,6,4,3,4,2
Serratia fonticola,63,59,38,43,69,34,37,42
Serratia liquefaciens,40,25,35,41,34,27,24,31
Serratia marcescens,210,223,237,237,144,162,147,167
Serratia plymuthica,85,62,66,68,56,68,90,72
Serratia proteamaculans,37,28,40,30,40,28,22,19
Serratia rubidaea,47,45,60,55,40,35,37,40
Serratia sp. AS12,36,27,27,26,21,30,36,20
Serratia sp. AS13,36,27,27,26,21,30,36,20
Serratia sp. FS14,67,70,58,80,44,40,28,45
Serratia sp. SCBI,45,51,59,46,38,41,34,43
Serratia sp. YD25,48,47,35,35,32,26,31,34
Shamonda virus,NA,NA,NA,NA,2,NA,NA,NA
Sheeppox virus,NA,NA,NA,NA,NA,1,NA,NA
Shewanella,NA,NA,1,3,1,1,1,1
Shewanella amazonensis,55,40,27,44,75,35,34,28
Shewanella baltica,42,48,28,43,49,34,33,39
Shewanella denitrificans,8,12,12,15,19,5,9,7
Shewanella frigidimarina,10,16,9,15,29,12,13,14
Shewanella halifaxensis,33,23,27,23,27,15,11,17
Shewanella loihica,78,45,29,42,54,23,26,34
Shewanella oneidensis,14,16,8,14,27,17,8,13
Shewanella pealeana,66,33,24,35,57,12,13,24
Shewanella piezotolerans,29,10,11,11,23,18,14,13
Shewanella putrefaciens,15,21,10,18,29,11,13,14
Shewanella sediminis,28,31,17,24,50,19,19,25
Shewanella sp. ANA-3,17,16,28,22,17,22,21,15
Shewanella sp. MR-4,23,19,13,29,33,19,15,14
Shewanella sp. MR-7,23,14,12,13,35,20,13,13
Shewanella sp. phage 1/4,NA,NA,NA,1,NA,NA,NA,NA
Shewanella sp. phage 1/40,NA,NA,NA,1,NA,NA,NA,NA
Shewanella sp. W3-18-1,24,22,10,17,21,11,11,15
Shewanella violacea,22,20,17,23,30,9,19,13
Shewanella woodyi,16,11,10,14,28,13,13,16
Shigella,1,3,1,1,2,1,1,2
Shigella boydii,42,34,34,50,516,1123,525,705
Shigella dysenteriae,47,37,40,59,706,1670,747,1057
Shigella flexneri,35,27,36,46,463,1132,509,721
Shigella phage 75/02 Stx,NA,NA,NA,NA,NA,6,1,3
Shigella phage Ag3,NA,NA,NA,NA,NA,NA,1,NA
Shigella phage EP23,1,1,1,1,2,NA,1,NA
Shigella phage POCJ13,NA,NA,NA,NA,NA,4,1,NA
Shigella phage pSs-1,NA,NA,NA,NA,NA,NA,NA,1
Shigella phage Sf6,NA,NA,NA,NA,NA,NA,NA,1
Shigella phage SHBML-50-1,NA,NA,NA,NA,NA,NA,NA,1
Shigella phage Shf125875,NA,NA,NA,NA,2,NA,2,NA
Shigella phage SHFML-11,NA,NA,NA,NA,NA,NA,1,1
Shigella phage SHFML-26,NA,NA,NA,NA,NA,NA,2,1
Shigella phage Ss-VASD,NA,NA,NA,NA,2,4,NA,NA
Shigella sonnei,37,27,25,44,510,1191,597,775
Shigella sp. PAMC 28760,42,31,29,58,648,1545,714,949
Shimwellia blattae,39,74,53,75,32,35,30,49
Shinella sp. HZN7,63,86,96,66,29,43,41,62
Short-finned eel ranavirus,NA,NA,NA,NA,NA,NA,1,NA
Siansivirga zeaxanthinifaciens,20,12,9,9,27,22,31,26
Sideroxydans,NA,1,NA,1,NA,NA,NA,2
Sideroxydans lithotrophicus,45,48,38,58,29,28,25,26
Simiduia,NA,1,NA,NA,NA,NA,NA,2
Simiduia agarivorans,27,18,22,24,35,16,11,12
Simkania negevensis,9,10,5,7,12,8,6,6
Singapore grouper iridovirus,NA,NA,NA,NA,NA,2,1,NA
Singulisphaera acidiphila,34,23,18,37,26,22,22,28
Sinomonas atrocyanea,30,36,50,31,13,13,17,20
Sinorhizobium,NA,1,NA,2,NA,1,NA,1
Sinorhizobium fredii,51,79,71,82,39,23,32,60
Sinorhizobium medicae,54,66,63,90,23,26,45,53
Sinorhizobium meliloti,64,97,79,102,40,38,61,62
Sinorhizobium phage PBC5,NA,NA,NA,NA,NA,1,NA,NA
Sinorhizobium phage phiLM21,1,NA,1,NA,NA,NA,NA,NA
Sinorhizobium sp. RAC02,51,67,45,55,53,24,31,50
Skunkpox virus,NA,NA,NA,NA,NA,1,NA,NA
Slackia,1,1,1,1,NA,NA,NA,NA
Slackia heliotrinireducens,323,459,578,412,171,197,274,260
Sneathia vaginalis,8,10,4,11,14,9,24,22
