Superkingdom,Phylum,Class,Order,Family,Genus,Species,Name,Ti,Run_mock__vaio-mock-10-5-1,Run_mock__vaio-mock-10-6-3,Run_mock__50eb-50gr-1,Run_mock__ec-bl-rp-rm-cn-2,Run_mock__10eb-90gr-2,Run_mock__5eb-95gr-2,Run_newprimers__vaio-mock-newprimer-4,Run_mock__95eb-5gr-1,Run_mock__vaio-mock-10-4-1,Run_mock__vaio-mock-10-4-2
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales fam. incertae sedis,Bacteroidales gen. incertae sedis,Bacteroidales species incertae sedis,Bacteroidales species incertae sedis,0,1740,1740,1740,1740,1740,1740,1740,1740,1740,1740
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium species incertae sedis,Clostridium species incertae sedis,0,228,228,228,228,228,228,228,228,228,228
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis,Ruminococcaceae species incertae sedis,0,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales fam. incertae sedis,Clostridiales gen. incertae sedis,Clostridiales species incertae sedis,Clostridiales species incertae sedis,0,934,934,934,934,934,934,934,934,934,934
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales fam. incertae sedis,Clostridiales gen. incertae sedis,Clostridiales species incertae sedis,Clostridiales species incertae sedis,0,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales fam. incertae sedis,Clostridiales gen. incertae sedis,Clostridiales species incertae sedis,Clostridiales species incertae sedis,0,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium species incertae sedis,Clostridium species incertae sedis,0,597,597,597,597,597,597,597,597,597,597
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales fam. incertae sedis,Bacteroidales gen. incertae sedis,Bacteroidales species incertae sedis,Bacteroidales species incertae sedis,0,1355,1355,1355,1355,1355,1355,1355,1355,1355,1355
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae gen. incertae sedis,Lachnospiraceae species incertae sedis,Lachnospiraceae species incertae sedis,0,479,479,479,479,479,479,479,479,479,479
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae gen. incertae sedis,Erysipelotrichaceae species incertae sedis,Erysipelotrichaceae species incertae sedis,0,444,444,444,444,444,444,444,444,444,444
Bacteria,Firmicutes,Firmicutes class incertae sedis,Firmicutes order incertae sedis,Firmicutes fam. incertae sedis,Firmicutes gen. incertae sedis,Firmicutes species incertae sedis,Firmicutes species incertae sedis,0,152,152,152,152,152,152,152,152,152,152
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales fam. incertae sedis,Clostridiales gen. incertae sedis,Clostridiales species incertae sedis,Clostridiales species incertae sedis,0,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Clostridiales Family XIII. Incertae Sedis gen. incertae sedis,Clostridiales Family XIII. Incertae Sedis species incertae sedis,Clostridiales Family XIII. Incertae Sedis species incertae sedis,0,229,229,229,229,229,229,229,229,229,229
Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter species incertae sedis,Methanobrevibacter species incertae sedis,0,705,705,705,705,705,705,705,705,705,705
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella species incertae sedis,Prevotella species incertae sedis,0,300,300,300,300,300,300,300,300,300,300
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales fam. incertae sedis,Bacteroidales gen. incertae sedis,Bacteroidales species incertae sedis,Bacteroidales species incertae sedis,0,563,563,563,563,563,563,563,563,563,563
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales fam. incertae sedis,Bacteroidales gen. incertae sedis,Bacteroidales species incertae sedis,Bacteroidales species incertae sedis,0,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120
Bacteria,Bacteria phylum incertae sedis,Bacteria class incertae sedis,Bacteria order incertae sedis,Bacteria fam. incertae sedis,Bacteria gen. incertae sedis,Bacteria species incertae sedis,Bacteria species incertae sedis,0,570,570,570,570,570,570,570,570,570,570
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales fam. incertae sedis,Bacteroidales gen. incertae sedis,Bacteroidales species incertae sedis,Bacteroidales species incertae sedis,0,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703
Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter species incertae sedis,Methanobrevibacter species incertae sedis,0,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142
Bacteria,Firmicutes,Firmicutes class incertae sedis,Firmicutes order incertae sedis,Firmicutes fam. incertae sedis,Firmicutes gen. incertae sedis,Firmicutes species incertae sedis,Firmicutes species incertae sedis,0,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales fam. incertae sedis,Clostridiales gen. incertae sedis,Clostridiales species incertae sedis,Clostridiales species incertae sedis,0,178,178,178,178,178,178,178,178,178,178
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella species incertae sedis,Prevotella species incertae sedis,0,841,841,841,841,841,841,841,841,841,841
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae gen. incertae sedis,Lachnospiraceae species incertae sedis,Lachnospiraceae species incertae sedis,0,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales fam. incertae sedis,Bacteroidales gen. incertae sedis,Bacteroidales species incertae sedis,Bacteroidales species incertae sedis,0,145,145,145,145,145,145,145,145,145,145
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella species incertae sedis,Prevotella species incertae sedis,0,1825,1825,1825,1825,1825,1825,1825,1825,1825,1825
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales fam. incertae sedis,Bacteroidales gen. incertae sedis,Bacteroidales species incertae sedis,Bacteroidales species incertae sedis,0,1838,1838,1838,1838,1838,1838,1838,1838,1838,1838
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae gen. incertae sedis,Lachnospiraceae species incertae sedis,Lachnospiraceae species incertae sedis,0,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis,Ruminococcaceae species incertae sedis,0,825,825,825,825,825,825,825,825,825,825
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales fam. incertae sedis,Bacteroidales gen. incertae sedis,Bacteroidales species incertae sedis,Bacteroidales species incertae sedis,0,1365,1365,1365,1365,1365,1365,1365,1365,1365,1365
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae gen. incertae sedis,Succinivibrionaceae species incertae sedis,Succinivibrionaceae species incertae sedis,0,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella species incertae sedis,Prevotella species incertae sedis,0,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030
Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter species incertae sedis,Methanobrevibacter species incertae sedis,0,1565,1565,1565,1565,1565,1565,1565,1565,1565,1565
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae gen. incertae sedis,Lachnospiraceae species incertae sedis,Lachnospiraceae species incertae sedis,0,510,510,510,510,510,510,510,510,510,510
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales fam. incertae sedis,Bacteroidales gen. incertae sedis,Bacteroidales species incertae sedis,Bacteroidales species incertae sedis,0,798,798,798,798,798,798,798,798,798,798
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrionaceae gen. incertae sedis,Succinivibrionaceae species incertae sedis,Succinivibrionaceae species incertae sedis,0,1861,1861,1861,1861,1861,1861,1861,1861,1861,1861
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas species incertae sedis,Selenomonas species incertae sedis,0,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella species incertae sedis,Prevotella species incertae sedis,0,344,344,344,344,344,344,344,344,344,344
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae gen. incertae sedis,Lachnospiraceae species incertae sedis,Lachnospiraceae species incertae sedis,0,1964,1964,1964,1964,1964,1964,1964,1964,1964,1964
Bacteria,Candidatus Melainabacteria,Candidatus Melainabacteria class incertae sedis,Candidatus Gastranaerophilales,Candidatus Gastranaerophilales fam. incertae sedis,Candidatus Gastranaerophilales gen. incertae sedis,Candidatus Gastranaerophilales species incertae sedis,Candidatus Gastranaerophilales species incertae sedis,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium species incertae sedis,Clostridium species incertae sedis,0,635,635,635,635,635,635,635,635,635,635
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis,Ruminococcaceae species incertae sedis,0,198,198,198,198,198,198,198,198,198,198
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas species incertae sedis,Selenomonas species incertae sedis,0,556,556,556,556,556,556,556,556,556,556
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas species incertae sedis,Selenomonas species incertae sedis,0,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonadaceae gen. incertae sedis,Aeromonadaceae species incertae sedis,Aeromonadaceae species incertae sedis,0,803,803,803,803,803,803,803,803,803,803
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella species incertae sedis,Prevotella species incertae sedis,0,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella species incertae sedis,Prevotella species incertae sedis,0,379,379,379,379,379,379,379,379,379,379
Bacteria,Firmicutes,Firmicutes class incertae sedis,Firmicutes order incertae sedis,Firmicutes fam. incertae sedis,Firmicutes gen. incertae sedis,Firmicutes species incertae sedis,Firmicutes species incertae sedis,0,177,177,177,177,177,177,177,177,177,177
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus species incertae sedis,Ruminococcus species incertae sedis,0,1409,1409,1409,1409,1409,1409,1409,1409,1409,1409
Bacteria,Candidatus Melainabacteria,Candidatus Melainabacteria class incertae sedis,Candidatus Melainabacteria order incertae sedis,Candidatus Melainabacteria fam. incertae sedis,Candidatus Melainabacteria gen. incertae sedis,Candidatus Melainabacteria species incertae sedis,Candidatus Melainabacteria species incertae sedis,0,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella species incertae sedis,Prevotella species incertae sedis,0,567,567,567,567,567,567,567,567,567,567
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella species incertae sedis,Prevotella species incertae sedis,0,145,145,145,145,145,145,145,145,145,145
Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema species incertae sedis,Treponema species incertae sedis,0,800,800,800,800,800,800,800,800,800,800
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella species incertae sedis,Prevotella species incertae sedis,0,612,612,612,612,612,612,612,612,612,612
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae gen. incertae sedis,Lachnospiraceae species incertae sedis,Lachnospiraceae species incertae sedis,0,145,145,145,145,145,145,145,145,145,145
Bacteria,Firmicutes,Firmicutes class incertae sedis,Firmicutes order incertae sedis,Firmicutes fam. incertae sedis,Firmicutes gen. incertae sedis,Firmicutes species incertae sedis,Firmicutes species incertae sedis,0,84,84,84,84,84,84,84,84,84,84
Bacteria,Firmicutes,Firmicutes class incertae sedis,Firmicutes order incertae sedis,Firmicutes fam. incertae sedis,Firmicutes gen. incertae sedis,Firmicutes species incertae sedis,Firmicutes species incertae sedis,0,930,930,930,930,930,930,930,930,930,930
Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria order incertae sedis,Alphaproteobacteria fam. incertae sedis,Alphaproteobacteria gen. incertae sedis,Alphaproteobacteria species incertae sedis,Alphaproteobacteria species incertae sedis,0,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis,Ruminococcaceae species incertae sedis,0,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales fam. incertae sedis,Bacteroidales gen. incertae sedis,Bacteroidales species incertae sedis,Bacteroidales species incertae sedis,0,903,903,903,903,903,903,903,903,903,903
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales fam. incertae sedis,Clostridiales gen. incertae sedis,Clostridiales species incertae sedis,Clostridiales species incertae sedis,0,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae gen. incertae sedis,Lachnospiraceae species incertae sedis,Lachnospiraceae species incertae sedis,0,922,922,922,922,922,922,922,922,922,922
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium species incertae sedis,Clostridium species incertae sedis,0,138,138,138,138,138,138,138,138,138,138
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis,Ruminococcaceae species incertae sedis,0,859,859,859,859,859,859,859,859,859,859
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis,Ruminococcaceae species incertae sedis,0,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae gen. incertae sedis,Lachnospiraceae species incertae sedis,Lachnospiraceae species incertae sedis,0,382,382,382,382,382,382,382,382,382,382
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales fam. incertae sedis,Clostridiales gen. incertae sedis,Clostridiales species incertae sedis,Clostridiales species incertae sedis,0,872,872,872,872,872,872,872,872,872,872
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella species incertae sedis,Olsenella species incertae sedis,0,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046
Bacteria,Firmicutes,Firmicutes class incertae sedis,Firmicutes order incertae sedis,Firmicutes fam. incertae sedis,Firmicutes gen. incertae sedis,Firmicutes species incertae sedis,Firmicutes species incertae sedis,0,714,714,714,714,714,714,714,714,714,714
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Clostridiales Family XIII. Incertae Sedis gen. incertae sedis,Clostridiales Family XIII. Incertae Sedis species incertae sedis,Clostridiales Family XIII. Incertae Sedis species incertae sedis,0,1874,1874,1874,1874,1874,1874,1874,1874,1874,1874
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium species incertae sedis,Clostridium species incertae sedis,0,495,495,495,495,495,495,495,495,495,495
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales fam. incertae sedis,Clostridiales gen. incertae sedis,Clostridiales species incertae sedis,Clostridiales species incertae sedis,0,1439,1439,1439,1439,1439,1439,1439,1439,1439,1439
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales fam. incertae sedis,Clostridiales gen. incertae sedis,Clostridiales species incertae sedis,Clostridiales species incertae sedis,0,551,551,551,551,551,551,551,551,551,551
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella species incertae sedis,Olsenella species incertae sedis,0,506,506,506,506,506,506,506,506,506,506
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales fam. incertae sedis,Clostridiales gen. incertae sedis,Clostridiales species incertae sedis,Clostridiales species incertae sedis,0,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales fam. incertae sedis,Clostridiales gen. incertae sedis,Clostridiales species incertae sedis,Clostridiales species incertae sedis,0,463,463,463,463,463,463,463,463,463,463
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella species incertae sedis,Olsenella species incertae sedis,0,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella species incertae sedis,Prevotella species incertae sedis,0,1910,1910,1910,1910,1910,1910,1910,1910,1910,1910
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae gen. incertae sedis,Lachnospiraceae species incertae sedis,Lachnospiraceae species incertae sedis,0,931,931,931,931,931,931,931,931,931,931
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales fam. incertae sedis,Bacteroidales gen. incertae sedis,Bacteroidales species incertae sedis,Bacteroidales species incertae sedis,0,444,444,444,444,444,444,444,444,444,444
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella species incertae sedis,Prevotella species incertae sedis,0,1791,1791,1791,1791,1791,1791,1791,1791,1791,1791
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae gen. incertae sedis,Lachnospiraceae species incertae sedis,Lachnospiraceae species incertae sedis,0,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales fam. incertae sedis,Clostridiales gen. incertae sedis,Clostridiales species incertae sedis,Clostridiales species incertae sedis,0,1424,1424,1424,1424,1424,1424,1424,1424,1424,1424
