Domain,Phylum,Class,Order,Family,Genus,Species,Name,ti,Run_mock__10eb-90gr-2,Run_mock__50eb-50gr-1,Run_mock__5eb-95gr-2,Run_mock__95eb-5gr-1,Run_mock__ec-Bl-Rp-Rm-Cn-2,Run_mock__vaio-Mock-10-4-1,Run_mock__vaio-Mock-10-4-2,Run_mock__vaio-Mock-10-5-1,Run_mock__vaio-Mock-10-6-3,Run_newprimers__vaio-Mock-Newprimer-4
Bacteria,Cyanobacteria,p_Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus,g_Synechococcus,g_Synechococcus,1066,0,0,0,1,0,0,0,0,0,0
Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,f_Deferribacteraceae,f_Deferribacteraceae,f_Deferribacteraceae,655,0,0,0,0,0,0,0,1,0,1
Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,f_Thermaceae,f_Thermaceae,f_Thermaceae,738,0,0,0,1,0,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,f_Alicyclobacillaceae,f_Alicyclobacillaceae,f_Alicyclobacillaceae,634,0,0,0,1,0,0,0,0,0,0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,f_Bacillaceae,f_Bacillaceae,f_Bacillaceae,638,2,0,0,2,28,12,17,6,4,0
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,f_Paenibacillaceae,f_Paenibacillaceae,f_Paenibacillaceae,705,0,0,0,1,0,2,2,3,7,0
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,f_Planococcaceae,f_Planococcaceae,f_Planococcaceae,714,0,0,0,0,0,0,0,0,0,1
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,f_Staphylococcaceae,f_Staphylococcaceae,f_Staphylococcaceae,734,0,1,0,0,1,0,0,0,1,0
Bacteria,Firmicutes,Bacilli,Bacillales,o_Bacillales,Gemella,g_Gemella,g_Gemella,902,0,0,0,0,0,1,0,2,2,3
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,f_Carnobacteriaceae,f_Carnobacteriaceae,f_Carnobacteriaceae,644,1,0,0,1,0,0,1,1,0,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,f_Leuconostocaceae,f_Leuconostocaceae,f_Leuconostocaceae,681,0,0,0,0,0,0,0,0,1,0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,f_Streptococcaceae,f_Streptococcaceae,f_Streptococcaceae,735,0,1,0,4,0,16,35,29,38,12
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,f_Clostridiaceae,f_Clostridiaceae,f_Clostridiaceae,649,2,0,1,2,1,0,1,2,1,3
Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,f_Eubacteriaceae,f_Eubacteriaceae,f_Eubacteriaceae,665,899,4707,526,12615,11,758,1375,716,731,853
Bacteria,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,f_Heliobacteriaceae,f_Heliobacteriaceae,f_Heliobacteriaceae,673,0,0,0,1,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,f_Hungateiclostridiaceae,f_Hungateiclostridiaceae,f_Hungateiclostridiaceae,675,0,1,0,0,0,0,0,1,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,f_Lachnospiraceae,f_Lachnospiraceae,f_Lachnospiraceae,678,3,9,5,7,4,2,4,33,7,2
Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,f_Oscillospiraceae,f_Oscillospiraceae,f_Oscillospiraceae,703,3,4,3,15,0,4,6,7,2,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,f_Peptococcaceae,f_Peptococcaceae,f_Peptococcaceae,709,0,0,0,3,0,1,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,f_Peptostreptococcaceae,f_Peptostreptococcaceae,f_Peptostreptococcaceae,711,0,4,1,6,1,1,2,2,1,1
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,f_Ruminococcaceae,f_Ruminococcaceae,f_Ruminococcaceae,728,1,2,0,2,0,0,0,0,0,0
Bacteria,Firmicutes,Clostridia,Clostridiales,o_Clostridiales,o_Clostridiales,Clostridiales bacterium,Clostridiales bacterium,421,2,8,3,18,2,3,3,6,0,2
Bacteria,Firmicutes,Clostridia,Clostridiales,o_Clostridiales,o_Clostridiales,Clostridiales bacterium CCNA10,Clostridiales bacterium CCNA10,422,0,0,0,0,0,3,0,0,0,0
Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,f_Erysipelotrichaceae,f_Erysipelotrichaceae,f_Erysipelotrichaceae,663,0,0,0,1,0,0,0,0,0,0
Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,f_Selenomonadaceae,f_Selenomonadaceae,f_Selenomonadaceae,729,0,1,0,0,0,0,0,0,0,0
Bacteria,Firmicutes,Tissierellia,c_Tissierellia,c_Tissierellia,Ezakiella,Ezakiella massiliensis,Ezakiella massiliensis,627,0,0,0,0,0,0,0,1,0,0
Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,f_Peptoniphilaceae,f_Peptoniphilaceae,f_Peptoniphilaceae,710,0,0,0,1,0,0,0,0,0,0
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,f_Leptotrichiaceae,f_Leptotrichiaceae,f_Leptotrichiaceae,680,0,0,0,1,0,0,0,0,0,0
Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,f_Gemmatimonadaceae,f_Gemmatimonadaceae,f_Gemmatimonadaceae,669,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,c_Alphaproteobacteria,c_Alphaproteobacteria,Candidatus Puniceispirillum,Candidatus Puniceispirillum marinum,Candidatus Puniceispirillum marinum,354,0,0,0,0,0,1,2,0,1,0
Bacteria,Proteobacteria,Alphaproteobacteria,c_Alphaproteobacteria,c_Alphaproteobacteria,Micavibrio,Micavibrio aeruginosavorus,Micavibrio aeruginosavorus,1381,0,2,0,2,0,2,0,0,1,2
Bacteria,Proteobacteria,Alphaproteobacteria,c_Alphaproteobacteria,c_Alphaproteobacteria,Phreatobacter,Phreatobacter cathodiphilus,Phreatobacter cathodiphilus,1628,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Alphaproteobacteria,c_Alphaproteobacteria,c_Alphaproteobacteria,Phreatobacter,Phreatobacter sp. NMCR1094,Phreatobacter sp. NMCR1094,1629,0,0,0,1,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,c_Alphaproteobacteria,c_Alphaproteobacteria,Phreatobacter,Phreatobacter stygius,Phreatobacter stygius,1630,0,0,0,0,0,0,0,1,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,f_Caulobacteraceae,f_Caulobacteraceae,f_Caulobacteraceae,645,0,1,1,3,0,3,6,1,0,3
Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,f_Holosporaceae,f_Holosporaceae,f_Holosporaceae,674,0,1,1,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,f_Pelagibacteraceae,f_Pelagibacteraceae,f_Pelagibacteraceae,708,0,0,0,1,1,0,0,0,2,3
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,f_Beijerinckiaceae,f_Beijerinckiaceae,f_Beijerinckiaceae,639,0,0,0,1,0,2,0,1,0,4
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,f_Bradyrhizobiaceae,f_Bradyrhizobiaceae,f_Bradyrhizobiaceae,642,1,1,1,2,0,1,14,3,3,1
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,f_Hyphomicrobiaceae,f_Hyphomicrobiaceae,f_Hyphomicrobiaceae,677,0,1,3,6,0,49,108,62,68,57
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,f_Methylobacteriaceae,f_Methylobacteriaceae,f_Methylobacteriaceae,682,0,0,0,1,0,2,5,0,0,1
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,f_Methylocystaceae,f_Methylocystaceae,f_Methylocystaceae,684,0,0,0,0,1,1,2,8,6,7
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,f_Phyllobacteriaceae,f_Phyllobacteriaceae,f_Phyllobacteriaceae,712,0,0,0,0,0,18,16,14,18,37
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,f_Rhizobiaceae,f_Rhizobiaceae,f_Rhizobiaceae,719,1,0,1,2,0,31,42,24,26,67
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,f_Rhodobiaceae,f_Rhodobiaceae,f_Rhodobiaceae,722,1,0,0,1,0,9,25,7,12,7
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,f_Xanthobacteraceae,f_Xanthobacteraceae,f_Xanthobacteraceae,742,0,0,0,0,1,16,24,12,16,13
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,o_Rhizobiales,Methyloceanibacter,g_Methyloceanibacter,g_Methyloceanibacter,965,0,0,0,1,0,27,38,17,29,16
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,f_Rhodobacteraceae,f_Rhodobacteraceae,f_Rhodobacteraceae,721,23,22,13,42,7,1413,1730,1773,1946,1083
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,f_Acetobacteraceae,f_Acetobacteraceae,f_Acetobacteraceae,628,1,6,1,21,2,9,6,8,9,4
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,f_Rhodospirillaceae,f_Rhodospirillaceae,f_Rhodospirillaceae,724,0,0,0,2,1,2,2,1,2,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,f_Rickettsiaceae,f_Rickettsiaceae,f_Rickettsiaceae,726,0,0,0,1,0,1,1,0,2,0
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,o_Rickettsiales,o_Rickettsiales,Rickettsiales bacterium Ac37b,Rickettsiales bacterium Ac37b,1780,0,0,0,0,9,4,13,14,10,13
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,o_Rickettsiales,o_Rickettsiales,Rickettsiales endosymbiont of Stachyamoeba lipophora,Rickettsiales endosymbiont of Stachyamoeba lipophora,1781,0,0,0,0,1,1,2,0,2,4
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,f_Erythrobacteraceae,f_Erythrobacteraceae,f_Erythrobacteraceae,664,1,1,1,10,0,3,2,0,1,1
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,f_Sphingomonadaceae,f_Sphingomonadaceae,f_Sphingomonadaceae,732,2,7,1,7,3,38,23,6,11,27
Bacteria,Proteobacteria,Betaproteobacteria,c_Betaproteobacteria,c_Betaproteobacteria,Candidatus Accumulibacter,Candidatus Accumulibacter phosphatis,Candidatus Accumulibacter phosphatis,295,0,0,0,0,1,0,0,1,0,0
Bacteria,Proteobacteria,Betaproteobacteria,c_Betaproteobacteria,c_Betaproteobacteria,Candidatus Kinetoplastibacterium,Candidatus Kinetoplastibacterium crithidii,Candidatus Kinetoplastibacterium crithidii,325,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,c_Betaproteobacteria,c_Betaproteobacteria,Candidatus Kinetoplastibacterium,Candidatus Kinetoplastibacterium desouzaii,Candidatus Kinetoplastibacterium desouzaii,326,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,c_Betaproteobacteria,c_Betaproteobacteria,Candidatus Kinetoplastibacterium,Candidatus Kinetoplastibacterium sorsogonicusi,Candidatus Kinetoplastibacterium sorsogonicusi,327,1,1,0,3,5,0,2,4,1,0
Bacteria,Proteobacteria,Betaproteobacteria,c_Betaproteobacteria,c_Betaproteobacteria,Candidatus Nasuia,Candidatus Nasuia deltocephalinicola,Candidatus Nasuia deltocephalinicola,338,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,c_Betaproteobacteria,c_Betaproteobacteria,Candidatus Profftella,Candidatus Profftella armatura,Candidatus Profftella armatura,351,0,0,2,0,2,1,2,0,4,1
Bacteria,Proteobacteria,Betaproteobacteria,c_Betaproteobacteria,c_Betaproteobacteria,Candidatus Tremblaya,Candidatus Tremblaya princeps,Candidatus Tremblaya princeps,365,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,f_Alcaligenaceae,f_Alcaligenaceae,f_Alcaligenaceae,632,2,1,1,5,21,14,11,13,12,8
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,f_Burkholderiaceae,f_Burkholderiaceae,f_Burkholderiaceae,643,4,4,3,10,360,126,161,141,173,106
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,f_Comamonadaceae,f_Comamonadaceae,f_Comamonadaceae,651,2,7,0,1,15,18,17,10,8,11
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,f_Oxalobacteraceae,f_Oxalobacteraceae,f_Oxalobacteraceae,704,1,0,1,4,25,15,26,11,19,2
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,o_Burkholderiales,Methylibium,g_Methylibium,g_Methylibium,963,1,0,1,4,1,11,10,4,3,1
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,o_Burkholderiales,Thiomonas,g_Thiomonas,g_Thiomonas,1075,0,5,0,7,10,2,11,6,6,6
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,o_Burkholderiales,o_Burkholderiales,Burkholderiales bacterium GJ-E10,Burkholderiales bacterium GJ-E10,268,1,0,1,0,9,1,11,6,5,3
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,o_Burkholderiales,o_Burkholderiales,Burkholderiales bacterium JOSHI_001,Burkholderiales bacterium JOSHI_001,269,0,1,0,4,1,4,6,2,3,0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,o_Burkholderiales,o_Burkholderiales,Burkholderiales bacterium YL45,Burkholderiales bacterium YL45,270,3,11,3,3,22,11,16,163,19,1
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,o_Burkholderiales,o_Burkholderiales,Polyangium brachysporum,Polyangium brachysporum,1643,1,2,0,5,3,6,7,3,1,1
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,f_Chromobacteriaceae,f_Chromobacteriaceae,f_Chromobacteriaceae,648,1,8,10,5,25,16,17,19,41,7
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,f_Neisseriaceae,f_Neisseriaceae,f_Neisseriaceae,697,0,1,0,3,293,56,66,74,72,24
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,f_Gallionellaceae,f_Gallionellaceae,f_Gallionellaceae,668,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,f_Methylophilaceae,f_Methylophilaceae,f_Methylophilaceae,685,0,1,0,3,2,2,3,5,3,1
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,f_Nitrosomonadaceae,f_Nitrosomonadaceae,f_Nitrosomonadaceae,698,0,0,0,1,1,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,o_Nitrosomonadales,o_Nitrosomonadales,Nitrosomonadales bacterium Swamp67,Nitrosomonadales bacterium Swamp67,1447,0,0,0,0,1,0,0,0,0,0
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,f_Rhodocyclaceae,f_Rhodocyclaceae,f_Rhodocyclaceae,723,0,0,0,0,20,4,8,6,4,1
Bacteria,Proteobacteria,Deltaproteobacteria,Bradymonadales,o_Bradymonadales,o_Bradymonadales,Bradymonadales bacterium V1718,Bradymonadales bacterium V1718,235,0,0,0,0,1,0,1,0,1,0
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,f_Desulfobacteraceae,f_Desulfobacteraceae,f_Desulfobacteraceae,656,1,2,1,1,0,0,2,0,2,0
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,f_Desulfobulbaceae,f_Desulfobulbaceae,f_Desulfobulbaceae,657,0,1,0,3,0,0,2,0,1,0
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,f_Desulfovibrionaceae,f_Desulfovibrionaceae,f_Desulfovibrionaceae,658,0,0,0,0,5,3,5,5,5,2
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,f_Myxococcaceae,f_Myxococcaceae,f_Myxococcaceae,695,0,0,1,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Epsilonproteobacteria,c_Epsilonproteobacteria,c_Epsilonproteobacteria,Nitratiruptor,Nitratiruptor sp. SB155-2,Nitratiruptor sp. SB155-2,1445,0,0,0,2,0,2,1,1,0,0
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,f_Helicobacteraceae,f_Helicobacteraceae,f_Helicobacteraceae,672,1,1,0,0,3,1,2,0,0,0
Bacteria,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nautiliaceae,f_Nautiliaceae,f_Nautiliaceae,f_Nautiliaceae,696,0,0,0,0,0,0,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,c_Gammaproteobacteria,c_Gammaproteobacteria,Candidatus Nardonella,Candidatus Nardonella dryophthoridicola,Candidatus Nardonella dryophthoridicola,337,0,1,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,c_Gammaproteobacteria,c_Gammaproteobacteria,Candidatus Nardonella,endosymbiont of Pachyrhynchus infernalis,endosymbiont of Pachyrhynchus infernalis,572,1,0,0,1,13,3,11,9,4,0
Bacteria,Proteobacteria,Gammaproteobacteria,c_Gammaproteobacteria,c_Gammaproteobacteria,Candidatus Nardonella,endosymbiont of Sipalinus gigas,endosymbiont of Sipalinus gigas,573,1,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,c_Gammaproteobacteria,c_Gammaproteobacteria,Candidatus Reidiella,Candidatus Reidiella endopervernicosa,Candidatus Reidiella endopervernicosa,356,0,0,0,0,0,0,1,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,c_Gammaproteobacteria,c_Gammaproteobacteria,Candidatus Ruthia,Candidatus Ruthia endofausta,Candidatus Ruthia endofausta,358,0,0,0,0,0,0,1,0,3,0
Bacteria,Proteobacteria,Gammaproteobacteria,c_Gammaproteobacteria,c_Gammaproteobacteria,Candidatus Ruthia,Candidatus Ruthia magnifica,Candidatus Ruthia magnifica,359,0,0,0,0,0,0,0,1,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,c_Gammaproteobacteria,c_Gammaproteobacteria,Candidatus Vesicomyosocius,Candidatus Vesicomyosocius okutanii,Candidatus Vesicomyosocius okutanii,367,0,0,0,0,0,0,1,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,c_Gammaproteobacteria,c_Gammaproteobacteria,Pseudohongiella,Pseudohongiella spirulinae,Pseudohongiella spirulinae,1671,0,1,0,1,3,2,2,3,4,3
Bacteria,Proteobacteria,Gammaproteobacteria,c_Gammaproteobacteria,c_Gammaproteobacteria,Sedimenticola,Sedimenticola thiotaurini,Sedimenticola thiotaurini,1823,0,1,0,0,2,0,3,2,2,0
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,f_Aeromonadaceae,f_Aeromonadaceae,f_Aeromonadaceae,631,0,0,0,0,11,0,8,3,4,9
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,f_Alteromonadaceae,f_Alteromonadaceae,f_Alteromonadaceae,635,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,f_Colwelliaceae,f_Colwelliaceae,f_Colwelliaceae,650,0,0,0,1,0,0,1,1,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,f_Shewanellaceae,f_Shewanellaceae,f_Shewanellaceae,730,0,0,0,0,157,15,27,12,25,3
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,f_Halieaceae,f_Halieaceae,f_Halieaceae,670,1,2,1,13,5,7,4,7,5,2
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,f_Chromatiaceae,f_Chromatiaceae,f_Chromatiaceae,647,0,1,0,2,12,2,9,9,11,3
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,f_Enterobacteriaceae,f_Enterobacteriaceae,f_Enterobacteriaceae,661,29,46,20,94,3344,327,524,307,394,93
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,f_Erwiniaceae,f_Erwiniaceae,f_Erwiniaceae,662,0,1,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,f_Morganellaceae,f_Morganellaceae,f_Morganellaceae,691,0,0,0,0,6,1,7,2,3,2
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,f_Pectobacteriaceae,f_Pectobacteriaceae,f_Pectobacteriaceae,707,1,0,0,0,17,5,9,8,7,2
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,f_Coxiellaceae,f_Coxiellaceae,f_Coxiellaceae,652,0,0,0,0,8,0,2,4,3,0
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,f_Legionellaceae,f_Legionellaceae,f_Legionellaceae,679,0,0,0,0,0,0,0,0,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,f_Methylococcaceae,f_Methylococcaceae,f_Methylococcaceae,683,0,1,0,7,1,0,4,1,5,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,f_Alcanivoracaceae,f_Alcanivoracaceae,f_Alcanivoracaceae,633,0,1,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,f_Halomonadaceae,f_Halomonadaceae,f_Halomonadaceae,671,1,2,0,1,1,1,2,2,3,2
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,f_Oceanospirillaceae,f_Oceanospirillaceae,f_Oceanospirillaceae,699,0,0,0,0,0,0,1,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,o_Oceanospirillales,o_Oceanospirillales,Oceanospirillales bacterium S2-4-1H,Oceanospirillales bacterium S2-4-1H,1510,0,1,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,f_Orbaceae,f_Orbaceae,f_Orbaceae,702,1,0,0,1,0,0,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,f_Pasteurellaceae,f_Pasteurellaceae,f_Pasteurellaceae,706,1,2,3,18,62,21,33,16,26,6
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,f_Moraxellaceae,f_Moraxellaceae,f_Moraxellaceae,690,0,1,0,5,12,27,27,13,30,10
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,f_Pseudomonadaceae,f_Pseudomonadaceae,f_Pseudomonadaceae,718,1,1,1,5,3,7,3,3,2,0
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,f_Francisellaceae,f_Francisellaceae,f_Francisellaceae,667,0,0,0,1,3,0,3,0,2,1
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,f_Piscirickettsiaceae,f_Piscirickettsiaceae,f_Piscirickettsiaceae,713,0,0,0,1,0,0,0,2,1,0
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,f_Vibrionaceae,f_Vibrionaceae,f_Vibrionaceae,740,0,0,0,0,3,0,2,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,f_Rhodanobacteraceae,f_Rhodanobacteraceae,f_Rhodanobacteraceae,720,1,2,4,1,12,5,11,14,12,2
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,f_Xanthomonadaceae,f_Xanthomonadaceae,f_Xanthomonadaceae,743,1,3,2,14,5,609,1497,837,1079,888
Bacteria,Proteobacteria,Oligoflexia,Silvanigrellales,o_Silvanigrellales,o_Silvanigrellales,Silvanigrellales bacterium RF1110005,Silvanigrellales bacterium RF1110005,1846,0,0,0,1,0,0,0,0,0,0
Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,f_Spirochaetaceae,f_Spirochaetaceae,f_Spirochaetaceae,733,0,0,0,0,0,0,0,0,0,1
Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,f_Synergistaceae,f_Synergistaceae,f_Synergistaceae,737,3,2,0,0,0,0,1,0,1,2
Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,f_Mycoplasmataceae,f_Mycoplasmataceae,f_Mycoplasmataceae,694,0,0,1,0,0,0,0,0,1,0
Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,f_Opitutaceae,f_Opitutaceae,f_Opitutaceae,701,0,0,0,0,1,0,0,1,0,436
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,f_Verrucomicrobiaceae,f_Verrucomicrobiaceae,f_Verrucomicrobiaceae,739,0,0,0,0,0,0,0,0,0,17
Bacteria,Acidobacteria,Vicinamibacteria,c_Vicinamibacteria,Vicinamibacteraceae,Luteitalea,Luteitalea pratensis,Luteitalea pratensis,1306,0,0,0,0,1,1,0,1,0,0
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,f_Iamiaceae,Iamiaceae bacterium SCSIO 58843,Iamiaceae bacterium SCSIO 58843,1182,0,0,0,0,1,0,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,g_Actinomyces,g_Actinomyces,799,0,0,0,0,1,0,0,1,1,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Schaalia,g_Schaalia,g_Schaalia,1043,0,0,0,0,0,1,0,0,0,0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Trueperella,g_Trueperella,g_Trueperella,1077,0,0,0,0,2,1,1,2,1,0
