"Domain","Phylum","Class","Order","Family","Genus","Species","Name","ti","Healthy_stool_100_100_noerr","Healthy_stool_100_10_noerr","Healthy_stool_100_1_noerr","Healthy_stool_100_50_noerr","Healthy_stool_10_100_noerr","Healthy_stool_10_10_noerr","Healthy_stool_10_1_noerr","Healthy_stool_10_50_noerr"
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia persicina","Erwinia persicina",1084,1,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia sp. J780","Erwinia sp. J780",1085,1,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Mixta","Mixta intestinalis","Mixta intestinalis",2148,0,0,1,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Mixta","Mixta theicola","Mixta theicola",2149,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea agglomerans","Pantoea agglomerans",2520,0,0,1,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea ananatis","Pantoea ananatis",2521,0,0,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea rwandensis","Pantoea rwandensis",2522,0,0,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea sp. 201603H","Pantoea sp. 201603H",2523,0,0,0,0,0,1,0,2
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea sp. CCBC3-3-1","Pantoea sp. CCBC3-3-1",2524,0,0,0,0,0,0,0,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea sp. SO10","Pantoea sp. SO10",2525,1,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea vagans","Pantoea vagans",2526,0,0,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Tatumella","Tatumella citrea","Tatumella citrea",3380,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Tatumella","Tatumella ptyseos","Tatumella ptyseos",3381,2,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Tatumella","Tatumella sp. TA1","Tatumella sp. TA1",3382,0,0,1,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Hafniaceae","Edwardsiella","Edwardsiella hoshinae","Edwardsiella hoshinae",1023,0,0,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Hafniaceae","Edwardsiella","Edwardsiella tarda","Edwardsiella tarda",1024,0,0,2,0,1,0,2,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Hafniaceae","Hafnia","Hafnia alvei","Hafnia alvei",1622,0,0,1,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Hafniaceae","Hafnia","Hafnia paralvei","Hafnia paralvei",1623,1,2,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Arsenophonus","Arsenophonus nasoniae","Arsenophonus nasoniae",260,1,0,0,1,1,0,1,2
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Morganella","Morganella morganii","Morganella morganii",2162,2,1,1,0,0,1,3,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Photorhabdus","Photorhabdus asymbiotica","Photorhabdus asymbiotica",2628,0,0,1,0,0,1,0,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Photorhabdus","Photorhabdus laumondii","Photorhabdus laumondii",2629,1,0,0,1,1,0,1,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Photorhabdus","Photorhabdus thracensis","Photorhabdus thracensis",2630,2,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus","Proteus columbae","Proteus columbae",2744,1,0,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus","Proteus hauseri","Proteus hauseri",2745,0,0,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus","Proteus mirabilis","Proteus mirabilis",2746,2,2,1,0,0,0,0,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus","Proteus sp. ZN5","Proteus sp. ZN5",2747,0,1,3,1,0,1,2,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus","Proteus vulgaris","Proteus vulgaris",2748,0,0,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Providencia","Providencia rettgeri","Providencia rettgeri",2749,1,0,0,0,0,1,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Providencia","Providencia rustigianii","Providencia rustigianii",2750,0,0,2,1,1,0,2,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Providencia","Providencia sneebia","Providencia sneebia",2751,1,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Providencia","Providencia stuartii","Providencia stuartii",2752,1,0,0,0,0,1,0,3
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Providencia","Providencia vermicola","Providencia vermicola",2753,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Xenorhabdus","Xenorhabdus bovienii","Xenorhabdus bovienii",3585,0,1,0,0,2,4,1,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Xenorhabdus","Xenorhabdus hominickii","Xenorhabdus hominickii",3586,0,0,1,0,0,1,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Xenorhabdus","Xenorhabdus nematophila","Xenorhabdus nematophila",3587,1,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Dickeya","Dickeya chrysanthemi","Dickeya chrysanthemi",992,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Dickeya","Dickeya paradisiaca","Musicola paradisiaca",993,2,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Dickeya","Dickeya poaceiphila","Dickeya poaceiphila",994,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Dickeya","Dickeya solani","Dickeya solani",995,0,0,0,0,0,0,1,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Dickeya","Dickeya zeae","Dickeya zeae",996,2,0,3,0,0,1,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium","Pectobacterium atrosepticum","Pectobacterium atrosepticum",2571,1,0,1,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium","Pectobacterium carotovorum","Pectobacterium carotovorum",2572,1,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium","Pectobacterium odoriferum","Pectobacterium odoriferum",2573,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium","Pectobacterium parmentieri","Pectobacterium parmentieri",2574,0,2,4,0,1,3,5,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium","Pectobacterium polaris","Pectobacterium polaris",2575,1,1,1,0,0,1,2,2
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium","Pectobacterium punjabense","Pectobacterium punjabense",2576,0,0,1,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium","Pectobacterium wasabiae","Pectobacterium wasabiae",2577,0,0,1,1,0,0,1,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Sodalis","Sodalis endosymbiont of Henestaris halophilus","Sodalis endosymbiont of Henestaris halophilus",3078,1,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Chania","Chania multitudinisentens","Chania multitudinisentens",679,1,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Ewingella","Ewingella americana","Ewingella americana",1115,1,0,0,1,0,0,1,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Nissabacter","Nissabacter sp. SGAir0207","Nissabacter sp. SGAir0207",2295,0,0,1,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Rahnella","Rahnella aquatilis","Rahnella aquatilis",2881,1,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Rouxiella","Rouxiella badensis","Rouxiella badensis",2954,0,0,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia fonticola","Serratia fonticola",3022,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia liquefaciens","Serratia liquefaciens",3023,0,0,2,1,0,1,4,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia marcescens","Serratia marcescens",3024,2,1,1,2,0,1,0,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia plymuthica","Serratia plymuthica",3025,1,1,0,0,1,1,2,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia rubidaea","Serratia rubidaea",3026,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia sp. ATCC 39006","Serratia sp. ATCC 39006",3027,0,2,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia sp. FDAARGOS_506","Serratia sp. FDAARGOS_506",3028,0,0,1,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia","Yersinia aleksiciae","Yersinia aleksiciae",3591,0,0,1,0,0,1,0,3
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia","Yersinia canariae","Yersinia canariae",3592,0,0,0,1,1,1,0,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia","Yersinia enterocolitica","Yersinia enterocolitica",3593,0,0,0,0,0,0,0,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia","Yersinia frederiksenii","Yersinia frederiksenii",3594,0,0,1,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia","Yersinia mollaretii","Yersinia mollaretii",3595,1,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia","Yersinia rohdei","Yersinia rohdei",3596,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia","Yersinia ruckeri","Yersinia ruckeri",3597,1,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia","Yersinia similis","Yersinia similis",3598,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Immundisolibacterales","Immundisolibacteraceae","Immundisolibacter","Immundisolibacter cernigliae","Immundisolibacter cernigliae",1727,0,1,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","Aquicella","Aquicella lusitana","Aquicella lusitana",226,1,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","Aquicella","Aquicella siphonis","Aquicella siphonis",227,0,0,0,0,0,0,0,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","Coxiella","Coxiella endosymbiont of Amblyomma sculptum","Coxiella endosymbiont of Amblyomma sculptum",871,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","Rickettsiella","Candidatus Rickettsiella viridis","Candidatus Rickettsiella viridis",623,1,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Fluoribacter","Fluoribacter dumoffii","Fluoribacter dumoffii",1262,1,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella anisa","Legionella anisa",1892,1,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella clemsonensis","Legionella clemsonensis",1893,0,0,0,0,1,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella geestiana","Legionella geestiana",1894,0,0,2,0,0,0,6,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella hackeliae","Legionella hackeliae",1895,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella israelensis","Legionella israelensis",1896,0,0,0,1,1,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella jordanis","Legionella jordanis",1897,0,0,1,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella longbeachae","Legionella longbeachae",1898,0,2,0,0,0,1,0,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella oakridgensis","Legionella oakridgensis",1899,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella pneumophila","Legionella pneumophila",1900,1,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella sp. PC997","Legionella sp. PC997",1901,0,0,0,0,1,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella spiritensis","Legionella spiritensis",1902,1,4,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella waltersii","Legionella waltersii",1903,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Candidatus Methylospira","Candidatus Methylospira mobilis","Candidatus Methylospira mobilis",602,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylocaldum","Methylocaldum marinum","Methylocaldum marinum",2093,0,1,1,0,0,0,0,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylococcus","Methylococcus capsulatus","Methylococcus capsulatus",2097,1,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomicrobium","Methylomicrobium album","Methylomicrobium album",2101,0,0,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomicrobium","Methylomicrobium sp. wino1","Methylomicrobium sp. wino1",2102,1,1,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomonas","Methylomonas denitrificans","Methylomonas denitrificans",2103,2,1,1,1,0,0,0,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomonas","Methylomonas sp. GJ1","Methylomonas sp. GJ1",2104,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomonas","Methylomonas sp. LW13","Methylomonas sp. LW13",2105,0,0,0,1,0,0,1,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Sinobacteraceae","Sinimarinibacterium","Sinimarinibacterium sp. NLF-5-8","Sinimarinibacterium sp. NLF-5-8",3068,0,0,1,1,0,1,1,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax","Alcanivorax dieselolei","Alloalcanivorax dieselolei",133,0,0,1,0,0,0,1,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax","Alcanivorax sp. N3-2A","Alcanivorax sp. N3-2A",134,0,0,0,0,1,0,0,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax","Alcanivorax xenomutans","Alcanivorax xenomutans",135,1,0,0,0,0,0,0,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Ketobacter","Ketobacter alkanivorans","Ketobacter alkanivorans",1754,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas montiporae","Endozoicomonas montiporae",1043,1,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Hahellaceae","Hahella","Hahella chejuensis","Hahella chejuensis",1624,0,0,1,0,0,0,1,2
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Chromohalobacter","Chromohalobacter salexigens","Chromohalobacter israelensis",713,0,0,1,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Cobetia","Cobetia sp. L2A1","Cobetia sp. L2A1",810,0,0,0,0,0,0,1,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas beimenensis","Halomonas beimenensis",1646,0,0,3,0,2,0,0,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas campaniensis","Halomonas campaniensis",1647,0,0,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas chromatireducens","Halomonas chromatireducens",1648,0,0,0,2,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas elongata","Halomonas elongata",1649,1,0,0,0,0,0,3,2
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas hydrothermalis","Vreelandella venusta",1650,0,0,0,0,1,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas meridiana","Halomonas meridiana",1651,0,0,1,0,0,0,2,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas sp. 1513","Halomonas sp. 1513",1652,1,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas sp. A3H3","Halomonas sp. A3H3",1653,1,0,1,0,0,1,4,2
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas sp. AM6","Halomonas sp. AM6",1654,0,0,1,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas sp. GT","Halomonas sp. GT",1655,0,0,0,2,0,0,2,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas sp. KO116","Halomonas sp. KO116",1656,0,1,4,1,0,0,1,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas sp. N3-2A","Halomonas sp. N3-2A",1657,0,0,3,0,0,0,1,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas sp. NBT06E8","Halomonas sp. NBT06E8",1658,0,0,1,1,0,3,4,2
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas sp. PGE1","Halomonas sp. PGE1",1659,0,1,1,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas sp. THAF5a","Halomonas sp. THAF5a",1660,0,0,0,0,0,1,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas sp. Y2R2","Halomonas sp. Y2R2",1661,0,0,0,0,1,1,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas subglaciescola","Halomonas subglaciescola",1662,0,0,0,0,0,0,1,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas titanicae","Vreelandella titanicae",1663,0,0,2,0,1,1,3,2
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halotalea","Halotalea alkalilenta","Halotalea alkalilenta",1668,0,0,0,0,1,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Kushneria","Kushneria sp. YCWA18","Kushneria sp. YCWA18",1791,0,0,1,1,0,2,4,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Pistricoccus","Pistricoccus aurantiacus","Pistricoccus aurantiacus",2642,0,0,0,0,1,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Zymobacter","Zymobacter palmae","Zymobacter palmae",3605,0,0,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Kangiellaceae","Kangiella","Kangiella koreensis","Kangiella koreensis",1750,0,0,0,0,0,0,0,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Kangiellaceae","Kangiella","Kangiella profundi","Kangiella profundi",1751,0,2,0,0,0,3,2,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Kangiellaceae","Kangiella","Kangiella sediminilitoris","Kangiella sediminilitoris",1752,0,0,1,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Bacterioplanes","Bacterioplanes sanyensis","Bacterioplanes sanyensis",359,0,1,1,0,0,1,1,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Bermanella","Bermanella marisrubri","Bermanella marisrubri",399,0,0,2,0,0,1,1,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Marinobacterium","Marinobacterium aestuarii","Marinobacterium aestuarii",1997,0,0,1,0,0,1,1,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Marinobacterium","Marinobacterium sp. LSUCC0821","Marinobacterium sp. LSUCC0821",1998,0,0,0,1,0,0,0,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Marinomonas","Marinomonas mediterranea","Marinomonas mediterranea",1999,0,0,1,0,0,1,1,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Marinomonas","Marinomonas posidonica","Marinomonas posidonica",2000,0,0,3,2,1,2,1,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Marinomonas","Marinomonas primoryensis","Marinomonas primoryensis",2001,0,0,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Marinomonas","Marinomonas sp. MWYL1","Marinomonas sp. MWYL1",2002,0,0,1,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Neptunomonas","Neptunomonas concharum","Neptunomonas concharum",2288,0,1,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Neptunomonas","Neptunomonas phycophila","Neptunomonas phycophila",2289,0,0,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Oleispira","Oleispira antarctica","Oleispira antarctica",2408,0,0,2,0,1,1,3,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Thalassolituus","Thalassolituus oleivorans","Thalassolituus oleivorans",3403,1,0,0,0,0,3,4,1
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oleiphilaceae","Oleiphilus","Oleiphilus messinensis","Oleiphilus messinensis",2407,0,0,2,0,1,1,1,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Gynuella","Gynuella sunshinyii","Gynuella sunshinyii",1616,2,0,0,0,0,0,1,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Saccharospirillum","Saccharospirillum mangrovi","Saccharospirillum mangrovi",2984,1,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Orbales","Orbaceae","Frischella","Frischella perrara","Frischella perrara",1279,0,1,1,0,0,1,0,3
"Bacteria","Proteobacteria","Gammaproteobacteria","Orbales","Orbaceae","Gilliamella","Gilliamella apicola","Gilliamella apicola",1579,1,1,0,1,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus","Actinobacillus delphinicola","Actinobacillus delphinicola",72,0,0,0,1,0,0,1,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus","Actinobacillus indolicus","Actinobacillus indolicus",73,1,0,0,0,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus","Actinobacillus pleuropneumoniae","Actinobacillus pleuropneumoniae",74,1,0,0,2,0,0,0,0
"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus","Actinobacillus porcitonsillarum","Actinobacillus porcitonsillarum",75,0,0,1,0,0,1,0,0
