species,abundance_cols.Healthy_stool_100_100_noerr,abundance_cols.Healthy_stool_100_10_noerr,abundance_cols.Healthy_stool_100_1_noerr,abundance_cols.Healthy_stool_100_50_noerr,abundance_cols.Healthy_stool_10_100_noerr,abundance_cols.Healthy_stool_10_10_noerr,abundance_cols.Healthy_stool_10_1_noerr,abundance_cols.Healthy_stool_10_50_noerr
Mycolicibacterium psychrotolerans,10,0,0,0,0,0,0,0
Mycobacterium sp. EPa45,24,26,0,0,0,0,0,0
Mycobacterium sp. DL592,15,21,0,16,28,15,0,0
Mycobacterium sp. JS623,11,0,18,0,0,0,18,0
Mycobacterium sp. ELW1,16,0,0,0,0,0,0,0
Mycobacterium heidelbergense,26,0,0,0,0,0,0,0
Mycobacterium simiae,16,0,0,0,0,0,0,0
Mycobacterium saskatchewanense,16,44,182,57,105,135,190,98
Mycobacterium shigaense,15,10,0,0,0,0,0,0
Mycobacterium parmense,22,0,0,0,0,0,0,0
Mycobacterium mantenii,37,44,197,40,40,81,173,75
Mycobacterium haemophilum,29,22,195,40,33,79,179,79
Mycobacterium dioxanotrophicus,31,21,0,0,0,0,0,0
Mycobacterium kansasii,24,39,0,25,0,0,0,0
Mycobacterium basiliense,19,32,10,20,0,0,0,0
Mycobacterium conspicuum,23,18,0,10,38,15,11,0
Mycobacterium leprae,13,15,0,14,31,14,14,0
Mycobacterium cookii,13,0,0,13,32,18,12,10
Mycobacterium paraseoulense,18,22,166,27,32,94,190,81
Mycobacterium noviomagense,10,0,0,0,0,0,0,0
Mycobacterium gordonae,10,16,10,12,48,24,15,10
Mycobacterium lacus,11,0,0,10,34,14,14,0
Mycolicibacter sinensis,20,16,0,12,0,0,0,0
Mycolicibacter terrae,21,32,25,15,0,0,0,0
Mycolicibacter hiberniae,17,0,0,0,0,0,0,0
Mycobacteroides abscessus,29,27,0,15,55,31,25,18
Hoyosella subflava,15,20,0,21,0,0,0,0
Corynebacterium sp. sy039,32,30,109,27,25,58,97,53
Corynebacterium sp. NML98-0116,31,20,0,24,0,0,0,0
Corynebacterium sp. 1959,22,20,0,0,0,0,0,0
Corynebacterium sp. 2184,16,0,0,0,0,0,0,0
Corynebacterium sp. Marseille-Q3630,15,11,0,0,0,0,0,0
Corynebacterium sp. LMM-1652,13,32,0,23,0,0,0,0
Corynebacterium sp. 2183,10,23,148,33,67,112,196,83
Corynebacterium ulcerans,42,58,173,64,89,137,177,130
Corynebacterium vitaeruminis,37,38,23,57,57,47,36,22
Corynebacterium jeikeium,71,63,52,49,55,51,57,26
Corynebacterium epidermidicanis,33,15,0,11,0,0,0,0
Corynebacterium nuruki,30,17,16,31,78,48,37,34
Corynebacterium camporealensis,28,37,16,49,20,38,21,50
Corynebacterium simulans,30,17,11,18,0,0,0,0
Corynebacterium xerosis,27,0,0,12,0,0,0,0
Corynebacterium marinum,26,24,11,26,46,17,0,10
Corynebacterium striatum,27,21,0,25,31,16,23,15
Corynebacterium flavescens,23,25,182,40,36,83,183,88
Corynebacterium kutscheri,22,27,0,18,0,0,0,0
Corynebacterium casei,29,37,12,20,0,0,0,0
Corynebacterium diphtheriae,23,14,0,17,44,22,18,19
Corynebacterium cystitidis,19,10,0,15,0,0,0,0
Corynebacterium testudinoris,19,17,0,15,43,20,15,13
Corynebacterium endometrii,19,40,322,72,136,203,358,216
Corynebacterium ammoniagenes,19,23,63,27,50,47,86,45
Corynebacterium uterequi,17,0,0,10,0,0,0,0
Corynebacterium glutamicum,131,122,276,146,148,161,277,158
Corynebacterium matruchotii,16,13,0,0,0,0,0,0
Corynebacterium argentoratense,15,15,0,17,27,11,15,10
Corynebacterium minutissimum,15,0,0,0,0,0,0,0
Corynebacterium genitalium,15,31,162,27,27,76,182,74
Corynebacterium pelargi,16,0,0,0,0,0,0,0
Corynebacterium segmentosum,14,40,25,30,60,59,36,54
Corynebacterium mustelae,14,15,0,0,0,0,0,0
Corynebacterium riegelii,14,16,11,18,28,14,0,12
Corynebacterium sphenisci,13,0,0,12,0,0,0,0
Corynebacterium phocae,13,0,0,0,0,0,0,0
Corynebacterium ureicelerivorans,13,13,0,15,35,27,19,33
Corynebacterium frankenforstense,12,0,0,0,0,0,0,0
Corynebacterium aurimucosum,12,0,0,0,0,0,0,0
Corynebacterium timonense,11,0,0,0,0,0,0,0
Corynebacterium glyciniphilum,11,11,0,20,40,27,18,12
Corynebacterium geronticis,11,0,0,0,0,0,0,0
Corynebacterium efficiens,11,16,0,13,0,0,0,0
Corynebacterium deserti,11,0,0,0,0,0,0,0
Corynebacterium stationis,10,18,0,12,0,0,0,0
Corynebacterium aquilae,10,0,0,0,0,0,0,0
Rhodococcus sp. MTM3W5.2,20,0,0,0,0,0,0,0
Rhodococcus sp. WAY2,37,52,0,57,123,85,0,77
Rhodococcus sp. WMMA185,14,25,222,41,26,86,230,93
Rhodococcus sp. W8901,13,19,0,13,52,27,0,14
Rhodococcus sp. X156,11,13,0,10,11,13,0,0
Rhodococcus sp. PBTS 1,11,0,14,15,39,23,14,0
Rhodococcus sp. ABRD24,11,0,0,0,0,0,0,0
Rhodococcus opacus,115,94,0,101,0,0,0,0
Rhodococcoides fascians,42,17,0,46,0,0,0,0
Prescottella equi,24,39,538,60,132,269,586,254
Rhodococcus rhodochrous,35,0,0,0,0,0,0,0
Rhodococcus ruber,16,0,0,0,0,0,0,0
Nocardia sp. CFHS0054,37,22,10,21,32,19,15,0
Nocardia sp. WCH-YHL-001,30,13,14,21,88,30,23,26
Nocardia sp. CS682,24,13,0,12,0,0,0,0
Nocardia cyriacigeorgica,62,39,0,24,0,0,0,0
Nocardia brasiliensis,57,76,35,71,91,31,24,20
Nocardia terpenica,46,24,16,39,53,28,28,34
Nocardia mangyaensis,29,33,26,45,58,52,25,28
Nocardia nova,25,24,16,20,0,0,0,0
Nocardia seriolae,25,21,187,40,55,110,189,93
Nocardia otitidiscaviarum,22,32,20,29,81,46,26,29
Nocardia farcinica,22,14,0,0,0,0,0,0
Nocardia arthritidis,14,21,0,15,0,0,0,0
Nocardia asteroides,13,0,0,0,0,0,0,0
Gordonia sp. YC-JH1,52,0,0,0,0,0,0,0
Gordonia sp. 1D,25,66,882,147,153,467,831,416
Gordonia bronchialis,14,0,0,0,0,0,0,0
Gordonia insulae,13,12,10,14,24,15,0,0
Gordonia rubripertincta,21,0,0,0,0,0,0,0
Gordonia iterans,16,0,0,0,0,0,0,0
Gordonia terrae,24,0,0,30,0,0,0,0
Dietzia sp. oral taxon 368,28,27,0,0,0,0,0,0
Dietzia timorensis,35,40,0,0,0,0,0,0
Tomitella sp. HY188,16,0,0,0,0,0,0,0
Lawsonella clevelandensis,19,16,13,25,66,38,23,33
Tsukamurella paurometabola,27,24,0,19,24,21,12,17
Tsukamurella tyrosinosolvens,18,0,0,0,0,0,0,0
Streptomyces sp. NA04227,41,43,39,63,187,97,72,65
Streptomyces sp. NHF165,30,17,0,17,82,60,42,46
Streptomyces sp. CdTB01,33,19,0,30,34,26,17,17
Streptomyces sp. DSM 40868,34,0,0,0,0,0,0,0
Streptomyces sp. GY16,28,24,13,16,0,0,0,0
Streptomyces sp. QHH-9511,29,21,20,31,29,58,33,59
Streptomyces sp. ADI95-16,73,84,246,72,55,143,255,165
Streptomyces sp. NA02950,23,0,0,0,0,0,0,0
Streptomyces sp. M2,25,25,185,52,28,95,205,86
Streptomyces sp. 769,44,31,0,32,51,35,22,30
Streptomyces sp. T44,25,24,0,16,0,0,0,0
Streptomyces sp. YIM 121038,25,0,0,0,0,0,0,0
Streptomyces sp. JB150,26,12,0,0,21,14,0,0
Streptomyces sp. SM18,22,20,0,13,34,18,0,13
Streptomyces sp. NA00687,18,0,0,10,0,0,0,0
Streptomyces sp. RTd22,25,18,0,27,44,22,15,0
Streptomyces sp. jing01,27,0,0,0,0,0,0,0
Streptomyces sp. Go-475,24,0,0,0,0,0,0,0
Streptomyces sp. fd1-xmd,23,0,0,14,22,26,17,15
Streptomyces sp. TLI_053,15,0,0,0,0,0,0,0
Streptomyces sp. 2323.1,16,14,0,18,50,19,15,13
Streptomyces sp. CB09001,28,25,331,59,29,129,302,105
Streptomyces sp. QMT-28,18,16,11,12,0,0,0,0
Streptomyces sp. Tue 6075,33,0,0,0,0,0,0,0
Streptomyces sp. HM190,15,0,0,0,0,0,0,0
Streptomyces sp. CCM_MD2014,37,25,19,35,33,38,28,47
Streptomyces sp. Z423-1,15,0,0,11,31,17,17,13
Streptomyces sp. SirexAA-E,16,0,0,0,0,0,0,0
Streptomyces sp. P3,15,0,0,11,0,0,0,0
Streptomyces sp. CMB-StM0423,20,0,0,0,0,0,0,0
Streptomyces sp. HF10,25,0,0,0,54,19,20,31
Streptomyces sp. SAT1,14,0,0,16,40,20,14,15
Streptomyces sp. 3214.6,13,55,233,73,60,138,253,144
Streptomyces sp. QMT-12,11,28,0,12,0,0,0,0
Streptomyces sp. WAC 01529,13,0,0,15,27,23,0,0
Streptomyces sp. S063,20,0,0,0,0,0,0,0
Streptomyces venezuelae,116,66,33,96,68,33,25,35
Streptomyces tsukubensis,46,48,189,68,76,112,193,84
Streptomyces hygroscopicus,248,0,0,78,0,0,0,0
Streptomyces globisporus,39,29,27,64,89,59,60,37
Streptomyces anulatus,16,0,0,0,0,0,0,0
Streptomyces albus,36,23,19,43,70,46,17,31
Streptomyces chartreusis,43,41,27,49,40,30,14,16
Streptomyces griseorubiginosus,40,16,16,30,44,43,19,23
Streptomyces hundungensis,34,17,0,20,0,0,0,0
Streptomyces olivoreticuli,32,28,23,39,62,63,38,49
Streptomyces cacaoi,32,28,13,29,41,25,14,11
Streptomyces rectiverticillatus,31,0,0,12,0,0,0,0
Streptomyces tendae,33,16,0,19,30,25,14,12
Streptomyces lavendulae,32,48,56,99,276,170,124,105
Streptomyces noursei,28,19,14,20,38,19,14,11
Streptomyces bingchenggensis,23,15,12,25,30,27,20,15
Streptomyces lincolnensis,26,13,0,0,0,0,0,0
Streptomyces glaucescens,29,30,22,19,68,36,24,0
Streptomyces seoulensis,27,20,0,13,0,0,0,0
Streptomyces paludis,23,39,16,31,48,12,13,0
Streptomyces nigra,27,24,15,27,0,0,0,0
Streptomyces spectabilis,27,0,0,0,0,0,0,0
Streptomyces atratus,23,0,0,14,48,24,15,0
Streptomyces rimosus,23,23,11,18,26,14,19,0
Streptomyces peucetius,23,25,186,49,64,115,185,90
Streptomyces cyaneochromogenes,24,22,0,16,32,24,23,15
Streptomyces exfoliatus,24,16,0,28,59,33,19,21
Streptomyces niveus,22,16,0,0,0,0,0,0
Streptomyces alboflavus,22,0,0,0,0,0,0,0
Streptomyces scabiei,22,13,0,28,30,34,33,41
Streptomyces kanamyceticus,25,0,0,0,0,0,0,0
Streptomyces gilvosporeus,21,40,11,38,69,41,24,21
Streptomyces pristinaespiralis,24,0,0,0,0,0,0,0
Streptomyces lydicus,38,28,29,44,106,81,62,55
Streptomyces violaceusniger,37,0,0,0,0,0,0,0
Streptomyces lunaelactis,18,20,0,17,21,13,0,11
Streptomyces ambofaciens,22,24,0,25,0,0,0,0
Streptomyces actuosus,21,0,0,0,0,0,0,0
Streptomyces vietnamensis,20,12,0,0,0,0,0,0
Streptomyces tirandamycinicus,18,13,0,16,20,14,0,0
Streptomyces davaonensis,18,27,0,26,35,23,13,13
Streptomyces griseoviridis,18,0,0,0,0,0,0,0
Streptomyces nitrosporeus,16,0,0,0,0,0,0,0
Streptomyces antibioticus,17,12,0,0,0,0,0,0
Streptomyces formicae,18,0,0,0,0,0,0,0
Streptomyces viridosporus,17,0,0,0,0,0,0,0
Streptomyces aureoverticillatus,14,0,0,0,0,0,0,0
Streptomyces griseochromogenes,14,0,0,0,0,0,0,0
Streptomyces galilaeus,14,0,0,0,0,0,0,0
Streptomyces ficellus,14,0,0,0,15,0,0,0
Streptomyces rochei,32,36,0,59,63,44,28,25
Streptomyces spongiicola,14,14,13,19,38,19,15,16
Streptomyces aquilus,13,19,13,20,19,13,0,0
Streptomyces pactum,15,0,0,0,0,0,0,0
Streptomyces rutgersensis,15,35,263,75,79,123,220,115
Streptomyces finlayi,12,0,52,21,10,28,53,26
Streptomyces clavuligerus,11,25,16,22,25,32,21,44
Streptomyces xinghaiensis,11,0,0,0,0,0,0,0
Streptomyces dengpaensis,11,26,178,49,102,110,182,95
Streptomyces fodineus,13,11,0,0,0,0,0,0
Kitasatospora sp. MMS16-BH015,47,35,159,65,98,120,183,113
Kitasatospora sp. NA04385,28,26,0,29,15,0,0,11
Kitasatospora setae,13,13,11,25,72,59,22,29
Kitasatospora albolonga,26,21,0,0,0,0,0,0
Streptacidiphilus sp. P02-A3a,27,36,36,14,35,44,46,47
Streptacidiphilus sp. PB12-B1b,12,0,0,0,0,0,0,0
Streptacidiphilus bronchialis,26,31,0,26,0,0,0,0
Microbacterium sp. PM5,22,19,0,0,0,0,0,0
Microbacterium sp. TPU 3598,25,17,0,28,0,0,0,0
Microbacterium sp. LKL04,19,14,0,0,0,0,0,0
Microbacterium sp. ABRD_28,16,0,0,10,42,15,15,0
Microbacterium sp. PAMC 28756,56,0,0,79,116,108,98,81
Microbacterium sp. BH-3-3-3,13,0,0,0,0,0,0,0
Microbacterium sp. Se63.02b,14,12,0,0,0,0,0,0
Microbacterium oleivorans,30,41,279,61,134,136,281,146
Microbacterium pygmaeum,26,0,0,0,0,0,0,0
Microbacterium foliorum,29,50,65,36,0,0,0,0
Microbacterium amylolyticum,23,17,0,14,0,0,0,0
Microbacterium lemovicicum,18,11,0,13,0,0,0,0
Microbacterium esteraromaticum,19,13,0,0,0,0,0,0
Microbacterium hominis,18,24,0,0,0,0,0,0
Microbacterium chocolatum,13,19,265,35,38,90,221,87
Microbacterium oryzae,13,0,0,12,0,0,0,0
Microbacterium aurum,15,17,0,0,0,0,0,0
Microbacterium sediminis,15,14,0,28,39,39,0,0
Rathayibacter sp. VKM Ac-2801,44,0,0,41,0,0,0,0
Rathayibacter sp. VKM Ac-2759,12,0,0,0,27,37,219,0
Rathayibacter sp. VKM Ac-2804,21,52,0,0,28,59,0,0
Agromyces flavus,26,39,23,39,88,60,44,24
Agromyces protaetiae,16,0,0,11,11,0,0,0
Agromyces aureus,12,0,0,0,0,0,0,0
Leifsonia sp. PS1209,19,55,25,63,23,109,69,122
Leifsonia sp. 21MFCrub1.1,26,0,0,0,113,0,0,0
Leifsonia xyli,17,11,10,18,27,15,11,0
Leifsonia shinshuensis,14,16,0,10,24,22,10,0
Rhodoluna limnophila,17,12,0,0,0,0,0,0
Candidatus Aquiluna sp. 15G-AUS-rot,15,24,35,27,63,61,44,61
Candidatus Aquiluna sp. UB-MaderosW2red,13,16,97,23,35,41,84,41
Cryobacterium sp. LW097,20,0,0,0,0,0,0,0
Cryobacterium soli,21,42,0,45,0,0,0,0
Cryobacterium arcticum,12,0,0,0,0,0,0,0
Leucobacter sp. HDW9C,20,17,0,22,0,0,0,0
Leucobacter sp. DSM 101948,14,0,0,0,0,0,0,0
Agrococcus jejuensis,33,15,16,24,32,15,0,0
Agrococcus sp. SGAir0287,19,0,0,11,0,0,0,0
Humibacter sp. BT305,54,0,0,21,0,0,0,0
Humibacter sp. WJ7-1,12,0,0,0,0,0,0,0
Aurantimicrobium sp. MWH-Uga1,12,17,0,0,0,0,0,0
Plantibacter flavus,22,0,0,25,0,0,0,0
Herbiconiux sp. SALV-R1,23,32,10,16,0,0,0,0
Frondihabitans sp. PAMC 28766,12,12,0,0,0,0,0,0
Salinibacterium sp. CGMCC 1.16371,10,0,0,0,0,0,0,0
Clavibacter michiganensis,17,11,0,16,0,0,0,0
Gryllotalpicola protaetiae,17,0,0,0,0,0,0,0
Protaetiibacter intestinalis,15,0,0,0,0,0,0,0
Glaciihabitans sp. INWT7,11,0,0,0,0,0,0,0
Arthrobacter sp. PAMC 25486,28,24,0,20,0,0,0,0
Arthrobacter sp. YC-RL1,30,36,44,28,0,0,0,0
Arthrobacter sp. ERGS1:01,27,21,0,19,0,0,0,0
Arthrobacter sp. YN,29,22,0,27,45,39,0,27
Arthrobacter sp. 24S4-2,22,15,27,18,38,20,23,0
Arthrobacter sp. FB24,29,0,0,23,30,0,0,0
Arthrobacter sp. QXT-31,20,22,0,20,0,0,0,0
Arthrobacter sp. U41,21,14,0,12,0,0,0,0
Arthrobacter sp. NEB 688,14,0,0,0,0,0,0,0
Arthrobacter sp. UKPF54-2,17,0,0,0,0,0,0,0
Arthrobacter sp. PGP41,13,34,25,16,0,0,0,0
Arthrobacter citreus,76,85,346,118,78,191,343,160
Crystallibacter crystallopoietes,23,18,109,26,85,83,170,81
Arthrobacter alpinus,27,42,0,39,0,0,0,0
Arthrobacter dokdonellae,12,11,0,10,0,0,0,0
Pseudarthrobacter sp. YJ56,28,59,227,68,52,103,194,89
Pseudarthrobacter sp. NBSH8,25,24,0,22,0,0,0,0
Pseudarthrobacter equi,21,17,19,25,105,73,35,33
Pseudarthrobacter chlorophenolicus,19,0,11,17,48,31,16,41
Pseudarthrobacter sulfonivorans,16,0,0,0,0,0,0,0
Pseudarthrobacter phenanthrenivorans,16,42,0,23,0,0,0,0
Kocuria sp. TGY1127_2,16,38,305,24,50,54,270,39
Kocuria sp. TGY1120_3,15,11,0,10,0,0,0,0
Kocuria flava,42,0,0,0,0,0,0,0
Rothia mucilaginosa,38,37,26,52,70,32,40,28
Rothia aeria,12,0,0,0,0,0,0,0
Glutamicibacter arilaitensis,32,44,0,22,0,0,0,0
Glutamicibacter halophytocola,13,26,0,16,0,0,0,0
Micrococcus luteus,24,0,0,0,0,0,0,0
Auritidibacter sp. NML130574,20,24,0,18,25,28,23,31
Sinomonas atrocyanea,18,17,0,0,0,0,0,0
Neomicrococcus aestuarii,17,10,0,10,0,0,0,0
Nesterenkonia sp. NBAIMH1,11,14,0,20,39,18,12,11
Serinicoccus chungangensis,25,22,15,25,63,38,33,25
Serinicoccus hydrothermalis,16,0,0,15,38,23,16,0
Serinicoccus sp. W204,11,0,0,0,0,0,0,0
Ornithinimicrobium sp. AMA3305,13,11,0,10,0,0,0,0
Ornithinimicrobium sp. HY006,13,0,0,0,27,20,15,0
Ornithinimicrobium flavum,14,0,0,0,0,0,0,0
Janibacter melonis,26,0,0,0,10,0,0,0
Phycicoccus dokdonensis,13,16,0,22,76,44,19,31
Tetrasphaera sp. HKS02,16,0,0,14,0,0,0,0
Arsenicicoccus sp. oral taxon 190,13,10,0,17,0,0,0,0
Cellulomonas sp. JZ18,28,16,14,13,32,20,11,11
Cellulomonas sp. Y8,18,13,0,11,32,21,17,0
Cellulomonas sp. 40-2,13,14,0,11,0,0,0,11
Cellulomonas sp. H30R-01,12,0,0,0,0,0,0,0
Cellulomonas sp. PSBB021,16,0,0,0,0,0,0,0
Cellulomonas flavigena,22,13,0,18,0,0,0,0
Cellulomonas gilvus,20,0,0,0,13,0,0,0
Pseudactinotalea sp. HY158,20,0,0,15,26,14,12,0
Actinotalea sp. JY-7876,12,0,0,0,0,0,0,0
Oerskovia sp. KBS0722,11,0,0,0,0,0,0,0
Brevibacterium sp. CS2,31,23,0,16,0,0,0,0
Brevibacterium sp. YB235,18,0,0,14,47,18,14,13
Brevibacterium sp. WO024,12,17,0,18,0,0,0,0
Brevibacterium sp. o2,11,12,0,0,0,0,0,0
Brevibacterium aurantiacum,36,36,12,35,19,15,0,0
Brevibacterium linens,31,52,181,80,109,115,199,106
Brevibacterium sandarakinum,18,17,0,10,0,0,0,0
Brevibacterium luteolum,16,18,199,38,40,92,200,89
Brachybacterium saurashtrense,17,25,0,30,52,24,18,15
Brachybacterium sp. P6-10-X1,11,0,0,0,0,0,0,0
Brachybacterium ginsengisoli,12,0,0,0,0,0,0,0
Brachybacterium faecium,10,16,15,13,0,0,0,0
Dermabacter vaginalis,29,0,0,11,0,0,0,0
Dermabacter jinjuensis,20,58,391,60,57,161,373,174
Devriesea agamarum,18,0,0,0,0,0,0,0
Cellulosimicrobium cellulans,29,0,0,0,0,0,0,0
Xylanimonas allomyrinae,25,28,0,24,0,0,0,0
Xylanimonas cellulosilytica,14,10,0,0,0,0,0,0
Xylanimicrobium sp. FW10M-9,15,0,0,0,0,0,0,0
Georgenia sp. Z443,12,0,0,0,0,0,0,0
Georgenia sp. Z294,14,0,0,0,12,0,0,0
Miniimonas sp. S16,20,0,0,0,45,17,12,17
Beutenbergia cavernae,15,0,0,0,0,0,0,0
Austwickia chelonae,12,0,0,0,0,0,0,0
Luteipulveratus mongoliensis,14,40,145,41,32,76,176,87
Sanguibacter keddieii,15,0,0,0,0,0,0,0
Haloactinobacterium sp. HY164,12,0,0,10,0,0,0,0
Ruania sp. HY168,10,0,0,0,0,0,0,0
Luteimicrobium xylanilyticum,13,0,0,0,0,0,0,0
Amycolatopsis sp. AA4,26,15,0,12,0,0,0,0
Amycolatopsis sp. YIM 10,22,19,0,17,49,24,20,13
Amycolatopsis sp. Hca4,19,0,0,17,33,14,0,13
Amycolatopsis sp. BJA-103,13,29,20,13,31,23,10,15
Amycolatopsis mediterranei,31,20,0,24,0,0,0,0
Amycolatopsis albispora,34,20,0,17,50,20,15,16
Amycolatopsis methanolica,30,17,12,25,59,38,27,20
Amycolatopsis keratiniphila,25,28,0,14,0,0,0,0
Amycolatopsis orientalis,12,0,0,0,0,0,0,0
Pseudonocardia sp. AL041005-10,38,23,0,30,132,83,50,41
Pseudonocardia sp. HH130630-07,37,0,0,40,0,0,0,0
Pseudonocardia sp. Gen01,24,18,0,14,52,36,21,13
Pseudonocardia sp. HH130629-09,36,45,0,42,0,0,0,0
Pseudonocardia sp. CGMCC 4.1532,16,0,0,13,45,33,0,0
Pseudonocardia dioxanivorans,31,16,21,28,19,12,0,13
Pseudonocardia autotrophica,15,0,0,0,0,0,0,0
Saccharomonospora marina,32,21,0,21,0,0,0,0
Saccharomonospora glauca,23,11,0,0,0,0,0,0
Saccharomonospora cyanea,21,0,0,0,0,0,0,0
Saccharomonospora xinjiangensis,13,22,10,10,34,18,13,0
Saccharomonospora viridis,11,15,0,0,0,0,0,0
Saccharopolyspora erythraea,45,30,12,18,0,0,0,0
Saccharopolyspora sp. ASAGF58,18,0,0,22,27,18,11,14
Saccharothrix espanaensis,36,30,0,33,0,0,0,0
Saccharothrix syringae,61,50,35,62,119,76,52,48
Actinoalloteichus hymeniacidonis,50,37,0,45,0,0,0,0
Kibdelosporangium phytohabitans,38,29,10,29,30,32,19,13
Kutzneria albida,24,11,0,14,16,15,0,0
Lentzea guizhouensis,20,21,18,25,34,19,14,0
Prauserella marina,18,18,0,0,0,0,0,0
Alloactinosynnema sp. L-07,18,12,0,16,25,14,0,12
Allokutzneria albata,15,0,0,0,0,0,0,0
Nocardioides sp. KUDC 5002,33,50,43,76,268,162,124,98
Nocardioides sp. JS614,19,0,0,0,0,0,0,0
Nocardioides sp. SB3-45,15,0,0,0,0,0,0,0
Nocardioides sp. S-1144,15,23,15,36,87,64,51,43
Nocardioides sp. HDW12B,15,0,0,12,0,0,0,0
Nocardioides sp. HDW12A,21,0,22,29,57,41,16,21
Nocardioides sp. HY056,14,50,172,61,103,112,168,106
Nocardioides sp. JQ2195,11,0,0,0,0,0,0,0
Nocardioides sp. dk884,13,0,13,14,31,30,24,41
Nocardioides daphniae,15,0,0,0,0,0,0,0
Nocardioides baekrokdamisoli,10,0,0,0,0,0,0,0
Aeromicrobium sp. MF47,18,0,0,0,0,0,0,0
Aeromicrobium choanae,22,23,16,28,82,50,27,28
Aeromicrobium erythreum,17,0,0,11,0,0,0,0
Aeromicrobium marinum,12,0,0,0,0,0,0,0
Kribbella qitaiheensis,42,13,0,14,0,0,0,0
Kribbella flavida,17,0,0,0,0,0,0,0
Micropruina glycogenica,19,0,10,16,40,19,18,14
Pimelobacter simplex,16,0,0,0,0,0,0,0
Friedmanniella sagamiharensis,12,0,0,10,0,0,0,0
Marmoricola scoriae,12,14,0,13,39,25,19,35
Actinopolymorpha singaporensis,12,0,0,0,0,0,0,0
Tessaracoccus sp. T2.5-30,29,23,0,15,0,0,0,0
Tessaracoccus flavescens,13,19,0,22,0,0,0,0
Tessaracoccus timonensis,11,0,0,0,0,0,0,0
Propionibacterium freudenreichii,32,24,209,34,34,90,192,92
Propionibacterium australiense,17,0,0,14,17,11,0,0
Propionibacterium acidifaciens,14,0,0,12,0,0,0,0
Acidipropionibacterium acidipropionici,34,16,0,12,0,0,0,0
Cutibacterium avidum,36,28,170,35,36,76,165,71
Microlunatus soli,16,20,0,16,0,0,0,0
Microlunatus phosphovorus,13,15,0,11,0,0,0,0
Propionimicrobium sp. Marseille-P3275,20,10,0,0,0,0,0,0
Arachnia propionica,20,17,0,0,0,0,0,0
Auraticoccus monumenti,17,21,129,25,31,64,114,53
Raineyella sp. CBA3103,13,21,0,0,0,0,0,0
Micromonospora sp. 28ISP2-46,42,42,115,37,58,75,118,70
Micromonospora sp. HM134,16,13,0,11,0,0,0,0
Micromonospora sp. WMMC415,15,0,0,0,23,20,0,0
Micromonospora siamensis,36,0,0,19,30,31,0,16
Micromonospora coriariae,33,25,17,26,40,16,12,0
Micromonospora chokoriensis,27,16,0,16,0,0,0,0
Micromonospora zamorensis,22,11,0,28,39,24,18,11
Micromonospora echinospora,19,26,11,24,19,14,13,0
Micromonospora krabiensis,21,0,0,0,0,0,0,0
Micromonospora auratinigra,23,0,60,23,0,25,60,26
Micromonospora viridifaciens,20,13,0,19,33,20,17,14
Micromonospora coxensis,23,36,16,28,38,25,13,0
Micromonospora echinofusca,17,12,0,0,0,0,0,0
Micromonospora narathiwatensis,17,15,0,12,25,19,0,0
Micromonospora echinaurantiaca,17,34,171,35,41,71,171,68
Actinoplanes sp. N902-109,43,43,160,44,47,117,173,111
Actinoplanes sp. OR16,50,34,0,44,61,26,14,0
Actinoplanes friuliensis,48,14,0,24,26,25,14,11
Actinoplanes derwentensis,24,54,174,42,36,78,175,92
Actinoplanes missouriensis,18,0,0,0,0,0,0,0
Phytohabitans flavus,19,15,0,11,31,15,0,0
Phytohabitans suffuscus,18,18,10,22,69,40,21,31
Plantactinospora sp. KBS50,20,0,0,0,0,0,0,0
Verrucosispora sp. NA02020,13,17,15,25,64,47,23,36
Actinomyces sp. dk561,29,19,19,21,0,11,12,13
Actinomyces sp. 432,19,0,0,0,0,0,0,0
Actinomyces sp. oral taxon 414,16,0,10,14,34,22,20,15
Actinomyces sp. oral taxon 171,14,14,0,24,0,0,0,0
Actinomyces sp. Z16,11,23,11,25,35,19,18,18
Actinomyces pacaensis,18,32,189,45,82,140,187,135
Actinomyces howellii,17,0,0,12,16,11,0,0
Actinomyces qiguomingii,14,12,0,19,12,0,0,0
Actinomyces naeslundii,33,35,0,0,37,0,0,0
Actinomyces israelii,10,22,14,21,41,19,17,0
Trueperella pyogenes,137,114,46,119,90,77,62,71
Trueperella bialowiezensis,14,0,0,0,0,0,0,0
Schaalia odontolytica,37,70,189,69,74,128,173,115
Schaalia cardiffensis,14,0,0,12,15,0,0,16
Arcanobacterium phocae,17,21,17,12,0,0,0,0
Arcanobacterium haemolyticum,16,16,0,19,0,0,0,0
Actinotignum schaalii,35,29,160,38,28,94,160,79
Flaviflexus sp. dk850,10,38,169,37,31,91,170,92
Flaviflexus salsibiostraticola,15,21,0,12,41,26,19,17
Mobiluncus curtisii,18,10,13,18,35,29,12,10
Actinobaculum sp. 313,16,20,13,15,0,0,0,0
Pauljensenia hongkongensis,14,0,0,13,32,19,0,0
Actinomadura sp. WMMA1423,20,11,0,0,0,0,0,0
Actinomadura sp. NAK00032,15,25,19,45,70,49,38,57
Actinomadura sp. WMMB 499,11,14,17,15,62,43,18,25
Actinomadura amylolytica,28,28,14,41,37,48,30,32
Actinomadura verrucosospora,27,16,0,0,0,0,0,0
Thermomonospora curvata,12,0,0,0,0,0,0,0
