"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","Healthy_stool_10_1_noerr","Healthy_stool_10_10_noerr","Healthy_stool_10_100_noerr","Healthy_stool_10_50_noerr","Healthy_stool_100_1_noerr","Healthy_stool_100_10_noerr","Healthy_stool_100_100_noerr","Healthy_stool_100_50_noerr"
NA,"Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus","Aerococcus urinaehominis","Aerococcus urinaehominis",148,152,76,45,82,193,164,170,132
NA,"Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus","Aerococcus viridans","Aerococcus viridans",149,18,30,40,42,99,201,389,157
NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Aeromicrobium","g_Aeromicrobium","Aeromicrobium",150,29,13,4,8,22,6,4,6
NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Aeromicrobium","Aeromicrobium erythreum","Aeromicrobium erythreum",151,319,340,432,284,229,165,214,251
NA,"Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","f_Aeromonadaceae","f_Aeromonadaceae","Aeromonadaceae",152,6,1,2,NA,3,5,3,NA
NA,"Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","g_Aeromonas","Aeromonas",153,28,18,7,15,44,57,77,49
NA,"Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas hydrophila","Aeromonas hydrophila",154,2167,2725,2475,2955,1469,1500,1734,2054
NA,"Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas media","Aeromonas media",155,398,468,421,544,259,238,261,334
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Tulanevirus","Tulanevirus aes12","Aeromonas phage Aes012",156,NA,NA,NA,NA,3,2,6,2
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Tulanevirus","Tulanevirus aes508","Aeromonas phage Aes508",157,NA,NA,1,NA,3,2,7,2
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Ceceduovirus","Ceceduovirus cc2","Aeromonas phage CC2",158,NA,NA,NA,NA,NA,7,2,2
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Tulanevirus","Tulanevirus as4","Aeromonas phage phiAS4",159,NA,NA,NA,NA,1,1,1,2
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Chrysonvirus","Chrysonvirus as5","Aeromonas phage phiAS5",160,8,NA,2,1,3,2,1,4
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Angelvirus","Angelvirus px29","Aeromonas phage PX29",161,11,4,3,3,13,2,1,7
NA,"Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas salmonicida","Aeromonas salmonicida",162,467,541,423,608,390,310,401,429
NA,"Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas schubertii","Aeromonas schubertii",163,368,563,531,588,264,266,308,397
NA,"Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas veronii","Aeromonas veronii",164,996,1127,1038,1293,1013,1334,2429,1858
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Tulanevirus","Tulanevirus bteighttwo","Tulanevirus bteighttwo",165,NA,NA,NA,NA,3,2,7,2
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Biquartavirus","Biquartavirus 44RR2","Aeromonas virus 31",166,1,5,8,8,3,2,7,5
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Biquartavirus","Biquartavirus 44RR2","Biquartavirus 44RR2",167,1,5,8,8,3,2,7,5
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Ishigurovirus","Ishigurovirus osborne","Ishigurovirus osborne",168,NA,NA,NA,NA,1,NA,NA,2
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Cinqassovirus","Cinqassovirus aeh1","Cinqassovirus aeh1",169,NA,NA,NA,NA,NA,5,4,4
NA,"Nucleocytoviricota","Pokkesviricetes","Asfuvirales","Asfarviridae","Asfivirus","Asfivirus haemorrhagiae","African swine fever virus",170,NA,NA,NA,NA,1,2,10,4
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Agarivorans","Agarivorans gilvus","Agarivorans gilvus",171,215,166,129,204,177,104,78,142
NA,"Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter","g_Aggregatibacter","Aggregatibacter",172,NA,NA,NA,NA,NA,1,NA,NA
NA,"Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter","Aggregatibacter actinomycetemcomitans","Aggregatibacter actinomycetemcomitans",173,94,78,91,99,125,199,197,154
NA,"Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter","Aggregatibacter aphrophilus","Aggregatibacter aphrophilus",174,217,190,141,230,221,213,188,215
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Agrobacterium","g_Agrobacterium","Agrobacterium",175,19,39,36,32,14,8,9,16
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Agrobacterium","Agrobacterium fabrum","Agrobacterium fabrum",176,414,544,480,554,317,306,272,419
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Agrobacterium","Agrobacterium tumefaciens","Agrobacterium tumefaciens",177,354,511,453,547,235,278,251,369
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Agrobacterium","Agrobacterium sp. RAC06","Agrobacterium sp. RAC06",178,447,419,302,405,324,207,217,260
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Agrobacterium","Agrobacterium tumefaciens","Agrobacterium tumefaciens",179,1183,1394,1223,1416,944,804,729,976
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Agrobacterium","Agrobacterium vitis","Agrobacterium vitis",180,255,350,324,356,188,253,246,306
NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agromyces","g_Agromyces","Agromyces",181,NA,3,1,1,NA,1,NA,NA
NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agromyces","Agromyces aureus","Agromyces sp. AR33",182,315,461,559,426,165,187,214,254
NA,"Unknown","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus","Alphabaculovirus agipsilonis","Agrotis ipsilon multiple nucleopolyhedrovirus",183,1,NA,NA,NA,2,5,6,1
NA,"Unknown","Naldaviricetes","Lefavirales","Baculoviridae","Betabaculovirus","Betabaculovirus agsegetum","Agrotis segetum granulovirus",184,NA,NA,NA,NA,NA,1,NA,NA
NA,"Unknown","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus","Alphabaculovirus agsegetum","Agrotis segetum nucleopolyhedrovirus",185,NA,NA,NA,NA,1,NA,2,2
NA,"Unknown","Naldaviricetes","Lefavirales","Baculoviridae","Alphabaculovirus","Alphabaculovirus alteragsegetum","Agrotis segetum nucleopolyhedrovirus B",186,1,NA,NA,NA,NA,NA,NA,NA
NA,"Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","Akkermansia","g_Akkermansia","Akkermansia",187,NA,1,1,NA,NA,1,NA,NA
NA,"Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia glycaniphila","Akkermansia glycaniphila",188,299,408,449,380,238,339,312,368
NA,"Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila","Akkermansia muciniphila",189,803,708,723,675,74401,193000,74353,118754
NA,"Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","f_Akkermansiaceae","f_Akkermansiaceae","Akkermansiaceae",190,4,5,1,7,NA,3,NA,NA
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","f_Alcaligenaceae","f_Alcaligenaceae","Alcaligenaceae",191,10,10,12,13,3,7,5,7
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Alcaligenes","g_Alcaligenes","Alcaligenes",192,3,2,1,4,1,13,41,14
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Alcaligenes","Alcaligenes faecalis","Alcaligenes faecalis",193,275,235,189,284,260,204,278,230
NA,"Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","f_Alcanivoracaceae","f_Alcanivoracaceae","Alcanivoracaceae",194,6,10,3,10,2,3,2,4
NA,"Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax","g_Alcanivorax","Alcanivorax",195,7,13,7,12,5,22,30,18
NA,"Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax","Alcanivorax borkumensis","Alcanivorax borkumensis",196,49,41,42,53,51,85,99,64
NA,"Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alloalcanivorax","Alloalcanivorax dieselolei","Alloalcanivorax dieselolei",197,400,418,376,395,335,232,212,269
NA,"Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Isoalcanivorax","Isoalcanivorax pacificus","Isoalcanivorax pacificus",198,307,353,339,358,253,204,217,273
NA,"Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax","Alcanivorax sp. NBRC 101098","Alcanivorax sp. NBRC 101098",199,49,41,42,53,49,80,97,61
NA,"Peploviricota","Herviviricetes","Herpesvirales","Orthoherpesviridae","Macavirus","Macavirus alcelaphinegamma1","Alcelaphine gammaherpesvirus 1",200,NA,NA,NA,NA,NA,1,2,1
NA,"Peploviricota","Herviviricetes","Herpesvirales","Orthoherpesviridae","Macavirus","Macavirus alcelaphinegamma2","Alcelaphine herpesvirus 2",201,NA,NA,NA,NA,1,NA,1,NA
NA,"Pisuviricota","Pisoniviricetes","Sobelivirales","Solemoviridae","Enamovirus","Enamovirus AEV","Enamovirus AEV",202,NA,NA,NA,NA,NA,1,NA,NA
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Pseudalgibacter","Pseudalgibacter alginicilyticus","Algibacter alginolytica",203,276,235,159,239,315,287,318,267
NA,"Bacteroidota","Cytophagia","Cytophagales","Cyclobacteriaceae","Algoriphagus","Algoriphagus sanaruensis","Algoriphagus sp. M8-2",204,481,382,305,382,456,287,248,290
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Alicycliphilus","g_Alicycliphilus","Alicycliphilus",205,44,19,14,25,39,7,NA,9
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Alicycliphilus","Alicycliphilus denitrificans","Alicycliphilus denitrificans",206,778,861,849,907,636,505,1059,729
NA,"Bacillota","Bacilli","Bacillales","Alicyclobacillaceae","f_Alicyclobacillaceae","f_Alicyclobacillaceae","Alicyclobacillaceae",207,NA,NA,NA,NA,NA,NA,NA,1
NA,"Bacillota","Bacilli","Bacillales","Alicyclobacillaceae","Alicyclobacillus","g_Alicyclobacillus","Alicyclobacillus",208,NA,NA,2,NA,NA,NA,NA,NA
NA,"Bacillota","Bacilli","Bacillales","Alicyclobacillaceae","Alicyclobacillus","Alicyclobacillus acidocaldarius","Alicyclobacillus acidocaldarius",209,371,484,569,449,273,356,343,383
NA,"Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Aliivibrio","Aliivibrio fischeri","Aliivibrio fischeri",210,188,140,75,138,257,264,220,174
NA,"Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Aliivibrio","Aliivibrio salmonicida","Aliivibrio salmonicida",211,157,86,58,93,164,161,161,115
NA,"Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Aliivibrio","Aliivibrio wodanis","Aliivibrio wodanis",212,111,129,94,139,131,194,170,160
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","g_Alistipes","Alistipes",213,6,3,2,NA,2,3,NA,2
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii","Alistipes finegoldii",214,35351,47280,71156,34177,60676,123789,125406,98558
NA,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Alkalilimnicola","g_Alkalilimnicola","Alkalilimnicola",215,1,NA,1,3,NA,NA,1,NA
NA,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Alkalilimnicola","Alkalilimnicola ehrlichii","Alkalilimnicola ehrlichii",216,348,453,392,489,275,180,196,263
NA,"Bacillota","Clostridia","Peptostreptococcales","Natronincolaceae","Alkaliphilus","Alkaliphilus metalliredigens","Alkaliphilus metalliredigens",217,186,173,201,224,362,568,662,492
NA,"Bacillota","Clostridia","Peptostreptococcales","Natronincolaceae","Alkaliphilus","Alkaliphilus oremlandii","Alkaliphilus oremlandii",218,152,189,225,236,280,554,535,464
NA,"Kitrinoviricota","Alsuviricetes","Tymovirales","Alphaflexiviridae","Potexvirus","Potexvirus ecsallii","Allium virus X",219,10,18,10,23,9,NA,1,6
NA,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Allochromatium","g_Allochromatium","Allochromatium",220,9,1,NA,2,3,2,NA,2
NA,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Allochromatium","Allochromatium vinosum","Allochromatium vinosum",221,297,405,456,471,199,233,288,285
NA,"Pseudomonadota","Gammaproteobacteria","Thiotrichales","Francisellaceae","Allofrancisella","Allofrancisella guangzhouensis","Allofrancisella guangzhouensis",222,113,71,31,68,151,80,66,77
NA,"Pseudomonadota","Alphaproteobacteria","Candidatus Pelagibacterales","Candidatus Pelagibacteraceae","f_Candidatus Pelagibacteraceae","alpha proteobacterium HIMB5","alpha proteobacterium HIMB5",223,15,24,18,24,19,70,96,53
NA,"Pseudomonadota","Alphaproteobacteria","Candidatus Pelagibacterales","Candidatus Pelagibacteraceae","f_Candidatus Pelagibacteraceae","alpha proteobacterium HIMB59","alpha proteobacterium HIMB59",224,1,2,1,NA,26,68,79,49
NA,"Pseudomonadota","Alphaproteobacteria","c_Alphaproteobacteria","c_Alphaproteobacteria","c_Alphaproteobacteria","c_Alphaproteobacteria","Alphaproteobacteria",225,1,2,2,NA,NA,NA,NA,1
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter","g_Altererythrobacter","Altererythrobacter",226,68,59,40,70,54,23,5,28
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Croceibacterium","Croceibacterium atlanticum","Altererythrobacter atlanticus",227,277,338,295,362,187,155,183,245
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Tsuneonella","Tsuneonella dongtanensis","Altererythrobacter dongtanensis",228,261,256,287,211,177,103,110,161
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter","Altererythrobacter epoxidivorans","Altererythrobacter epoxidivorans",229,172,194,250,184,127,91,84,130
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter","Altererythrobacter ishigakiensis","Altererythrobacter ishigakiensis",230,80,90,73,80,123,101,92,80
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Pelagerythrobacter","Pelagerythrobacter marensis","Altererythrobacter marensis",231,124,160,208,159,85,120,106,137
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Paraurantiacibacter","Paraurantiacibacter namhicola","Altererythrobacter namhicola",232,199,243,251,193,160,150,164,188
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","f_Alteromonadaceae","f_Alteromonadaceae","Alteromonadaceae",233,7,11,3,11,2,2,2,3
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","o_Alteromonadales","o_Alteromonadales","o_Alteromonadales","Alteromonadales",234,NA,NA,NA,NA,NA,1,1,NA
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","g_Alteromonas","Alteromonas",235,NA,NA,NA,NA,3,8,2,7
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas stellipolaris","Alteromonas stellipolaris",236,171,130,119,151,128,139,111,133
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas australica","Alteromonas australica",237,34,39,36,48,69,130,115,98
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas macleodii","Alteromonas macleodii",238,393,272,178,272,510,299,301,286
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas mediterranea","Alteromonas mediterranea",239,366,275,221,317,329,176,185,196
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas naphthalenivorans","Alteromonas naphthalenivorans",240,101,64,57,73,107,69,91,72
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Alteromonas phage vB_AmaP_AD45-P1","Alteromonas phage vB_AmaP_AD45-P1",241,NA,NA,NA,NA,NA,NA,NA,2
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas sp. Mac1","Alteromonas sp. Mac1",242,231,159,141,175,178,120,108,130
NA,"Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas stellipolaris","Alteromonas stellipolaris",243,326,204,141,223,291,143,152,175
NA,"Negarnaviricota","Bunyaviricetes","Hareavirales","Arenaviridae","Mammarenavirus","Mammarenavirus amapariense","Amapar mammarenavirus",244,NA,NA,NA,NA,NA,1,NA,1
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Aminobacter","g_Aminobacter","Aminobacter",245,8,1,NA,3,5,4,1,4
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Aminobacter","Aminobacter aminovorans","Aminobacter aminovorans",246,551,647,657,668,371,269,279,453
NA,"Synergistota","Synergistia","Synergistales","Aminobacteriaceae","Aminobacterium","g_Aminobacterium","Aminobacterium",247,NA,NA,NA,1,NA,NA,NA,NA
NA,"Synergistota","Synergistia","Synergistales","Aminobacteriaceae","Aminobacterium","Aminobacterium colombiense","Aminobacterium colombiense",248,130,158,186,160,131,132,124,149
NA,"Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Ammonifex","g_Ammonifex","Ammonifex",249,NA,NA,1,NA,1,NA,NA,NA
NA,"Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Ammonifex","Ammonifex degensii","Ammonifex degensii",250,204,313,252,377,123,141,119,167
NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Amphibacillus","Amphibacillus xylanus","Amphibacillus xylanus",251,247,293,350,253,370,461,480,406
NA,"Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Betaentomopoxvirus","Betaentomopoxvirus amoorei","Amsacta moorei entomopoxvirus",252,NA,NA,NA,NA,NA,6,10,3
NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","g_Amycolatopsis","Amycolatopsis",253,31,14,3,9,23,10,4,4
NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","Amycolatopsis japonica","Amycolatopsis japonica",254,240,266,354,241,189,224,221,250
NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","Amycolatopsis mediterranei","Amycolatopsis mediterranei",255,556,640,658,609,412,378,365,467
NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","Amycolatopsis methanolica","Amycolatopsis methanolica",256,350,483,502,483,181,237,298,311
NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","Amycolatopsis orientalis","Amycolatopsis orientalis",257,482,662,805,573,324,426,516,544
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Anabaena","g_Anabaena","Anabaena",258,NA,NA,NA,NA,NA,NA,NA,2
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Anabaena","Anabaena cylindrica","Anabaena cylindrica",259,56,71,80,92,107,172,177,144
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Anabaena","Anabaena sp. 90","Anabaena sp. 90",260,207,213,196,295,143,171,159,177
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Anabaena","Anabaena sp. WA102","Anabaena sp. wa102",261,131,115,118,146,120,137,148,133
NA,"Synergistota","Synergistia","Synergistales","Acetomicrobiaceae","Acetomicrobium","g_Acetomicrobium","Acetomicrobium",262,NA,NA,1,NA,1,NA,NA,NA
NA,"Synergistota","Synergistia","Synergistales","Acetomicrobiaceae","Acetomicrobium","Acetomicrobium mobile","Acetomicrobium mobile",263,60,90,82,80,35,74,67,73
