"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","Healthy_stool_10_1_noerr","Healthy_stool_10_10_noerr","Healthy_stool_10_100_noerr","Healthy_stool_10_50_noerr","Healthy_stool_100_1_noerr","Healthy_stool_100_10_noerr","Healthy_stool_100_100_noerr","Healthy_stool_100_50_noerr"
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Paracidovorax","Paracidovorax avenae","Paracidovorax avenae",65,55,58,66,60,47,28,29,36
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Paracidovorax","Paracidovorax citrulli","Paracidovorax citrulli",66,49,49,75,68,20,25,34,35
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Diaphorobacter","Acidovorax ebreus","[Acidovorax] ebreus",67,30,47,71,52,31,47,56,48
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax sp. JS42","Acidovorax sp. JS42",68,30,55,80,49,32,36,80,60
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax sp. KKS102","Acidovorax sp. KKS102",69,79,72,56,77,55,38,56,62
NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax sp. RAC01","Acidovorax sp. RAC01",70,58,55,57,64,43,27,50,48
NA,"Thermoplasmatota","p_Thermoplasmatota","p_Thermoplasmatota","p_Thermoplasmatota","Candidatus Aciduliprofundum","Candidatus Aciduliprofundum boonei","Candidatus Aciduliprofundum boonei",71,NA,NA,1,NA,2,2,3,3
NA,"Thermoplasmatota","p_Thermoplasmatota","p_Thermoplasmatota","p_Thermoplasmatota","Candidatus Aciduliprofundum","Aciduliprofundum sp. MAR08-339","Aciduliprofundum sp. MAR08-339",72,NA,1,NA,NA,1,NA,1,3
NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","g_Acinetobacter","Acinetobacter",73,NA,NA,NA,NA,NA,3,12,1
NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter baumannii","Acinetobacter baumannii",74,42,38,29,45,49,80,114,94
NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter equi","Acinetobacter equi",75,9,7,12,11,13,24,20,22
NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter johnsonii","Acinetobacter johnsonii",76,17,12,9,15,12,13,26,24
NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter nosocomialis","Acinetobacter nosocomialis",77,1,2,2,NA,4,15,18,8
NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter oleivorans","Acinetobacter oleivorans",78,3,7,6,14,5,14,19,11
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Lasallevirus","Lasallevirus Acj61","Acinetobacter phage Acj61",79,9,3,2,2,6,NA,NA,3
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Saclayvirus","Acinetobacter phage vB_AbaM_Acibel004","Acinetobacter phage vB_AbaM_Acibel004",80,NA,NA,NA,NA,NA,1,1,NA
NA,"Uroviricota","Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","c_Caudoviricetes","Acinetobacter phage YMC13/03/R2096","Acinetobacter phage YMC13/03/R2096",81,NA,NA,1,NA,NA,NA,NA,NA
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Zedzedvirus","Zedzedvirus zz1","Acinetobacter phage ZZ1",82,NA,NA,NA,NA,NA,NA,1,NA
NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter pittii","Acinetobacter pittii",83,9,13,13,17,18,31,45,43
NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter baylyi","Acinetobacter sp. ADP1",84,10,14,18,10,14,14,12,19
NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter larvae","Acinetobacter sp. BRTC-1",85,14,7,5,4,12,12,9,15
NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter sp. NCu2D-2","Acinetobacter sp. NCu2D-2",86,2,3,3,2,5,9,11,6
NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter sp. TGL-Y2","Acinetobacter sp. TGL-Y2",87,24,22,9,22,22,14,11,12
NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter sp. TTH0-4","Acinetobacter sp. TTH0-4",88,15,10,12,7,18,15,13,9
NA,"Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Centumtrigintavirus","Centumtrigintavirus cv133","Acinetobacter virus 133",89,NA,NA,NA,NA,NA,NA,1,NA
NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Actinoalloteichus","Actinoalloteichus hymeniacidonis","Actinoalloteichus hymeniacidonis",90,17,26,32,20,14,20,19,17
