"Superkingdom","Phylum","Class","Order","Family","Genus","Species","Name","ti","Healthy_stool_10_1_noerr","Healthy_stool_10_10_noerr","Healthy_stool_10_100_noerr","Healthy_stool_10_50_noerr","Healthy_stool_100_1_noerr","Healthy_stool_100_10_noerr","Healthy_stool_100_100_noerr","Healthy_stool_100_50_noerr"
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium sp. QIA-37","Mycobacterium sp. QIA-37",1641,1,3,1,4,2,1,NA,5
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium sp. VKM Ac-1817D","Mycobacterium sp. VKM Ac-1817D",1642,4,4,3,4,2,2,1,4
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium adipatum","Mycobacterium sp. YC-RL4",1643,4,5,6,3,1,3,NA,3
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium tuberculosis","Mycobacterium tuberculosis",1644,NA,4,1,3,NA,NA,1,1
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium vaccae","Mycolicibacterium vaccae",1645,11,6,10,6,9,2,3,2
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium vanbaalenii","Mycolicibacterium vanbaalenii",1646,2,3,3,1,3,1,2,1
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium intracellulare","Mycobacterium intracellulare subsp. yongonense",1647,2,4,5,1,NA,1,NA,2
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mycoplasmopsis","Mycoplasmopsis agalactiae","Mycoplasmopsis agalactiae",1648,2,NA,NA,1,1,3,3,3
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mycoplasmopsis","Mycoplasmopsis arginini","Mycoplasmopsis arginini",1649,NA,1,NA,NA,NA,NA,NA,1
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Metamycoplasma","Metamycoplasma arthritidis","Metamycoplasma arthritidis",1650,NA,1,NA,NA,NA,NA,1,1
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mycoplasmopsis","Mycoplasmopsis bovis","Mycoplasmopsis bovis",1651,NA,NA,1,NA,1,1,1,1
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mycoplasmopsis","Mycoplasmopsis californica","Mycoplasmopsis californica",1652,NA,NA,NA,NA,NA,2,3,NA
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Metamycoplasma","Metamycoplasma canadense","Mycoplasma canadense",1653,NA,NA,NA,NA,NA,NA,NA,1
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mycoplasmopsis","Mycoplasmopsis canis","Mycoplasmopsis canis",1654,NA,1,NA,NA,NA,2,3,NA
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma capricolum","Mycoplasma capricolum",1655,1,NA,NA,NA,NA,NA,1,NA
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma crocodyli","Mycoplasma crocodyli",1656,NA,NA,NA,NA,1,2,2,1
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mycoplasmopsis","Mycoplasmopsis cynos","Mycoplasmopsis cynos",1657,1,1,NA,1,NA,1,2,NA
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mycoplasmopsis","Mycoplasmopsis fermentans","Mycoplasmopsis fermentans",1658,NA,NA,NA,NA,1,2,3,NA
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Mycoplasmoidaceae","Mycoplasmoides","Mycoplasmoides gallisepticum","Mycoplasmoides gallisepticum",1659,2,NA,1,NA,1,NA,2,1
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Mycoplasmoidaceae","Mycoplasmoides","Mycoplasmoides genitalium","Mycoplasmoides genitalium",1660,1,NA,NA,1,NA,NA,NA,NA
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma haemocanis","Mycoplasma haemocanis",1661,NA,NA,NA,NA,NA,2,1,NA
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma haemofelis","Mycoplasma haemofelis",1662,NA,2,NA,NA,1,NA,NA,1
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Metamycoplasma","Metamycoplasma hominis","Metamycoplasma hominis",1663,NA,NA,NA,NA,2,1,NA,2
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mesomycoplasma","Mesomycoplasma hyopneumoniae","Mesomycoplasma hyopneumoniae",1664,3,NA,NA,NA,NA,NA,1,1
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mesomycoplasma","Mesomycoplasma hyorhinis","Mesomycoplasma hyorhinis",1665,1,NA,NA,NA,NA,NA,NA,NA
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma leachii","Mycoplasma leachii",1666,1,NA,NA,NA,1,NA,1,NA
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mesomycoplasma","Mycoplasma mobile","[Mycoplasma] mobile",1667,1,NA,NA,1,1,NA,NA,2
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma mycoides","Mycoplasma mycoides",1668,1,1,1,NA,2,NA,1,2
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma ovis","Mycoplasma ovis",1669,NA,NA,NA,NA,NA,2,NA,NA
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma parvum","Mycoplasma parvum",1670,NA,NA,NA,NA,1,NA,NA,NA
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Mycoplasmoidaceae","Malacoplasma","Malacoplasma penetrans","Malacoplasma penetrans",1671,NA,NA,NA,NA,1,NA,1,NA
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mycoplasmopsis","Mycoplasmopsis pulmonis","Mycoplasmopsis pulmonis",1672,1,1,1,1,1,NA,NA,1
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma putrefaciens","Mycoplasma putrefaciens",1673,NA,NA,NA,NA,NA,NA,1,1
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma suis","Mycoplasma suis",1674,NA,NA,NA,NA,NA,NA,1,NA
NA,"Mycoplasmatota","p_Mycoplasmatota","Mycoplasmoidales","Metamycoplasmataceae","Mycoplasmopsis","Mycoplasmopsis synoviae","Mycoplasmopsis synoviae",1675,NA,NA,NA,NA,3,1,NA,NA
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma wenyonii","Mycoplasma wenyonii",1676,NA,NA,1,NA,NA,NA,NA,NA
NA,"Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma yeatsii","Mycoplasma yeatsii",1677,3,1,1,NA,3,NA,2,NA
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides","g_Myroides","Myroides",1678,NA,NA,NA,NA,NA,1,NA,NA
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides","Myroides odoratimimus","Myroides odoratimimus",1679,1,2,5,5,10,4,8,4
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides","Myroides profundi","Myroides profundi",1680,2,3,2,4,7,2,3,5
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides","Myroides sp. A21","Myroides sp. A21",1681,2,1,4,6,11,3,3,5
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides","Myroides sp. ZB35","Myroides sp. ZB35",1682,2,NA,3,5,7,3,4,5
NA,"Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Myxococcus","g_Myxococcus","Myxococcus",1683,NA,NA,NA,1,NA,NA,NA,1
NA,"Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Myxococcus","Myxococcus fulvus","Myxococcus fulvus",1684,17,11,22,23,17,7,5,11
NA,"Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Pseudomyxococcus","Pseudomyxococcus hansupus","Myxococcus hansupus",1685,5,8,10,3,3,2,9,2
NA,"Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Myxococcus","Myxococcus stipitatus","Myxococcus stipitatus",1686,4,3,7,6,5,4,7,3
NA,"Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Myxococcus","Myxococcus xanthus","Myxococcus xanthus",1687,7,4,7,4,7,1,3,4
NA,"Actinomycetota","Actinomycetes","Nakamurellales","Nakamurellaceae","Nakamurella","Nakamurella multipartita","Nakamurella multipartita",1688,NA,4,9,11,3,NA,2,3
NA,"Bacillota","Clostridia","Natranaerobiales","Natranaerobiaceae","Natranaerobius","Natranaerobius thermophilus","Natranaerobius thermophilus",1689,NA,NA,NA,1,1,3,1,1
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natrialbaceae","Natrialba","Natrialba magadii","Natrialba magadii",1690,NA,1,2,2,3,NA,NA,NA
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natrialbaceae","Natrinema","Natrinema pellirubrum","Natrinema pellirubrum",1691,NA,1,2,1,1,1,NA,NA
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natrialbaceae","Natrinema","Natrinema sp. J7-2","Natrinema sp. J7-2",1692,NA,NA,3,1,NA,NA,NA,2
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natrialbaceae","Natronobacterium","Natronobacterium gregoryi","Natronobacterium gregoryi",1693,NA,NA,NA,1,2,1,NA,NA
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natrialbaceae","Natronococcus","Natronococcus occultus","Natronococcus occultus",1694,NA,NA,NA,NA,1,NA,NA,NA
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natronomonadaceae","Natronomonas","Natronomonas moolapensis","Natronomonas moolapensis",1695,NA,NA,NA,1,NA,NA,NA,1
NA,"Methanobacteriota","Halobacteria","Halobacteriales","Natronomonadaceae","Natronomonas","Natronomonas pharaonis","Natronomonas pharaonis",1696,1,NA,NA,NA,NA,NA,NA,NA
NA,"Campylobacterota","Epsilonproteobacteria","Nautiliales","Nautiliaceae","Nautilia","Nautilia profundicola","Nautilia profundicola",1697,2,NA,2,1,3,NA,2,3
NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria elongata","Neisseria elongata",1698,NA,3,1,1,1,NA,5,4
NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria gonorrhoeae","Neisseria gonorrhoeae",1699,NA,2,NA,2,NA,2,NA,1
NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria lactamica","Neisseria lactamica",1700,2,NA,NA,NA,NA,NA,2,1
NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria meningitidis","Neisseria meningitidis",1701,9,6,9,14,6,4,3,6
NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria weaveri","Neisseria weaveri",1702,2,3,NA,3,NA,2,1,1
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Neorhizobium","Neorhizobium galegae","Neorhizobium galegae",1703,4,12,3,10,NA,1,4,4
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Neorickettsia","Neorickettsia helminthoeca","Neorickettsia helminthoeca",1704,NA,NA,NA,NA,NA,NA,1,NA
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Neorickettsia","Neorickettsia risticii","Neorickettsia risticii",1705,NA,1,1,NA,NA,NA,NA,1
NA,"Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Ehrlichia","Ehrlichia sennetsu","Ehrlichia sennetsu",1706,NA,NA,NA,NA,NA,NA,NA,1
NA,"Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Niabella","Niabella ginsenosidivorans","Niabella ginsenosidivorans",1707,10,3,3,5,7,3,5,3
NA,"Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Niabella","Niabella soli","Niabella soli",1708,9,2,3,4,7,5,7,7
NA,"Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Niastella","Niastella koreensis","Niastella koreensis",1709,4,7,7,9,12,7,2,5
NA,"Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Crocodylidpoxvirus","Crocodylidpoxvirus nilecrocodilepox","Nile crocodilepox virus",1710,NA,NA,NA,NA,NA,1,NA,NA
NA,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Sulfurovaceae","Nitratifractor","Nitratifractor salsuginis","Nitratifractor salsuginis",1711,2,1,6,1,2,1,5,NA
NA,"Campylobacterota","Epsilonproteobacteria","Nautiliales","Nitratiruptoraceae","Nitratiruptor","Nitratiruptor sp. SB155-2","Nitratiruptor sp. SB155-2",1712,1,4,1,1,NA,6,2,1
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Nitrobacter","Nitrobacter hamburgensis","Nitrobacter hamburgensis",1713,1,1,1,3,2,2,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Nitrobacter","Nitrobacter winogradskyi","Nitrobacter winogradskyi",1714,1,3,1,2,3,NA,2,1
NA,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Nitrosococcus","Nitrosococcus halophilus","Nitrosococcus halophilus",1715,2,1,NA,4,2,1,2,NA
NA,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Nitrosococcus","Nitrosococcus oceani","Nitrosococcus oceani",1716,1,NA,NA,NA,NA,NA,1,2
NA,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Nitrosococcus","Nitrosococcus watsonii","Nitrosococcus watsonii",1717,1,1,NA,NA,1,NA,1,NA
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonas","Nitrosomonas communis","Nitrosomonas communis",1718,NA,1,NA,NA,1,2,1,NA
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonas","Nitrosomonas europaea","Nitrosomonas europaea",1719,NA,NA,3,NA,1,3,1,3
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonas","Nitrosomonas eutropha","Nitrosomonas eutropha",1720,NA,NA,1,1,NA,NA,NA,NA
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonas","Nitrosomonas sp. AL212","Nitrosomonas sp. AL212",1721,NA,NA,1,NA,NA,NA,1,1
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonas","Nitrosomonas sp. Is79A3","Nitrosomonas sp. Is79A3",1722,NA,NA,NA,1,NA,2,NA,1
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonas","Nitrosomonas ureae","Nitrosomonas ureae",1723,NA,NA,NA,1,2,2,1,2
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosospira","Nitrosospira briensis","Nitrosospira briensis",1724,3,4,1,1,7,1,NA,3
NA,"Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosospira","Nitrosospira multiformis","Nitrosospira multiformis",1725,NA,1,NA,NA,NA,NA,NA,3
NA,"Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira defluvii","Nitrospira defluvii",1726,NA,3,3,1,1,1,1,3
NA,"Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira moscoviensis","Nitrospira moscoviensis",1727,2,5,1,4,7,1,3,1
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia","g_Nocardia","Nocardia",1728,NA,1,1,NA,NA,NA,NA,NA
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia","Nocardia brasiliensis","Nocardia brasiliensis",1729,3,8,9,6,4,2,3,4
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia","Nocardia cyriacigeorgica","Nocardia cyriacigeorgica",1730,7,5,7,4,4,2,5,3
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia","Nocardia farcinica","Nocardia farcinica",1731,6,4,10,4,3,1,5,2
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia","Nocardia nova","Nocardia nova",1732,2,3,8,4,1,2,NA,3
NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia","Nocardia seriolae","Nocardia seriolae",1733,3,2,8,3,3,4,4,7
NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","g_Nocardioides","Nocardioides",1734,1,NA,NA,NA,1,NA,NA,NA
NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides dokdonensis","Nocardioides dokdonensis",1735,3,1,12,4,1,1,1,4
NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides sp. JS614","Nocardioides sp. JS614",1736,1,NA,5,1,NA,2,1,3
NA,"Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsidaceae","Nocardiopsis","Nocardiopsis alba","Nocardiopsis alba",1737,2,6,5,7,1,3,2,1
NA,"Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsidaceae","Nocardiopsis","Nocardiopsis dassonvillei","Nocardiopsis dassonvillei",1738,3,9,4,5,4,5,3,3
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Nonlabens","Nonlabens dokdonensis","Nonlabens dokdonensis",1739,NA,2,1,3,6,4,3,3
NA,"Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Nonlabens","Nonlabens sp. MIC269","Nonlabens sp. MIC269",1740,6,4,3,4,5,5,1,3
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Nostoc","Nostoc punctiforme","Nostoc punctiforme",1741,3,3,3,5,3,1,1,2
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Nostoc","Nostoc sp. NIES-3756","Nostoc sp. NIES-3756",1742,1,2,1,2,NA,NA,4,NA
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Nostoc","Nostoc sp. PCC 7107","Nostoc sp. PCC 7107",1743,1,NA,NA,NA,NA,2,1,NA
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Nostoc","Nostoc sp. PCC 7120 = FACHB-418","Nostoc sp. PCC 7120",1744,1,NA,2,2,4,NA,3,NA
NA,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Nostoc","Nostoc sp. PCC 7524","Nostoc sp. PCC 7524",1745,NA,1,NA,1,NA,1,1,NA
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","g_Novosphingobium","Novosphingobium",1746,NA,1,NA,NA,NA,NA,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium aromaticivorans","Novosphingobium aromaticivorans",1747,NA,3,5,3,1,3,NA,2
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium pentaromativorans","Novosphingobium pentaromativorans",1748,2,6,7,4,1,1,4,7
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium resinovorum","Novosphingobium resinovorum",1749,1,NA,2,3,3,1,4,2
NA,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium sp. PP1Y","Novosphingobium sp. PP1Y",1750,1,6,11,6,2,NA,4,3
NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Hafniaceae","Obesumbacterium","Obesumbacterium proteus","Obesumbacterium proteus",1751,4,2,NA,1,2,2,4,8
NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Thiopseudomonas","Thiopseudomonas alkaliphila","Oblitimonas alkaliphila",1752,2,1,NA,NA,1,2,1,3
NA,"Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Oceanimonas","Oceanimonas sp. GK1","Oceanimonas sp. GK1",1753,2,8,2,5,3,1,6,3
NA,"Deinococcota","Deinococci","Thermales","Thermaceae","Oceanithermus","Oceanithermus profundus","Oceanithermus profundus",1754,3,9,5,6,2,4,2,3
NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","Oceanobacillus iheyensis","Oceanobacillus iheyensis",1755,1,1,NA,NA,1,6,5,7
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","Ochrobactrum","g_Ochrobactrum","Ochrobactrum",1756,NA,1,NA,NA,NA,NA,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","Brucella","Brucella anthropi","Brucella anthropi",1757,6,2,7,4,4,2,7,1
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","Brucella","Brucella pseudogrignonensis","Ochrobactrum pseudogrignonense",1758,5,3,1,3,6,2,5,4
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Octadecabacter","g_Octadecabacter","Octadecabacter",1759,NA,1,NA,NA,NA,NA,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Octadecabacter","Octadecabacter antarcticus","Octadecabacter antarcticus",1760,1,NA,1,2,3,NA,2,2
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Octadecabacter","Octadecabacter arcticus","Octadecabacter arcticus",1761,4,4,NA,1,1,3,NA,NA
NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Octadecabacter","Octadecabacter temperatus","Octadecabacter temperatus",1762,NA,NA,2,NA,2,1,NA,NA
NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter splanchnicus","Odoribacter splanchnicus",1763,99,117,142,101,393,931,1374,608
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Oenococcus","g_Oenococcus","Oenococcus",1764,NA,1,NA,NA,NA,NA,NA,NA
NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Oenococcus","Oenococcus oeni","Oenococcus oeni",1765,3,1,2,2,4,6,NA,2
NA,"Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Oleispira","Oleispira antarctica","Oleispira antarctica",1766,3,NA,NA,2,NA,NA,2,4
NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Afipia","Afipia carboxidovorans","Afipia carboxidovorans",1767,NA,1,2,4,NA,5,3,NA
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","Olsenella sp. oral taxon 807","Olsenella sp. oral taxon 807",1768,26,29,40,25,10,6,10,14
NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","Olsenella uli","Olsenella uli",1769,53,74,96,48,22,23,16,36
NA,"Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Candidatus Phytoplasma","Onion yellows phytoplasma","Onion yellows phytoplasma",1770,1,NA,NA,NA,NA,NA,NA,2
